Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,12,3,0,District - East Kameng  03,Urban,0-4,20,10,0,1,0,0,6,2,0,0
C4920,12,3,0,District - East Kameng  03,Urban,5-9,8,5,6,1,4,1,3,4,1,0
C4920,12,3,0,District - East Kameng  03,Urban,10-19,30,13,4,4,4,2,6,5,1,0
C4920,12,3,0,District - East Kameng  03,Urban,20-29,49,18,2,1,2,1,1,2,0,1
C4920,12,3,0,District - East Kameng  03,Urban,30-39,92,23,6,1,3,1,6,5,0,0
C4920,12,3,0,District - East Kameng  03,Urban,40-49,60,7,1,0,0,0,5,0,0,0
C4920,12,3,0,District - East Kameng  03,Urban,50-59,40,9,1,0,1,1,1,1,2,0
C4920,12,3,0,District - East Kameng  03,Urban,60-69,5,2,0,0,1,0,0,1,1,1
C4920,12,3,0,District - East Kameng  03,Urban,70-79,0,3,0,0,0,0,0,0,0,0
C4920,12,3,0,District - East Kameng  03,Urban,80-89,0,0,0,0,0,0,0,0,0,0
C4920,12,3,0,District - East Kameng  03,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,12,3,0,District - East Kameng  03,Urban,Age not stated,1,0,0,0,0,0,0,0,0,0
C4920,12,4,0,District - Papum Pare *  04,Rural,0-4,58,51,1,0,1,1,5,1,0,1
C4920,12,4,0,District - Papum Pare *  04,Rural,5-9,62,65,8,4,7,8,14,17,2,2
C4920,12,4,0,District - Papum Pare *  04,Rural,10-19,118,110,26,16,20,11,26,21,10,6
C4920,12,4,0,District - Papum Pare *  04,Rural,20-29,239,80,13,19,9,4,16,7,4,9
C4920,12,4,0,District - Papum Pare *  04,Rural,30-39,405,86,17,8,9,9,17,7,2,3
C4920,12,4,0,District - Papum Pare *  04,Rural,40-49,258,56,2,4,6,6,9,6,5,3
C4920,12,4,0,District - Papum Pare *  04,Rural,50-59,130,32,1,3,5,8,14,2,3,0
C4920,12,4,0,District - Papum Pare *  04,Rural,60-69,62,29,1,2,5,6,7,5,0,0
C4920,12,4,0,District - Papum Pare *  04,Rural,70-79,15,15,0,2,2,2,4,6,1,0
C4920,12,4,0,District - Papum Pare *  04,Rural,80-89,14,6,0,0,1,0,0,0,0,0
C4920,12,4,0,District - Papum Pare *  04,Rural,90+,3,2,0,0,3,0,0,0,0,0
C4920,12,4,0,District - Papum Pare *  04,Rural,Age not stated,2,0,0,0,0,0,1,0,0,0
C4920,12,4,0,District - Papum Pare *  04,Urban,0-4,20,11,3,2,2,0,6,1,0,1
C4920,12,4,0,District - Papum Pare *  04,Urban,5-9,32,32,1,4,0,2,11,6,2,2
C4920,12,4,0,District - Papum Pare *  04,Urban,10-19,68,56,13,9,2,6,21,9,10,4
C4920,12,4,0,District - Papum Pare *  04,Urban,20-29,242,71,4,5,3,7,12,9,4,3
C4920,12,4,0,District - Papum Pare *  04,Urban,30-39,381,64,7,7,4,4,21,5,3,3
C4920,12,4,0,District - Papum Pare *  04,Urban,40-49,288,41,3,1,1,0,9,1,2,4
C4920,12,4,0,District - Papum Pare *  04,Urban,50-59,89,18,3,4,2,2,13,2,1,2
C4920,12,4,0,District - Papum Pare *  04,Urban,60-69,18,6,0,0,3,0,3,5,1,1
C4920,12,4,0,District - Papum Pare *  04,Urban,70-79,6,5,0,0,0,0,1,0,0,1
C4920,12,4,0,District - Papum Pare *  04,Urban,80-89,2,2,1,0,1,0,1,0,0,1
C4920,12,4,0,District - Papum Pare *  04,Urban,90+,0,1,0,0,0,0,0,0,0,0
C4920,12,4,0,District - Papum Pare *  04,Urban,Age not stated,3,1,0,0,0,0,0,0,0,0
C4920,12,5,0,District - Lower Subansiri  05,Rural,0-4,35,60,3,1,2,2,7,6,0,0
C4920,12,5,0,District - Lower Subansiri  05,Rural,5-9,74,67,10,5,8,10,14,18,6,0
C4920,12,5,0,District - Lower Subansiri  05,Rural,10-19,124,112,17,11,13,18,26,20,9,6
C4920,12,5,0,District - Lower Subansiri  05,Rural,20-29,198,77,16,20,17,22,24,6,8,10
C4920,12,5,0,District - Lower Subansiri  05,Rural,30-39,314,96,19,17,13,32,15,16,11,3
C4920,12,5,0,District - Lower Subansiri  05,Rural,40-49,366,93,16,14,16,28,27,14,8,4
C4920,12,5,0,District - Lower Subansiri  05,Rural,50-59,261,65,7,2,14,8,12,16,5,4
C4920,12,5,0,District - Lower Subansiri  05,Rural,60-69,121,56,5,3,14,18,30,22,4,2
C4920,12,5,0,District - Lower Subansiri  05,Rural,70-79,35,21,1,1,9,13,8,11,0,0
C4920,12,5,0,District - Lower Subansiri  05,Rural,80-89,15,6,2,0,5,1,4,4,0,0
C4920,12,5,0,District - Lower Subansiri  05,Rural,90+,1,2,0,0,0,0,1,3,0,0
C4920,12,5,0,District - Lower Subansiri  05,Rural,Age not stated,1,0,0,0,0,0,0,0,0,0
C4920,12,5,0,District - Lower Subansiri  05,Urban,0-4,1,3,0,0,0,0,1,0,0,0
C4920,12,5,0,District - Lower Subansiri  05,Urban,5-9,8,6,0,0,1,1,1,1,1,0
C4920,12,5,0,District - Lower Subansiri  05,Urban,10-19,7,14,1,1,0,0,0,3,0,0
C4920,12,5,0,District - Lower Subansiri  05,Urban,20-29,39,11,0,1,0,0,4,0,1,2
C4920,12,5,0,District - Lower Subansiri  05,Urban,30-39,96,23,2,0,0,0,1,1,0,1
C4920,12,5,0,District - Lower Subansiri  05,Urban,40-49,56,19,1,0,1,0,1,0,0,0
C4920,12,5,0,District - Lower Subansiri  05,Urban,50-59,32,4,0,0,0,1,1,0,0,0
C4920,12,5,0,District - Lower Subansiri  05,Urban,60-69,5,2,0,0,1,1,1,1,0,0
C4920,12,5,0,District - Lower Subansiri  05,Urban,70-79,0,0,0,0,0,0,0,0,0,0
C4920,12,5,0,District - Lower Subansiri  05,Urban,80-89,0,0,0,0,0,0,0,0,0,0
C4920,12,5,0,District - Lower Subansiri  05,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,12,5,0,District - Lower Subansiri  05,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,12,6,0,District - Upper Subansiri  06,Rural,0-4,25,21,0,0,1,0,2,2,0,0
C4920,12,6,0,District - Upper Subansiri  06,Rural,5-9,28,34,9,5,0,3,8,6,2,0
C4920,12,6,0,District - Upper Subansiri  06,Rural,10-19,46,43,7,7,11,9,25,8,7,2
C4920,12,6,0,District - Upper Subansiri  06,Rural,20-29,105,31,13,13,12,2,8,5,2,6
C4920,12,6,0,District - Upper Subansiri  06,Rural,30-39,185,39,9,8,6,8,5,6,7,4
C4920,12,6,0,District - Upper Subansiri  06,Rural,40-49,214,34,12,5,18,17,20,6,8,0
C4920,12,6,0,District - Upper Subansiri  06,Rural,50-59,123,38,5,1,8,9,6,5,0,5
C4920,12,6,0,District - Upper Subansiri  06,Rural,60-69,85,34,1,2,7,7,11,7,1,1
C4920,12,6,0,District - Upper Subansiri  06,Rural,70-79,17,16,1,0,3,5,2,6,1,1
C4920,12,6,0,District - Upper Subansiri  06,Rural,80-89,3,8,0,0,1,1,1,3,0,0
C4920,12,6,0,District - Upper Subansiri  06,Rural,90+,0,2,1,0,0,0,0,0,0,1
C4920,12,6,0,District - Upper Subansiri  06,Rural,Age not stated,2,0,0,0,0,0,0,0,0,0
C4920,12,6,0,District - Upper Subansiri  06,Urban,0-4,14,11,0,0,0,0,0,0,0,0
C4920,12,6,0,District - Upper Subansiri  06,Urban,5-9,9,10,0,1,1,2,4,1,2,0
C4920,12,6,0,District - Upper Subansiri  06,Urban,10-19,29,27,4,2,1,2,4,3,6,4
C4920,12,6,0,District - Upper Subansiri  06,Urban,20-29,76,18,1,1,0,0,5,3,3,1
C4920,12,6,0,District - Upper Subansiri  06,Urban,30-39,108,21,1,1,1,2,1,0,2,0
C4920,12,6,0,District - Upper Subansiri  06,Urban,40-49,70,9,2,0,3,0,0,0,0,0
C4920,12,6,0,District - Upper Subansiri  06,Urban,50-59,26,6,2,1,1,2,2,2,0,0
C4920,12,6,0,District - Upper Subansiri  06,Urban,60-69,6,7,0,0,1,0,1,0,0,0
C4920,12,6,0,District - Upper Subansiri  06,Urban,70-79,0,2,0,0,0,0,0,0,0,0
C4920,12,6,0,District - Upper Subansiri  06,Urban,80-89,0,0,0,0,0,0,0,0,0,0
C4920,12,6,0,District - Upper Subansiri  06,Urban,90+,0,1,0,0,0,0,0,0,0,0
C4920,12,6,0,District - Upper Subansiri  06,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,12,7,0,District - West Siang  07,Rural,0-4,57,53,4,1,3,2,6,3,2,6
C4920,12,7,0,District - West Siang  07,Rural,5-9,54,77,16,9,6,5,14,11,4,3
C4920,12,7,0,District - West Siang  07,Rural,10-19,107,111,30,24,9,11,32,29,9,12
C4920,12,7,0,District - West Siang  07,Rural,20-29,156,68,14,16,10,7,23,12,8,9
C4920,12,7,0,District - West Siang  07,Rural,30-39,275,68,26,14,16,9,11,18,6,7
C4920,12,7,0,District - West Siang  07,Rural,40-49,262,62,27,18,30,22,21,9,9,6
C4920,12,7,0,District - West Siang  07,Rural,50-59,245,47,10,9,29,25,12,13,5,9
C4920,12,7,0,District - West Siang  07,Rural,60-69,125,34,12,4,27,23,18,14,2,0
C4920,12,7,0,District - West Siang  07,Rural,70-79,56,22,1,2,16,10,5,2,2,2
C4920,12,7,0,District - West Siang  07,Rural,80-89,12,3,1,2,2,3,2,2,1,0
C4920,12,7,0,District - West Siang  07,Rural,90+,1,6,0,1,0,0,1,0,0,0
C4920,12,7,0,District - West Siang  07,Rural,Age not stated,2,0,0,0,0,0,0,0,0,0
C4920,12,7,0,District - West Siang  07,Urban,0-4,16,19,0,0,0,0,1,0,1,0
C4920,12,7,0,District - West Siang  07,Urban,5-9,25,22,4,0,2,0,3,3,2,1
C4920,12,7,0,District - West Siang  07,Urban,10-19,36,43,5,2,2,2,2,5,6,0
C4920,12,7,0,District - West Siang  07,Urban,20-29,88,31,2,2,2,0,4,3,3,4
C4920,12,7,0,District - West Siang  07,Urban,30-39,175,25,4,0,1,1,5,2,0,2
C4920,12,7,0,District - West Siang  07,Urban,40-49,109,12,1,4,2,0,3,1,1,0
C4920,12,7,0,District - West Siang  07,Urban,50-59,58,2,2,0,2,0,4,4,0,0
C4920,12,7,0,District - West Siang  07,Urban,60-69,10,3,0,1,1,0,1,2,1,0
C4920,12,7,0,District - West Siang  07,Urban,70-79,2,0,1,0,0,0,3,0,0,0
C4920,12,7,0,District - West Siang  07,Urban,80-89,0,0,0,0,0,0,0,0,0,0
C4920,12,7,0,District - West Siang  07,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,12,7,0,District - West Siang  07,Urban,Age not stated,1,0,0,0,0,0,0,0,0,0
C4920,12,8,0,District - East Siang  08,Rural,0-4,42,25,2,0,6,0,5,5,0,0
C4920,12,8,0,District - East Siang  08,Rural,5-9,40,29,8,4,2,5,12,8,3,2
C4920,12,8,0,District - East Siang  08,Rural,10-19,65,48,16,14,15,16,25,17,17,17
C4920,12,8,0,District - East Siang  08,Rural,20-29,110,41,25,17,13,16,20,13,15,13
C4920,12,8,0,District - East Siang  08,Rural,30-39,231,38,20,9,15,14,16,13,7,14
C4920,12,8,0,District - East Siang  08,Rural,40-49,237,34,13,6,15,16,15,8,9,7
C4920,12,8,0,District - East Siang  08,Rural,50-59,189,38,13,5,29,26,18,16,6,8
C4920,12,8,0,District - East Siang  08,Rural,60-69,99,30,4,2,25,17,19,11,4,3
C4920,12,8,0,District - East Siang  08,Rural,70-79,51,14,4,1,19,10,20,5,0,2
C4920,12,8,0,District - East Siang  08,Rural,80-89,15,4,1,0,3,2,8,5,0,2
C4920,12,8,0,District - East Siang  08,Rural,90+,3,2,0,1,0,0,1,2,0,1
C4920,12,8,0,District - East Siang  08,Rural,Age not stated,5,0,0,0,0,1,0,0,0,0
C4920,12,8,0,District - East Siang  08,Urban,0-4,4,2,0,0,0,0,1,1,0,0
C4920,12,8,0,District - East Siang  08,Urban,5-9,5,7,0,0,0,1,0,0,0,0
C4920,12,8,0,District - East Siang  08,Urban,10-19,18,11,5,1,1,0,2,2,0,3
C4920,12,8,0,District - East Siang  08,Urban,20-29,39,13,5,1,3,0,5,1,5,1
C4920,12,8,0,District - East Siang  08,Urban,30-39,103,23,1,0,3,1,7,1,3,4
C4920,12,8,0,District - East Siang  08,Urban,40-49,101,7,0,2,3,2,3,1,0,2
C4920,12,8,0,District - East Siang  08,Urban,50-59,41,5,1,0,2,0,4,1,1,0
C4920,12,8,0,District - East Siang  08,Urban,60-69,14,1,0,1,1,1,3,1,0,2
C4920,12,8,0,District - East Siang  08,Urban,70-79,4,0,0,0,0,1,2,0,0,0
C4920,12,8,0,District - East Siang  08,Urban,80-89,0,1,0,0,1,0,0,2,0,1
C4920,12,8,0,District - East Siang  08,Urban,90+,1,0,0,0,0,0,0,0,0,0
C4920,12,8,0,District - East Siang  08,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,12,9,0,District - Upper Siang *  09,Rural,0-4,16,15,1,0,0,1,2,2,2,0
C4920,12,9,0,District - Upper Siang *  09,Rural,5-9,14,16,1,3,1,4,9,4,1,2
C4920,12,9,0,District - Upper Siang *  09,Rural,10-19,21,12,7,2,5,10,8,4,2,1
C4920,12,9,0,District - Upper Siang *  09,Rural,20-29,106,30,12,8,6,7,9,6,2,1
C4920,12,9,0,District - Upper Siang *  09,Rural,30-39,169,30,9,8,18,4,7,7,9,1
C4920,12,9,0,District - Upper Siang *  09,Rural,40-49,148,20,9,6,7,13,10,5,2,1
C4920,12,9,0,District - Upper Siang *  09,Rural,50-59,111,20,5,6,13,22,8,9,0,1
C4920,12,9,0,District - Upper Siang *  09,Rural,60-69,69,31,4,3,18,13,12,2,2,1
C4920,12,9,0,District - Upper Siang *  09,Rural,70-79,30,17,2,2,12,8,9,6,0,0
C4920,12,9,0,District - Upper Siang *  09,Rural,80-89,16,13,0,0,9,6,12,3,1,0
C4920,12,9,0,District - Upper Siang *  09,Rural,90+,2,2,0,0,1,0,1,0,0,0
C4920,12,9,0,District - Upper Siang *  09,Rural,Age not stated,1,0,0,0,0,0,0,0,0,0
C4920,12,9,0,District - Upper Siang *  09,Urban,0-4,0,0,0,0,0,0,0,0,0,0
C4920,12,9,0,District - Upper Siang *  09,Urban,5-9,0,0,0,0,0,0,0,0,0,0
C4920,12,9,0,District - Upper Siang *  09,Urban,10-19,0,0,0,0,0,0,0,0,0,0
C4920,12,9,0,District - Upper Siang *  09,Urban,20-29,0,0,0,0,0,0,0,0,0,0
C4920,12,9,0,District - Upper Siang *  09,Urban,30-39,0,0,0,0,0,0,0,0,0,0
C4920,12,9,0,District - Upper Siang *  09,Urban,40-49,0,0,0,0,0,0,0,0,0,0
C4920,12,9,0,District - Upper Siang *  09,Urban,50-59,0,0,0,0,0,0,0,0,0,0
C4920,12,9,0,District - Upper Siang *  09,Urban,60-69,0,0,0,0,0,0,0,0,0,0
C4920,12,9,0,District - Upper Siang *  09,Urban,70-79,0,0,0,0,0,0,0,0,0,0
C4920,12,9,0,District - Upper Siang *  09,Urban,80-89,0,0,0,0,0,0,0,0,0,0
C4920,12,9,0,District - Upper Siang *  09,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,12,9,0,District - Upper Siang *  09,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,12,10,0,District - Dibang Valley  10,Rural,0-4,17,21,0,0,1,1,2,3,0,0
C4920,12,10,0,District - Dibang Valley  10,Rural,5-9,23,18,8,1,4,2,14,11,2,4
C4920,12,10,0,District - Dibang Valley  10,Rural,10-19,37,53,14,12,14,11,23,17,14,7
C4920,12,10,0,District - Dibang Valley  10,Rural,20-29,120,25,21,13,13,10,16,9,4,4
C4920,12,10,0,District - Dibang Valley  10,Rural,30-39,179,33,14,11,10,11,13,7,6,3
C4920,12,10,0,District - Dibang Valley  10,Rural,40-49,164,30,7,7,16,12,11,5,2,7
C4920,12,10,0,District - Dibang Valley  10,Rural,50-59,100,26,14,5,7,7,9,6,4,4
C4920,12,10,0,District - Dibang Valley  10,Rural,60-69,60,24,5,4,11,14,8,9,2,3
C4920,12,10,0,District - Dibang Valley  10,Rural,70-79,26,17,2,1,7,8,9,6,2,1
C4920,12,10,0,District - Dibang Valley  10,Rural,80-89,12,6,2,1,0,2,2,2,0,1
C4920,12,10,0,District - Dibang Valley  10,Rural,90+,1,8,1,0,0,1,3,1,0,0
C4920,12,10,0,District - Dibang Valley  10,Rural,Age not stated,1,0,0,0,0,0,0,0,0,0
C4920,12,10,0,District - Dibang Valley  10,Urban,0-4,6,1,0,0,0,0,0,0,1,0
C4920,12,10,0,District - Dibang Valley  10,Urban,5-9,5,1,2,2,0,0,2,1,1,2
C4920,12,10,0,District - Dibang Valley  10,Urban,10-19,27,9,2,0,2,3,3,4,2,2
C4920,12,10,0,District - Dibang Valley  10,Urban,20-29,21,13,1,3,1,2,3,0,1,0
C4920,12,10,0,District - Dibang Valley  10,Urban,30-39,50,7,1,0,3,1,2,5,1,0
C4920,12,10,0,District - Dibang Valley  10,Urban,40-49,43,3,1,0,0,1,0,1,2,0
C4920,12,10,0,District - Dibang Valley  10,Urban,50-59,18,0,1,1,2,0,2,1,0,0
C4920,12,10,0,District - Dibang Valley  10,Urban,60-69,3,3,0,1,0,0,0,0,0,0
C4920,12,10,0,District - Dibang Valley  10,Urban,70-79,0,1,0,1,0,1,0,2,0,1
C4920,12,10,0,District - Dibang Valley  10,Urban,80-89,0,0,0,0,0,0,0,0,0,0
C4920,12,10,0,District - Dibang Valley  10,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,12,10,0,District - Dibang Valley  10,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,12,11,0,District - Lohit  11,Rural,0-4,97,80,1,2,1,0,9,6,3,4
C4920,12,11,0,District - Lohit  11,Rural,5-9,104,110,13,5,7,1,10,12,3,2
C4920,12,11,0,District - Lohit  11,Rural,10-19,164,129,36,24,15,15,34,33,10,14
C4920,12,11,0,District - Lohit  11,Rural,20-29,120,109,34,25,11,12,30,10,20,5
C4920,12,11,0,District - Lohit  11,Rural,30-39,175,98,23,13,20,6,34,12,14,15
C4920,12,11,0,District - Lohit  11,Rural,40-49,125,47,23,11,18,18,26,9,17,10
C4920,12,11,0,District - Lohit  11,Rural,50-59,107,34,11,4,30,18,18,17,8,12
C4920,12,11,0,District - Lohit  11,Rural,60-69,64,66,8,6,25,16,27,12,5,3
C4920,12,11,0,District - Lohit  11,Rural,70-79,36,39,4,3,5,11,10,11,2,1
C4920,12,11,0,District - Lohit  11,Rural,80-89,11,17,1,0,6,3,7,3,1,3
C4920,12,11,0,District - Lohit  11,Rural,90+,3,9,0,0,2,4,2,1,0,0
C4920,12,11,0,District - Lohit  11,Rural,Age not stated,1,0,0,0,1,0,1,0,1,0
C4920,12,11,0,District - Lohit  11,Urban,0-4,5,12,0,0,0,0,5,2,0,1
C4920,12,11,0,District - Lohit  11,Urban,5-9,6,8,1,3,3,2,6,2,2,2
C4920,12,11,0,District - Lohit  11,Urban,10-19,31,11,5,6,2,1,10,9,2,2
C4920,12,11,0,District - Lohit  11,Urban,20-29,17,10,2,8,1,2,12,1,4,2
C4920,12,11,0,District - Lohit  11,Urban,30-39,26,14,2,1,1,1,4,1,2,2
C4920,12,11,0,District - Lohit  11,Urban,40-49,18,4,5,2,1,0,5,2,0,4
C4920,12,11,0,District - Lohit  11,Urban,50-59,12,2,1,0,2,0,4,0,2,1
C4920,12,11,0,District - Lohit  11,Urban,60-69,5,5,2,0,1,0,1,0,0,0
C4920,12,11,0,District - Lohit  11,Urban,70-79,3,1,0,0,2,0,1,0,0,0
C4920,12,11,0,District - Lohit  11,Urban,80-89,1,1,1,1,0,0,0,0,1,0
C4920,12,11,0,District - Lohit  11,Urban,90+,1,0,0,0,1,0,0,0,0,0
C4920,12,11,0,District - Lohit  11,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,12,12,0,District - Changlang  12,Rural,0-4,65,75,3,4,3,3,9,7,2,1
C4920,12,12,0,District - Changlang  12,Rural,5-9,59,70,13,8,2,5,21,7,6,4
C4920,12,12,0,District - Changlang  12,Rural,10-19,101,117,37,28,12,21,38,15,20,15
C4920,12,12,0,District - Changlang  12,Rural,20-29,95,94,48,17,24,19,30,19,14,20
C4920,12,12,0,District - Changlang  12,Rural,30-39,78,51,43,30,35,20,26,18,24,14
C4920,12,12,0,District - Changlang  12,Rural,40-49,72,45,30,15,32,28,23,20,11,12
C4920,12,12,0,District - Changlang  12,Rural,50-59,55,32,16,4,34,24,29,15,3,10
C4920,12,12,0,District - Changlang  12,Rural,60-69,43,43,4,6,31,30,16,6,6,4
C4920,12,12,0,District - Changlang  12,Rural,70-79,25,34,7,0,24,26,16,5,3,4
C4920,12,12,0,District - Changlang  12,Rural,80-89,18,18,1,1,15,6,3,6,0,0
C4920,12,12,0,District - Changlang  12,Rural,90+,1,2,0,0,4,7,2,4,0,0
