State_Code,District_Code,Area_Type,Age_Group,State,City,Gender,Type,Rate
24,4,Rural,40-49,GUJARAT,Mahesana,Male,In seeing,215
24,4,Rural,50-59,GUJARAT,Mahesana,Male,In seeing,190
24,4,Rural,60-69,GUJARAT,Mahesana,Male,In seeing,200
24,4,Rural,70-79,GUJARAT,Mahesana,Male,In seeing,139
24,4,Rural,80-89,GUJARAT,Mahesana,Male,In seeing,52
24,4,Rural,90+,GUJARAT,Mahesana,Male,In seeing,10
24,4,Rural,Age Not Stated,GUJARAT,Mahesana,Male,In seeing,7
24,4,Urban,0-4,GUJARAT,Mahesana,Male,In seeing,31
24,4,Urban,5-9,GUJARAT,Mahesana,Male,In seeing,35
24,4,Urban,10-19,GUJARAT,Mahesana,Male,In seeing,91
24,4,Urban,20-29,GUJARAT,Mahesana,Male,In seeing,110
24,4,Urban,30-39,GUJARAT,Mahesana,Male,In seeing,98
24,4,Urban,40-49,GUJARAT,Mahesana,Male,In seeing,114
24,4,Urban,50-59,GUJARAT,Mahesana,Male,In seeing,92
24,4,Urban,60-69,GUJARAT,Mahesana,Male,In seeing,73
24,4,Urban,70-79,GUJARAT,Mahesana,Male,In seeing,47
24,4,Urban,80-89,GUJARAT,Mahesana,Male,In seeing,14
24,4,Urban,90+,GUJARAT,Mahesana,Male,In seeing,2
24,4,Urban,Age Not Stated,GUJARAT,Mahesana,Male,In seeing,7
24,5,Rural,0-4,GUJARAT,Sabar Kantha,Male,In seeing,131
24,5,Rural,5-9,GUJARAT,Sabar Kantha,Male,In seeing,200
24,5,Rural,10-19,GUJARAT,Sabar Kantha,Male,In seeing,425
24,5,Rural,20-29,GUJARAT,Sabar Kantha,Male,In seeing,360
24,5,Rural,30-39,GUJARAT,Sabar Kantha,Male,In seeing,323
24,5,Rural,40-49,GUJARAT,Sabar Kantha,Male,In seeing,379
24,5,Rural,50-59,GUJARAT,Sabar Kantha,Male,In seeing,516
24,5,Rural,60-69,GUJARAT,Sabar Kantha,Male,In seeing,532
24,5,Rural,70-79,GUJARAT,Sabar Kantha,Male,In seeing,381
24,5,Rural,80-89,GUJARAT,Sabar Kantha,Male,In seeing,135
24,5,Rural,90+,GUJARAT,Sabar Kantha,Male,In seeing,37
24,5,Rural,Age Not Stated,GUJARAT,Sabar Kantha,Male,In seeing,2
24,5,Urban,0-4,GUJARAT,Sabar Kantha,Male,In seeing,19
24,5,Urban,5-9,GUJARAT,Sabar Kantha,Male,In seeing,48
24,5,Urban,10-19,GUJARAT,Sabar Kantha,Male,In seeing,89
24,5,Urban,20-29,GUJARAT,Sabar Kantha,Male,In seeing,71
24,5,Urban,30-39,GUJARAT,Sabar Kantha,Male,In seeing,66
24,5,Urban,40-49,GUJARAT,Sabar Kantha,Male,In seeing,77
24,5,Urban,50-59,GUJARAT,Sabar Kantha,Male,In seeing,92
24,5,Urban,60-69,GUJARAT,Sabar Kantha,Male,In seeing,88
24,5,Urban,70-79,GUJARAT,Sabar Kantha,Male,In seeing,52
24,5,Urban,80-89,GUJARAT,Sabar Kantha,Male,In seeing,20
24,5,Urban,90+,GUJARAT,Sabar Kantha,Male,In seeing,4
24,5,Urban,Age Not Stated,GUJARAT,Sabar Kantha,Male,In seeing,2
24,6,Rural,0-4,GUJARAT,Gandhinagar,Male,In seeing,74
24,6,Rural,5-9,GUJARAT,Gandhinagar,Male,In seeing,115
24,6,Rural,10-19,GUJARAT,Gandhinagar,Male,In seeing,288
24,6,Rural,20-29,GUJARAT,Gandhinagar,Male,In seeing,235
24,6,Rural,30-39,GUJARAT,Gandhinagar,Male,In seeing,210
24,6,Rural,40-49,GUJARAT,Gandhinagar,Male,In seeing,206
24,6,Rural,50-59,GUJARAT,Gandhinagar,Male,In seeing,171
24,6,Rural,60-69,GUJARAT,Gandhinagar,Male,In seeing,153
24,6,Rural,70-79,GUJARAT,Gandhinagar,Male,In seeing,87
24,6,Rural,80-89,GUJARAT,Gandhinagar,Male,In seeing,29
24,6,Rural,90+,GUJARAT,Gandhinagar,Male,In seeing,10
24,6,Rural,Age Not Stated,GUJARAT,Gandhinagar,Male,In seeing,15
24,6,Urban,0-4,GUJARAT,Gandhinagar,Male,In seeing,20
24,6,Urban,5-9,GUJARAT,Gandhinagar,Male,In seeing,32
24,6,Urban,10-19,GUJARAT,Gandhinagar,Male,In seeing,106
24,6,Urban,20-29,GUJARAT,Gandhinagar,Male,In seeing,100
24,6,Urban,30-39,GUJARAT,Gandhinagar,Male,In seeing,100
24,6,Urban,40-49,GUJARAT,Gandhinagar,Male,In seeing,101
24,6,Urban,50-59,GUJARAT,Gandhinagar,Male,In seeing,111
24,6,Urban,60-69,GUJARAT,Gandhinagar,Male,In seeing,96
24,6,Urban,70-79,GUJARAT,Gandhinagar,Male,In seeing,61
24,6,Urban,80-89,GUJARAT,Gandhinagar,Male,In seeing,22
24,6,Urban,90+,GUJARAT,Gandhinagar,Male,In seeing,4
24,6,Urban,Age Not Stated,GUJARAT,Gandhinagar,Male,In seeing,5
24,7,Rural,0-4,GUJARAT,Ahmadabad,Male,In seeing,103
24,7,Rural,5-9,GUJARAT,Ahmadabad,Male,In seeing,149
