State_Code,District_Code,Area_Type,Age_Group,State,City,Gender,Type,Rate
30,1,Rural,40-49, GOA, North Goa,Male,In speech,52
30,1,Rural,50-59, GOA, North Goa,Male,In speech,30
30,1,Rural,60-69, GOA, North Goa,Male,In speech,19
30,1,Rural,70-79, GOA, North Goa,Male,In speech,11
30,1,Rural,80-89, GOA, North Goa,Male,In speech,2
30,1,Rural,90+, GOA, North Goa,Male,In speech,1
30,1,Rural,Age not stated, GOA, North Goa,Male,In speech,0
30,1,Urban,0-4, GOA, North Goa,Male,In speech,6
30,1,Urban,5-9, GOA, North Goa,Male,In speech,31
30,1,Urban,10-19, GOA, North Goa,Male,In speech,53
30,1,Urban,20-29, GOA, North Goa,Male,In speech,45
30,1,Urban,30-39, GOA, North Goa,Male,In speech,32
30,1,Urban,40-49, GOA, North Goa,Male,In speech,25
30,1,Urban,50-59, GOA, North Goa,Male,In speech,19
30,1,Urban,60-69, GOA, North Goa,Male,In speech,11
30,1,Urban,70-79, GOA, North Goa,Male,In speech,7
30,1,Urban,80-89, GOA, North Goa,Male,In speech,0
30,1,Urban,90+, GOA, North Goa,Male,In speech,1
30,1,Urban,Age not stated, GOA, North Goa,Male,In speech,0
30,2,Rural,0-4, GOA, South Goa,Male,In speech,2
30,2,Rural,5-9, GOA, South Goa,Male,In speech,12
30,2,Rural,10-19, GOA, South Goa,Male,In speech,55
30,2,Rural,20-29, GOA, South Goa,Male,In speech,47
30,2,Rural,30-39, GOA, South Goa,Male,In speech,25
30,2,Rural,40-49, GOA, South Goa,Male,In speech,27
30,2,Rural,50-59, GOA, South Goa,Male,In speech,19
30,2,Rural,60-69, GOA, South Goa,Male,In speech,13
30,2,Rural,70-79, GOA, South Goa,Male,In speech,7
30,2,Rural,80-89, GOA, South Goa,Male,In speech,0
30,2,Rural,90+, GOA, South Goa,Male,In speech,1
30,2,Rural,Age not stated, GOA, South Goa,Male,In speech,0
30,2,Urban,0-4, GOA, South Goa,Male,In speech,5
30,2,Urban,5-9, GOA, South Goa,Male,In speech,27
30,2,Urban,10-19, GOA, South Goa,Male,In speech,63
30,2,Urban,20-29, GOA, South Goa,Male,In speech,54
30,2,Urban,30-39, GOA, South Goa,Male,In speech,35
30,2,Urban,40-49, GOA, South Goa,Male,In speech,24
30,2,Urban,50-59, GOA, South Goa,Male,In speech,19
30,2,Urban,60-69, GOA, South Goa,Male,In speech,11
30,2,Urban,70-79, GOA, South Goa,Male,In speech,3
30,2,Urban,80-89, GOA, South Goa,Male,In speech,2
30,2,Urban,90+, GOA, South Goa,Male,In speech,1
30,2,Urban,Age not stated, GOA, South Goa,Male,In speech,0
30,1,Rural,0-4, GOA, North Goa,Female,In speech,1
30,1,Rural,5-9, GOA, North Goa,Female,In speech,19
30,1,Rural,10-19, GOA, North Goa,Female,In speech,55
30,1,Rural,20-29, GOA, North Goa,Female,In speech,63
30,1,Rural,30-39, GOA, North Goa,Female,In speech,37
30,1,Rural,40-49, GOA, North Goa,Female,In speech,31
30,1,Rural,50-59, GOA, North Goa,Female,In speech,33
30,1,Rural,60-69, GOA, North Goa,Female,In speech,12
30,1,Rural,70-79, GOA, North Goa,Female,In speech,10
30,1,Rural,80-89, GOA, North Goa,Female,In speech,4
30,1,Rural,90+, GOA, North Goa,Female,In speech,2
30,1,Rural,Age not stated, GOA, North Goa,Female,In speech,1
30,1,Urban,0-4, GOA, North Goa,Female,In speech,3
30,1,Urban,5-9, GOA, North Goa,Female,In speech,17
30,1,Urban,10-19, GOA, North Goa,Female,In speech,44
30,1,Urban,20-29, GOA, North Goa,Female,In speech,39
30,1,Urban,30-39, GOA, North Goa,Female,In speech,27
30,1,Urban,40-49, GOA, North Goa,Female,In speech,19
30,1,Urban,50-59, GOA, North Goa,Female,In speech,19
30,1,Urban,60-69, GOA, North Goa,Female,In speech,17
30,1,Urban,70-79, GOA, North Goa,Female,In speech,6
30,1,Urban,80-89, GOA, North Goa,Female,In speech,0
30,1,Urban,90+, GOA, North Goa,Female,In speech,0
30,1,Urban,Age not stated, GOA, North Goa,Female,In speech,0
30,2,Rural,0-4, GOA, South Goa,Female,In speech,4
30,2,Rural,5-9, GOA, South Goa,Female,In speech,15
30,2,Rural,10-19, GOA, South Goa,Female,In speech,45
30,2,Rural,20-29, GOA, South Goa,Female,In speech,41
30,2,Rural,30-39, GOA, South Goa,Female,In speech,28
30,2,Rural,40-49, GOA, South Goa,Female,In speech,20
30,2,Rural,50-59, GOA, South Goa,Female,In speech,19
30,2,Rural,60-69, GOA, South Goa,Female,In speech,12
30,2,Rural,70-79, GOA, South Goa,Female,In speech,7
30,2,Rural,80-89, GOA, South Goa,Female,In speech,5
30,2,Rural,90+, GOA, South Goa,Female,In speech,1
30,2,Rural,Age not stated, GOA, South Goa,Female,In speech,0
30,2,Urban,0-4, GOA, South Goa,Female,In speech,3
30,2,Urban,5-9, GOA, South Goa,Female,In speech,17
30,2,Urban,10-19, GOA, South Goa,Female,In speech,47
30,2,Urban,20-29, GOA, South Goa,Female,In speech,49
30,2,Urban,30-39, GOA, South Goa,Female,In speech,23
30,2,Urban,40-49, GOA, South Goa,Female,In speech,14
30,2,Urban,50-59, GOA, South Goa,Female,In speech,12
30,2,Urban,60-69, GOA, South Goa,Female,In speech,8
30,2,Urban,70-79, GOA, South Goa,Female,In speech,2
30,2,Urban,80-89, GOA, South Goa,Female,In speech,0
30,2,Urban,90+, GOA, South Goa,Female,In speech,0
30,2,Urban,Age not stated, GOA, South Goa,Female,In speech,0
30,1,Rural,0-4, GOA, North Goa,Male,In hearing,2
30,1,Rural,5-9, GOA, North Goa,Male,In hearing,10
30,1,Rural,10-19, GOA, North Goa,Male,In hearing,35
30,1,Rural,20-29, GOA, North Goa,Male,In hearing,26
30,1,Rural,30-39, GOA, North Goa,Male,In hearing,15
30,1,Rural,40-49, GOA, North Goa,Male,In hearing,9
30,1,Rural,50-59, GOA, North Goa,Male,In hearing,19
30,1,Rural,60-69, GOA, North Goa,Male,In hearing,23
30,1,Rural,70-79, GOA, North Goa,Male,In hearing,18
