Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,2,10,0,District - Sirmaur  10,Urban,0-4,10,9,2,0,1,0,5,3,3,1
C4920,2,10,0,District - Sirmaur  10,Urban,5-9,11,14,3,0,1,1,14,2,9,8
C4920,2,10,0,District - Sirmaur  10,Urban,10-19,38,20,10,12,1,2,18,14,26,20
C4920,2,10,0,District - Sirmaur  10,Urban,20-29,33,18,7,6,2,5,33,23,26,13
C4920,2,10,0,District - Sirmaur  10,Urban,30-39,22,18,5,3,3,0,28,14,10,11
C4920,2,10,0,District - Sirmaur  10,Urban,40-49,19,13,4,2,4,0,26,7,14,5
C4920,2,10,0,District - Sirmaur  10,Urban,50-59,17,8,2,0,2,2,12,14,5,5
C4920,2,10,0,District - Sirmaur  10,Urban,60-69,12,8,1,1,3,3,14,7,2,2
C4920,2,10,0,District - Sirmaur  10,Urban,70-79,5,4,0,2,4,1,8,5,1,1
C4920,2,10,0,District - Sirmaur  10,Urban,80-89,1,4,0,1,1,2,7,4,0,1
C4920,2,10,0,District - Sirmaur  10,Urban,90+,0,2,0,0,0,0,3,2,0,0
C4920,2,10,0,District - Sirmaur  10,Urban,Age not stated,0,0,0,0,0,0,0,0,1,0
C4920,2,11,0,District - Shimla  11,Rural,0-4,127,114,6,5,7,5,29,33,13,10
C4920,2,11,0,District - Shimla  11,Rural,5-9,177,178,55,34,27,21,83,49,34,27
C4920,2,11,0,District - Shimla  11,Rural,10-19,404,344,129,102,87,74,241,181,108,114
C4920,2,11,0,District - Shimla  11,Rural,20-29,330,301,124,73,60,37,244,139,124,81
C4920,2,11,0,District - Shimla  11,Rural,30-39,316,245,85,74,62,57,196,120,116,77
C4920,2,11,0,District - Shimla  11,Rural,40-49,299,233,76,73,73,51,195,106,87,50
C4920,2,11,0,District - Shimla  11,Rural,50-59,243,231,70,46,116,75,196,115,48,39
C4920,2,11,0,District - Shimla  11,Rural,60-69,264,286,70,54,160,140,226,179,51,31
C4920,2,11,0,District - Shimla  11,Rural,70-79,280,255,27,19,162,118,157,126,20,22
C4920,2,11,0,District - Shimla  11,Rural,80-89,161,111,11,9,94,67,65,78,8,8
C4920,2,11,0,District - Shimla  11,Rural,90+,73,53,3,1,18,17,29,28,2,3
C4920,2,11,0,District - Shimla  11,Rural,Age not stated,12,3,0,0,1,3,1,1,4,0
C4920,2,11,0,District - Shimla  11,Urban,0-4,61,56,2,0,0,1,6,3,6,1
