Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,24,5,0,District - Sabar Kantha  05,Rural,50-59,883,634,94,50,141,115,781,470,140,134
C4920,24,5,0,District - Sabar Kantha  05,Rural,60-69,778,763,86,53,198,188,600,429,84,80
C4920,24,5,0,District - Sabar Kantha  05,Rural,70-79,420,482,39,36,134,136,299,258,34,35
C4920,24,5,0,District - Sabar Kantha  05,Rural,80-89,168,229,7,3,63,68,92,82,14,11
C4920,24,5,0,District - Sabar Kantha  05,Rural,90+,60,83,1,4,31,31,29,45,5,3
C4920,24,5,0,District - Sabar Kantha  05,Rural,Age not stated,13,11,2,1,5,2,12,5,0,3
C4920,24,5,0,District - Sabar Kantha  05,Urban,0-4,63,59,5,2,1,2,20,13,9,7
C4920,24,5,0,District - Sabar Kantha  05,Urban,5-9,94,59,37,24,13,13,43,47,18,14
C4920,24,5,0,District - Sabar Kantha  05,Urban,10-19,188,162,124,68,17,10,184,145,101,42
C4920,24,5,0,District - Sabar Kantha  05,Urban,20-29,131,101,29,14,7,7,209,121,66,32
C4920,24,5,0,District - Sabar Kantha  05,Urban,30-39,138,127,26,6,3,8,117,78,51,32
C4920,24,5,0,District - Sabar Kantha  05,Urban,40-49,166,107,21,12,13,11,102,44,28,26
C4920,24,5,0,District - Sabar Kantha  05,Urban,50-59,107,71,7,3,7,10,63,36,14,11
C4920,24,5,0,District - Sabar Kantha  05,Urban,60-69,84,88,7,4,14,27,38,31,12,8
C4920,24,5,0,District - Sabar Kantha  05,Urban,70-79,47,52,5,2,15,17,28,17,2,3
C4920,24,5,0,District - Sabar Kantha  05,Urban,80-89,8,10,0,2,4,9,6,5,0,0
C4920,24,5,0,District - Sabar Kantha  05,Urban,90+,3,10,0,0,3,3,3,1,0,0
C4920,24,5,0,District - Sabar Kantha  05,Urban,Age not stated,0,2,5,0,0,0,0,0,0,0
C4920,24,6,0,District - Gandhinagar  06,Rural,0-4,494,387,19,16,4,9,132,67,21,10
C4920,24,6,0,District - Gandhinagar  06,Rural,5-9,513,426,114,87,29,29,243,151,83,55
C4920,24,6,0,District - Gandhinagar  06,Rural,10-19,1141,866,225,106,96,55,1018,779,244,216
C4920,24,6,0,District - Gandhinagar  06,Rural,20-29,1013,693,117,80,71,46,1083,688,234,138
C4920,24,6,0,District - Gandhinagar  06,Rural,30-39,935,522,95,52,69,44,719,335,230,150
C4920,24,6,0,District - Gandhinagar  06,Rural,40-49,766,489,67,32,63,39,444,223,152,109
C4920,24,6,0,District - Gandhinagar  06,Rural,50-59,542,418,37,32,53,68,329,177,74,48
C4920,24,6,0,District - Gandhinagar  06,Rural,60-69,432,485,29,34,87,95,271,197,32,45
C4920,24,6,0,District - Gandhinagar  06,Rural,70-79,241,293,17,19,59,81,113,84,15,11
C4920,24,6,0,District - Gandhinagar  06,Rural,80-89,81,128,4,3,23,30,34,47,3,9
C4920,24,6,0,District - Gandhinagar  06,Rural,90+,17,45,1,2,9,18,5,21,1,1
C4920,24,6,0,District - Gandhinagar  06,Rural,Age not stated,15,5,1,0,2,0,2,0,3,0
C4920,24,6,0,District - Gandhinagar  06,Urban,0-4,192,155,3,2,4,5,49,28,16,10
C4920,24,6,0,District - Gandhinagar  06,Urban,5-9,241,190,54,45,13,10,111,72,52,23
C4920,24,6,0,District - Gandhinagar  06,Urban,10-19,651,466,168,79,30,18,373,310,141,100
C4920,24,6,0,District - Gandhinagar  06,Urban,20-29,509,381,68,34,28,21,463,288,139,72
C4920,24,6,0,District - Gandhinagar  06,Urban,30-39,426,314,41,24,17,19,333,151,99,64
C4920,24,6,0,District - Gandhinagar  06,Urban,40-49,412,320,23,18,18,17,290,122,62,37
C4920,24,6,0,District - Gandhinagar  06,Urban,50-59,334,249,17,12,21,25,172,71,28,24
C4920,24,6,0,District - Gandhinagar  06,Urban,60-69,177,169,11,14,29,32,134,78,30,19
C4920,24,6,0,District - Gandhinagar  06,Urban,70-79,109,102,2,6,24,26,61,33,6,6
C4920,24,6,0,District - Gandhinagar  06,Urban,80-89,27,41,2,3,5,19,7,16,0,2
C4920,24,6,0,District - Gandhinagar  06,Urban,90+,9,18,1,0,0,6,1,5,0,1
C4920,24,6,0,District - Gandhinagar  06,Urban,Age not stated,3,1,1,0,0,0,2,0,0,1
