Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,20,7,0,District - Deoghar  07,Rural,0-4,189,205,28,27,11,13,182,136,38,32
C4920,20,7,0,District - Deoghar  07,Rural,5-9,249,222,223,171,41,24,356,215,91,50
C4920,20,7,0,District - Deoghar  07,Rural,10-19,458,349,370,254,114,37,868,430,230,131
C4920,20,7,0,District - Deoghar  07,Rural,20-29,326,210,159,103,50,25,416,162,189,99
C4920,20,7,0,District - Deoghar  07,Rural,30-39,307,172,103,77,60,49,344,160,192,83
C4920,20,7,0,District - Deoghar  07,Rural,40-49,301,151,68,73,70,49,316,101,119,60
C4920,20,7,0,District - Deoghar  07,Rural,50-59,253,135,35,36,64,53,277,98,76,34
C4920,20,7,0,District - Deoghar  07,Rural,60-69,215,172,29,25,86,80,252,123,38,25
C4920,20,7,0,District - Deoghar  07,Rural,70-79,134,114,8,12,80,44,121,81,21,10
C4920,20,7,0,District - Deoghar  07,Rural,80-89,41,31,6,4,31,11,33,23,7,1
C4920,20,7,0,District - Deoghar  07,Rural,90+,10,12,1,0,4,4,7,10,2,1
C4920,20,7,0,District - Deoghar  07,Rural,Age not stated,5,4,0,0,0,0,1,1,0,0
C4920,20,7,0,District - Deoghar  07,Urban,0-4,22,23,2,1,1,0,14,13,4,6
C4920,20,7,0,District - Deoghar  07,Urban,5-9,23,21,24,7,2,2,43,22,12,11
C4920,20,7,0,District - Deoghar  07,Urban,10-19,70,61,47,37,11,6,113,73,65,36
C4920,20,7,0,District - Deoghar  07,Urban,20-29,44,35,30,10,14,2,87,45,53,22
C4920,20,7,0,District - Deoghar  07,Urban,30-39,58,22,13,6,7,7,66,33,45,19
C4920,20,7,0,District - Deoghar  07,Urban,40-49,45,20,7,5,4,8,82,32,31,5
C4920,20,7,0,District - Deoghar  07,Urban,50-59,54,23,5,5,9,8,52,26,15,6
C4920,20,7,0,District - Deoghar  07,Urban,60-69,31,19,3,4,11,7,48,14,2,5
C4920,20,7,0,District - Deoghar  07,Urban,70-79,18,11,1,1,6,5,18,14,2,0
C4920,20,7,0,District - Deoghar  07,Urban,80-89,8,7,0,1,3,5,8,4,0,0
C4920,20,7,0,District - Deoghar  07,Urban,90+,1,1,0,0,1,2,0,0,0,0
C4920,20,7,0,District - Deoghar  07,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,20,8,0,District - Godda  08,Rural,0-4,327,275,24,13,18,7,197,142,56,55
C4920,20,8,0,District - Godda  08,Rural,5-9,423,408,147,89,34,33,557,317,116,81
C4920,20,8,0,District - Godda  08,Rural,10-19,611,488,245,159,83,45,1051,476,253,138
C4920,20,8,0,District - Godda  08,Rural,20-29,426,400,174,126,56,22,517,215,216,107
C4920,20,8,0,District - Godda  08,Rural,30-39,500,357,103,93,63,33,485,186,213,110
C4920,20,8,0,District - Godda  08,Rural,40-49,351,282,56,47,57,33,426,158,167,77
C4920,20,8,0,District - Godda  08,Rural,50-59,281,205,41,21,67,51,360,156,94,46
C4920,20,8,0,District - Godda  08,Rural,60-69,255,237,34,24,62,56,312,191,55,28
C4920,20,8,0,District - Godda  08,Rural,70-79,133,122,11,16,48,41,182,95,18,13
C4920,20,8,0,District - Godda  08,Rural,80-89,31,32,2,1,14,23,43,27,8,5
C4920,20,8,0,District - Godda  08,Rural,90+,6,10,0,0,4,2,19,15,3,1
C4920,20,8,0,District - Godda  08,Rural,Age not stated,2,3,1,0,1,0,5,0,0,2
C4920,20,8,0,District - Godda  08,Urban,0-4,9,7,1,1,0,0,5,8,0,4
C4920,20,8,0,District - Godda  08,Urban,5-9,20,5,8,4,1,0,12,8,3,3
C4920,20,8,0,District - Godda  08,Urban,10-19,29,22,9,4,0,1,38,19,12,3
C4920,20,8,0,District - Godda  08,Urban,20-29,15,15,4,2,2,1,26,11,10,4
