Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,5,4,0,District - Tehri Garhwal  04,Urban,60-69,18,13,1,4,4,2,10,7,0,2
C4920,5,4,0,District - Tehri Garhwal  04,Urban,70-79,8,7,1,0,3,6,15,5,1,0
C4920,5,4,0,District - Tehri Garhwal  04,Urban,80-89,6,3,0,0,0,2,1,5,0,2
C4920,5,4,0,District - Tehri Garhwal  04,Urban,90+,2,0,0,0,0,0,0,1,0,0
C4920,5,4,0,District - Tehri Garhwal  04,Urban,Age not stated,2,0,0,0,0,0,0,0,2,0
C4920,5,5,0,District - Dehradun  05,Rural,0-4,229,226,14,15,6,10,72,49,23,22
C4920,5,5,0,District - Dehradun  05,Rural,5-9,265,234,104,74,32,37,191,124,66,43
C4920,5,5,0,District - Dehradun  05,Rural,10-19,563,431,191,147,106,61,550,362,253,149
C4920,5,5,0,District - Dehradun  05,Rural,20-29,460,351,119,67,61,37,437,185,178,87
C4920,5,5,0,District - Dehradun  05,Rural,30-39,405,277,102,67,56,44,297,134,158,85
C4920,5,5,0,District - Dehradun  05,Rural,40-49,327,211,100,56,58,42,248,112,95,52
C4920,5,5,0,District - Dehradun  05,Rural,50-59,246,203,54,26,63,53,213,99,56,31
C4920,5,5,0,District - Dehradun  05,Rural,60-69,254,239,27,19,64,54,207,90,29,24
C4920,5,5,0,District - Dehradun  05,Rural,70-79,166,142,17,11,63,45,138,62,17,9
C4920,5,5,0,District - Dehradun  05,Rural,80-89,70,55,6,3,19,18,52,28,4,6
C4920,5,5,0,District - Dehradun  05,Rural,90+,15,20,0,2,11,6,9,11,1,3
C4920,5,5,0,District - Dehradun  05,Rural,Age not stated,6,3,0,0,0,0,2,2,1,3
C4920,5,5,0,District - Dehradun  05,Urban,0-4,157,132,14,6,6,5,64,38,25,13
C4920,5,5,0,District - Dehradun  05,Urban,5-9,225,215,88,54,13,11,119,92,88,60
C4920,5,5,0,District - Dehradun  05,Urban,10-19,570,497,166,125,59,52,444,296,272,163
C4920,5,5,0,District - Dehradun  05,Urban,20-29,494,325,108,68,39,27,440,202,228,141
C4920,5,5,0,District - Dehradun  05,Urban,30-39,450,263,71,47,34,27,256,129,189,121
C4920,5,5,0,District - Dehradun  05,Urban,40-49,404,197,58,41,30,25,257,116,144,84
C4920,5,5,0,District - Dehradun  05,Urban,50-59,303,152,33,32,36,21,254,119,52,46
C4920,5,5,0,District - Dehradun  05,Urban,60-69,159,114,18,6,39,39,190,113,27,30
C4920,5,5,0,District - Dehradun  05,Urban,70-79,99,100,21,6,43,30,125,76,16,14
C4920,5,5,0,District - Dehradun  05,Urban,80-89,54,25,6,1,21,14,55,50,3,8
C4920,5,5,0,District - Dehradun  05,Urban,90+,12,12,2,2,8,6,9,8,2,3
C4920,5,5,0,District - Dehradun  05,Urban,Age not stated,8,5,2,0,2,0,7,1,2,1
C4920,5,6,0,District - Garhwal  06,Rural,0-4,207,202,13,9,12,4,78,49,21,8
C4920,5,6,0,District - Garhwal  06,Rural,5-9,260,232,90,58,54,37,157,105,61,45
C4920,5,6,0,District - Garhwal  06,Rural,10-19,586,484,178,137,173,115,488,340,260,188
C4920,5,6,0,District - Garhwal  06,Rural,20-29,412,412,130,82,97,54,433,261,276,170
C4920,5,6,0,District - Garhwal  06,Rural,30-39,416,404,141,93,75,68,347,135,239,128
C4920,5,6,0,District - Garhwal  06,Rural,40-49,399,407,89,60,81,91,300,174,144,88
C4920,5,6,0,District - Garhwal  06,Rural,50-59,438,452,47,51,91,74,274,201,59,56
C4920,5,6,0,District - Garhwal  06,Rural,60-69,484,622,52,33,157,173,322,211,51,56
C4920,5,6,0,District - Garhwal  06,Rural,70-79,426,449,18,22,164,140,208,151,20,17
C4920,5,6,0,District - Garhwal  06,Rural,80-89,167,169,4,5,74,52,87,56,7,4
C4920,5,6,0,District - Garhwal  06,Rural,90+,39,35,4,2,28,30,15,15,0,3
C4920,5,6,0,District - Garhwal  06,Rural,Age not stated,6,4,1,0,0,3,0,0,0,0
C4920,5,6,0,District - Garhwal  06,Urban,0-4,14,15,2,0,1,1,5,5,1,1
C4920,5,6,0,District - Garhwal  06,Urban,5-9,23,9,8,7,4,1,16,9,5,2
C4920,5,6,0,District - Garhwal  06,Urban,10-19,70,42,17,12,7,4,62,28,26,25
C4920,5,6,0,District - Garhwal  06,Urban,20-29,54,43,52,14,9,7,42,22,30,20
C4920,5,6,0,District - Garhwal  06,Urban,30-39,53,22,11,7,7,1,35,23,13,5
C4920,5,6,0,District - Garhwal  06,Urban,40-49,45,22,9,5,3,2,45,13,9,6
C4920,5,6,0,District - Garhwal  06,Urban,50-59,28,18,7,2,5,3,46,10,6,4
C4920,5,6,0,District - Garhwal  06,Urban,60-69,22,18,2,0,7,4,24,6,3,2
C4920,5,6,0,District - Garhwal  06,Urban,70-79,14,12,1,0,4,3,9,10,1,1
C4920,5,6,0,District - Garhwal  06,Urban,80-89,0,3,0,0,4,4,5,4,0,0
C4920,5,6,0,District - Garhwal  06,Urban,90+,1,0,1,0,2,0,0,1,0,0
C4920,5,6,0,District - Garhwal  06,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,5,7,0,District - Pithoragarh  07,Rural,0-4,74,53,6,0,10,4,41,43,7,6
C4920,5,7,0,District - Pithoragarh  07,Rural,5-9,104,99,59,56,22,23,110,80,38,25
C4920,5,7,0,District - Pithoragarh  07,Rural,10-19,213,163,124,96,64,52,309,179,119,80
C4920,5,7,0,District - Pithoragarh  07,Rural,20-29,133,135,72,58,44,35,269,152,152,67
C4920,5,7,0,District - Pithoragarh  07,Rural,30-39,180,131,92,65,63,53,259,149,188,44
C4920,5,7,0,District - Pithoragarh  07,Rural,40-49,206,147,111,75,101,74,266,128,111,45
C4920,5,7,0,District - Pithoragarh  07,Rural,50-59,185,150,68,59,71,66,237,116,52,29
C4920,5,7,0,District - Pithoragarh  07,Rural,60-69,221,236,55,35,111,99,215,115,30,19
C4920,5,7,0,District - Pithoragarh  07,Rural,70-79,193,193,22,16,108,96,129,86,12,16
C4920,5,7,0,District - Pithoragarh  07,Rural,80-89,100,93,7,3,51,31,52,39,4,2
C4920,5,7,0,District - Pithoragarh  07,Rural,90+,16,21,0,0,18,14,11,10,1,0
C4920,5,7,0,District - Pithoragarh  07,Rural,Age not stated,4,2,0,0,2,0,1,1,0,0
C4920,5,7,0,District - Pithoragarh  07,Urban,0-4,8,6,0,0,0,0,5,5,1,1
C4920,5,7,0,District - Pithoragarh  07,Urban,5-9,20,12,7,4,3,2,12,8,3,3
C4920,5,7,0,District - Pithoragarh  07,Urban,10-19,39,36,13,9,6,7,28,25,12,11
C4920,5,7,0,District - Pithoragarh  07,Urban,20-29,38,23,11,4,2,3,28,20,15,8
