Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,27,2,0,District - Dhule  02,Urban,50-59,97,70,13,11,14,16,150,68,38,19
C4920,27,2,0,District - Dhule  02,Urban,60-69,75,111,14,12,29,20,157,87,16,17
C4920,27,2,0,District - Dhule  02,Urban,70-79,50,62,7,4,29,21,65,56,9,10
C4920,27,2,0,District - Dhule  02,Urban,80-89,12,32,1,0,15,5,23,22,1,0
C4920,27,2,0,District - Dhule  02,Urban,90+,4,12,1,1,2,4,3,7,0,0
C4920,27,2,0,District - Dhule  02,Urban,Age not stated,2,1,0,0,0,0,0,0,1,1
C4920,27,3,0,District - Jalgaon  03,Rural,0-4,354,287,33,35,34,13,459,286,112,60
C4920,27,3,0,District - Jalgaon  03,Rural,5-9,446,407,265,186,95,70,873,492,299,166
C4920,27,3,0,District - Jalgaon  03,Rural,10-19,1100,771,533,381,314,127,3552,2035,803,500
C4920,27,3,0,District - Jalgaon  03,Rural,20-29,794,535,304,181,151,84,2582,1098,526,385
C4920,27,3,0,District - Jalgaon  03,Rural,30-39,823,568,218,171,158,131,1610,745,460,336
C4920,27,3,0,District - Jalgaon  03,Rural,40-49,863,465,172,111,178,120,1393,555,386,226
C4920,27,3,0,District - Jalgaon  03,Rural,50-59,607,436,81,63,139,122,1009,392,192,128
C4920,27,3,0,District - Jalgaon  03,Rural,60-69,898,1037,94,76,291,322,1119,709,142,129
C4920,27,3,0,District - Jalgaon  03,Rural,70-79,604,739,32,23,255,236,536,370,50,55
C4920,27,3,0,District - Jalgaon  03,Rural,80-89,180,259,6,5,90,76,133,94,11,18
C4920,27,3,0,District - Jalgaon  03,Rural,90+,46,102,1,2,29,31,27,44,5,8
C4920,27,3,0,District - Jalgaon  03,Rural,Age not stated,13,5,2,2,2,1,1,3,3,1
C4920,27,3,0,District - Jalgaon  03,Urban,0-4,119,94,12,13,6,6,135,67,45,21
C4920,27,3,0,District - Jalgaon  03,Urban,5-9,150,121,113,70,21,12,259,165,109,64
C4920,27,3,0,District - Jalgaon  03,Urban,10-19,377,294,233,153,50,24,1071,661,293,223
C4920,27,3,0,District - Jalgaon  03,Urban,20-29,321,173,138,90,50,16,755,419,216,148
C4920,27,3,0,District - Jalgaon  03,Urban,30-39,304,203,93,54,36,27,565,249,230,140
C4920,27,3,0,District - Jalgaon  03,Urban,40-49,302,139,63,41,32,26,440,175,141,87
C4920,27,3,0,District - Jalgaon  03,Urban,50-59,181,121,34,25,25,25,383,146,85,35
C4920,27,3,0,District - Jalgaon  03,Urban,60-69,202,157,27,17,52,66,315,184,47,30
C4920,27,3,0,District - Jalgaon  03,Urban,70-79,119,124,8,6,46,56,169,115,15,13
C4920,27,3,0,District - Jalgaon  03,Urban,80-89,33,47,5,0,18,18,43,38,7,4
C4920,27,3,0,District - Jalgaon  03,Urban,90+,8,14,2,1,6,5,10,9,1,1
C4920,27,3,0,District - Jalgaon  03,Urban,Age not stated,2,1,0,0,0,0,4,2,0,0
C4920,27,4,0,District - Buldana  04,Rural,0-4,330,283,28,18,36,21,452,266,62,47
C4920,27,4,0,District - Buldana  04,Rural,5-9,382,330,234,163,104,74,597,428,221,138
C4920,27,4,0,District - Buldana  04,Rural,10-19,841,643,401,284,360,216,2387,1458,641,443
C4920,27,4,0,District - Buldana  04,Rural,20-29,540,353,208,139,189,91,1673,730,473,313
C4920,27,4,0,District - Buldana  04,Rural,30-39,524,326,145,102,161,118,1186,563,433,312
C4920,27,4,0,District - Buldana  04,Rural,40-49,586,320,111,84,183,107,1112,411,310,231
C4920,27,4,0,District - Buldana  04,Rural,50-59,506,343,57,54,181,108,860,327,152,112
C4920,27,4,0,District - Buldana  04,Rural,60-69,696,924,62,62,342,317,881,540,86,158
C4920,27,4,0,District - Buldana  04,Rural,70-79,625,709,24,25,274,204,468,252,39,55
C4920,27,4,0,District - Buldana  04,Rural,80-89,187,233,12,9,113,69,97,84,7,8
C4920,27,4,0,District - Buldana  04,Rural,90+,64,115,2,4,27,30,25,28,1,4
C4920,27,4,0,District - Buldana  04,Rural,Age not stated,8,5,2,1,3,0,11,4,0,3
C4920,27,4,0,District - Buldana  04,Urban,0-4,54,63,6,2,2,1,89,49,17,18
C4920,27,4,0,District - Buldana  04,Urban,5-9,86,93,39,26,54,38,136,88,59,27
C4920,27,4,0,District - Buldana  04,Urban,10-19,191,172,84,64,165,84,585,355,215,96
C4920,27,4,0,District - Buldana  04,Urban,20-29,122,101,42,36,33,22,392,203,126,81
C4920,27,4,0,District - Buldana  04,Urban,30-39,103,73,38,38,25,16,268,111,86,76
C4920,27,4,0,District - Buldana  04,Urban,40-49,104,54,33,14,21,13,241,88,77,49
C4920,27,4,0,District - Buldana  04,Urban,50-59,74,61,10,5,16,13,185,74,31,29
C4920,27,4,0,District - Buldana  04,Urban,60-69,90,92,10,12,32,33,179,100,23,27
C4920,27,4,0,District - Buldana  04,Urban,70-79,63,68,2,4,28,28,88,58,12,3
C4920,27,4,0,District - Buldana  04,Urban,80-89,24,15,0,1,17,15,17,19,2,4
C4920,27,4,0,District - Buldana  04,Urban,90+,4,14,0,0,1,5,4,6,0,2
C4920,27,4,0,District - Buldana  04,Urban,Age not stated,1,1,0,0,2,1,2,1,1,0
C4920,27,5,0,District - Akola  05,Rural,0-4,257,214,26,20,10,13,195,135,33,33
C4920,27,5,0,District - Akola  05,Rural,5-9,284,219,99,106,44,31,276,190,113,90
C4920,27,5,0,District - Akola  05,Rural,10-19,642,527,235,164,171,113,1142,716,306,240
C4920,27,5,0,District - Akola  05,Rural,20-29,393,296,133,80,106,36,943,398,251,179
C4920,27,5,0,District - Akola  05,Rural,30-39,372,306,104,80,92,70,663,278,217,153
C4920,27,5,0,District - Akola  05,Rural,40-49,395,227,73,54,100,62,559,227,175,137
C4920,27,5,0,District - Akola  05,Rural,50-59,312,245,33,29,78,76,412,166,83,60
C4920,27,5,0,District - Akola  05,Rural,60-69,448,586,44,28,165,182,433,254,62,69
C4920,27,5,0,District - Akola  05,Rural,70-79,433,427,16,13,167,127,242,133,17,33
C4920,27,5,0,District - Akola  05,Rural,80-89,141,162,3,2,44,33,47,43,1,5
C4920,27,5,0,District - Akola  05,Rural,90+,37,70,0,0,7,15,9,16,0,3
C4920,27,5,0,District - Akola  05,Rural,Age not stated,2,2,0,0,2,0,2,0,0,1
C4920,27,5,0,District - Akola  05,Urban,0-4,59,53,15,9,6,7,96,67,20,22
C4920,27,5,0,District - Akola  05,Urban,5-9,93,83,57,35,18,31,172,114,66,47
