Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,1,4,0,District - Badgam  04,Urban,80-89,7,2,0,0,9,2,4,1,1,0
C4920,1,4,0,District - Badgam  04,Urban,90+,3,0,0,1,1,2,1,1,0,0
C4920,1,4,0,District - Badgam  04,Urban,Age not stated,6,8,0,0,0,0,0,2,0,0
C4920,1,5,0,District - Pulwama  05,Rural,0-4,405,336,8,11,7,5,28,21,12,23
C4920,1,5,0,District - Pulwama  05,Rural,5-9,584,563,59,55,12,9,82,63,41,59
C4920,1,5,0,District - Pulwama  05,Rural,10-19,1285,1076,136,96,33,30,250,202,126,137
C4920,1,5,0,District - Pulwama  05,Rural,20-29,748,604,80,69,33,38,192,117,141,110
C4920,1,5,0,District - Pulwama  05,Rural,30-39,645,525,81,56,44,25,148,81,138,78
C4920,1,5,0,District - Pulwama  05,Rural,40-49,653,412,46,48,42,40,158,83,109,56
C4920,1,5,0,District - Pulwama  05,Rural,50-59,456,273,39,27,66,43,95,74,58,38
C4920,1,5,0,District - Pulwama  05,Rural,60-69,334,225,21,15,63,49,103,91,46,25
C4920,1,5,0,District - Pulwama  05,Rural,70-79,164,101,9,10,42,34,71,68,25,8
C4920,1,5,0,District - Pulwama  05,Rural,80-89,52,45,1,1,21,25,44,23,7,5
C4920,1,5,0,District - Pulwama  05,Rural,90+,16,14,0,1,4,7,12,10,2,4
C4920,1,5,0,District - Pulwama  05,Rural,Age not stated,24,15,2,1,2,0,4,2,3,1
C4920,1,5,0,District - Pulwama  05,Urban,0-4,30,17,0,0,2,0,0,1,0,2
C4920,1,5,0,District - Pulwama  05,Urban,5-9,60,45,7,5,2,0,5,6,3,2
C4920,1,5,0,District - Pulwama  05,Urban,10-19,126,107,13,9,4,4,23,16,17,12
C4920,1,5,0,District - Pulwama  05,Urban,20-29,115,81,6,4,5,1,24,17,13,6
C4920,1,5,0,District - Pulwama  05,Urban,30-39,99,43,9,7,0,1,8,14,14,7
C4920,1,5,0,District - Pulwama  05,Urban,40-49,99,66,6,4,3,6,12,6,10,10
C4920,1,5,0,District - Pulwama  05,Urban,50-59,70,46,3,5,2,8,12,11,5,4
C4920,1,5,0,District - Pulwama  05,Urban,60-69,57,45,4,1,5,12,16,14,7,1
C4920,1,5,0,District - Pulwama  05,Urban,70-79,13,14,2,1,3,10,6,7,1,0
C4920,1,5,0,District - Pulwama  05,Urban,80-89,6,3,1,0,1,4,1,3,1,0
C4920,1,5,0,District - Pulwama  05,Urban,90+,2,1,0,0,1,2,0,0,0,0
C4920,1,5,0,District - Pulwama  05,Urban,Age not stated,1,1,0,1,0,0,0,0,0,0
C4920,1,6,0,District - Anantnag  06,Rural,0-4,976,829,23,9,13,13,41,35,80,61
C4920,1,6,0,District - Anantnag  06,Rural,5-9,1329,1083,102,87,33,36,129,120,116,93
C4920,1,6,0,District - Anantnag  06,Rural,10-19,2359,1904,225,234,78,79,443,331,276,255
C4920,1,6,0,District - Anantnag  06,Rural,20-29,1276,1075,157,120,67,75,301,190,208,146
C4920,1,6,0,District - Anantnag  06,Rural,30-39,1105,954,144,113,62,47,225,110,209,138
C4920,1,6,0,District - Anantnag  06,Rural,40-49,1220,707,95,68,82,71,217,145,189,90
C4920,1,6,0,District - Anantnag  06,Rural,50-59,768,476,76,41,87,90,236,114,113,75
C4920,1,6,0,District - Anantnag  06,Rural,60-69,596,425,67,33,135,154,237,136,82,50
C4920,1,6,0,District - Anantnag  06,Rural,70-79,314,205,30,18,107,95,164,99,35,26
C4920,1,6,0,District - Anantnag  06,Rural,80-89,109,89,8,6,38,41,62,44,10,8
C4920,1,6,0,District - Anantnag  06,Rural,90+,43,21,4,4,15,11,18,19,3,0
C4920,1,6,0,District - Anantnag  06,Rural,Age not stated,58,68,6,3,7,1,12,6,9,8
C4920,1,6,0,District - Anantnag  06,Urban,0-4,123,97,0,1,0,2,6,3,11,4
C4920,1,6,0,District - Anantnag  06,Urban,5-9,177,142,12,6,1,0,10,10,12,13
C4920,1,6,0,District - Anantnag  06,Urban,10-19,356,306,20,30,4,9,45,46,32,31
C4920,1,6,0,District - Anantnag  06,Urban,20-29,229,179,22,19,6,7,48,21,49,27
C4920,1,6,0,District - Anantnag  06,Urban,30-39,208,153,15,15,5,3,34,12,35,19
C4920,1,6,0,District - Anantnag  06,Urban,40-49,216,139,17,10,3,7,36,12,30,15
C4920,1,6,0,District - Anantnag  06,Urban,50-59,128,87,11,5,7,7,24,9,7,7
C4920,1,6,0,District - Anantnag  06,Urban,60-69,107,76,6,10,12,22,41,25,7,8
C4920,1,6,0,District - Anantnag  06,Urban,70-79,55,40,2,1,10,12,21,22,5,6
C4920,1,6,0,District - Anantnag  06,Urban,80-89,19,11,0,1,4,8,2,7,2,3
C4920,1,6,0,District - Anantnag  06,Urban,90+,4,3,0,0,1,3,4,0,0,0
C4920,1,6,0,District - Anantnag  06,Urban,Age not stated,5,6,1,0,2,0,0,0,1,1
C4920,1,7,0,District - Leh (Ladakh)  07,Rural,0-4,32,28,2,1,2,0,6,3,1,1
C4920,1,7,0,District - Leh (Ladakh)  07,Rural,5-9,31,38,7,6,2,4,9,10,5,2
C4920,1,7,0,District - Leh (Ladakh)  07,Rural,10-19,78,83,21,20,20,11,23,28,22,13
C4920,1,7,0,District - Leh (Ladakh)  07,Rural,20-29,86,77,12,11,9,10,15,20,14,16
C4920,1,7,0,District - Leh (Ladakh)  07,Rural,30-39,62,41,16,14,13,17,16,19,24,14
C4920,1,7,0,District - Leh (Ladakh)  07,Rural,40-49,62,49,13,5,12,7,25,25,12,11
C4920,1,7,0,District - Leh (Ladakh)  07,Rural,50-59,59,40,7,4,17,14,30,33,11,7
C4920,1,7,0,District - Leh (Ladakh)  07,Rural,60-69,73,74,5,10,27,16,60,52,9,5
C4920,1,7,0,District - Leh (Ladakh)  07,Rural,70-79,75,71,2,4,29,30,47,58,4,2
C4920,1,7,0,District - Leh (Ladakh)  07,Rural,80-89,24,17,1,1,12,9,16,18,1,0
C4920,1,7,0,District - Leh (Ladakh)  07,Rural,90+,4,5,0,0,2,2,0,2,0,0
C4920,1,7,0,District - Leh (Ladakh)  07,Rural,Age not stated,2,1,0,0,0,0,0,0,0,0
C4920,1,7,0,District - Leh (Ladakh)  07,Urban,0-4,14,14,0,0,0,0,0,2,0,0
C4920,1,7,0,District - Leh (Ladakh)  07,Urban,5-9,17,10,2,3,0,0,0,0,1,1
C4920,1,7,0,District - Leh (Ladakh)  07,Urban,10-19,40,28,3,3,0,1,6,2,4,1
C4920,1,7,0,District - Leh (Ladakh)  07,Urban,20-29,50,35,2,0,1,0,7,4,2,2
C4920,1,7,0,District - Leh (Ladakh)  07,Urban,30-39,45,20,6,0,0,1,6,4,3,4
C4920,1,7,0,District - Leh (Ladakh)  07,Urban,40-49,19,8,1,2,2,2,1,3,1,1
C4920,1,7,0,District - Leh (Ladakh)  07,Urban,50-59,17,5,2,0,1,1,5,3,1,0
C4920,1,7,0,District - Leh (Ladakh)  07,Urban,60-69,11,11,4,0,3,0,7,5,0,1
C4920,1,7,0,District - Leh (Ladakh)  07,Urban,70-79,1,2,1,2,4,0,3,3,0,0
C4920,1,7,0,District - Leh (Ladakh)  07,Urban,80-89,2,2,0,0,3,1,1,0,0,0
C4920,1,7,0,District - Leh (Ladakh)  07,Urban,90+,0,1,0,0,1,0,0,0,0,0
C4920,1,7,0,District - Leh (Ladakh)  07,Urban,Age not stated,1,0,0,0,0,0,0,0,0,0
C4920,1,8,0,District - Kargil  08,Rural,0-4,90,92,2,0,1,3,12,5,4,12
C4920,1,8,0,District - Kargil  08,Rural,5-9,85,76,20,16,4,7,13,15,18,17
C4920,1,8,0,District - Kargil  08,Rural,10-19,135,123,27,21,20,14,44,38,22,33
C4920,1,8,0,District - Kargil  08,Rural,20-29,100,89,14,19,11,19,27,34,38,28
C4920,1,8,0,District - Kargil  08,Rural,30-39,87,64,28,14,20,16,34,27,24,31
C4920,1,8,0,District - Kargil  08,Rural,40-49,59,60,9,12,10,7,27,17,21,11
C4920,1,8,0,District - Kargil  08,Rural,50-59,46,38,5,4,11,6,28,14,18,8
C4920,1,8,0,District - Kargil  08,Rural,60-69,60,53,2,5,18,18,38,24,11,5
C4920,1,8,0,District - Kargil  08,Rural,70-79,39,37,4,2,16,14,22,21,7,6
C4920,1,8,0,District - Kargil  08,Rural,80-89,15,11,1,0,8,7,8,5,1,0
C4920,1,8,0,District - Kargil  08,Rural,90+,5,2,0,0,1,0,1,0,1,1
C4920,1,8,0,District - Kargil  08,Rural,Age not stated,2,0,1,0,0,1,0,0,0,0
C4920,1,8,0,District - Kargil  08,Urban,0-4,12,12,0,0,0,0,1,1,1,1
C4920,1,8,0,District - Kargil  08,Urban,5-9,15,8,2,3,0,0,1,1,1,0
C4920,1,8,0,District - Kargil  08,Urban,10-19,25,23,5,1,0,0,1,2,0,3
C4920,1,8,0,District - Kargil  08,Urban,20-29,42,17,1,0,1,0,1,0,2,1
C4920,1,8,0,District - Kargil  08,Urban,30-39,28,8,2,2,0,0,2,0,4,4
C4920,1,8,0,District - Kargil  08,Urban,40-49,15,7,1,1,0,0,3,3,4,1
C4920,1,8,0,District - Kargil  08,Urban,50-59,11,4,0,0,0,0,4,1,0,0
C4920,1,8,0,District - Kargil  08,Urban,60-69,8,3,0,1,1,1,1,0,0,0
C4920,1,8,0,District - Kargil  08,Urban,70-79,4,2,0,0,1,1,0,0,1,0
C4920,1,8,0,District - Kargil  08,Urban,80-89,1,1,0,0,0,0,0,0,0,0
C4920,1,8,0,District - Kargil  08,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,1,8,0,District - Kargil  08,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,1,9,0,District - Doda  09,Rural,0-4,735,684,15,9,14,6,78,58,27,23
C4920,1,9,0,District - Doda  09,Rural,5-9,786,783,129,111,25,23,169,117,66,52
C4920,1,9,0,District - Doda  09,Rural,10-19,1307,1310,211,213,91,83,496,402,182,140
C4920,1,9,0,District - Doda  09,Rural,20-29,899,721,204,129,100,59,310,199,149,86
C4920,1,9,0,District - Doda  09,Rural,30-39,737,627,207,130,90,52,252,166,133,88
C4920,1,9,0,District - Doda  09,Rural,40-49,585,445,122,72,69,44,240,144,95,59
C4920,1,9,0,District - Doda  09,Rural,50-59,465,374,86,47,121,84,237,165,69,42
C4920,1,9,0,District - Doda  09,Rural,60-69,448,424,60,36,168,131,292,206,61,53
C4920,1,9,0,District - Doda  09,Rural,70-79,371,301,28,27,140,119,199,144,38,20
C4920,1,9,0,District - Doda  09,Rural,80-89,195,153,11,11,82,48,92,64,13,12
C4920,1,9,0,District - Doda  09,Rural,90+,57,55,4,3,27,23,34,22,4,4
C4920,1,9,0,District - Doda  09,Rural,Age not stated,29,20,5,1,10,5,6,10,7,6
C4920,1,9,0,District - Doda  09,Urban,0-4,50,30,0,1,0,0,3,1,0,0
C4920,1,9,0,District - Doda  09,Urban,5-9,48,45,4,5,0,0,6,7,3,3
C4920,1,9,0,District - Doda  09,Urban,10-19,122,75,9,8,0,1,19,11,10,4
C4920,1,9,0,District - Doda  09,Urban,20-29,101,74,3,6,1,0,15,6,14,9
C4920,1,9,0,District - Doda  09,Urban,30-39,76,53,5,3,0,0,17,6,11,5
C4920,1,9,0,District - Doda  09,Urban,40-49,52,40,3,2,2,1,8,3,7,1
C4920,1,9,0,District - Doda  09,Urban,50-59,41,24,4,5,2,0,8,8,5,1
C4920,1,9,0,District - Doda  09,Urban,60-69,20,26,1,4,4,2,9,5,2,5
C4920,1,9,0,District - Doda  09,Urban,70-79,6,7,1,0,2,1,8,3,0,1
C4920,1,9,0,District - Doda  09,Urban,80-89,5,4,0,2,0,3,1,1,1,1
C4920,1,9,0,District - Doda  09,Urban,90+,2,0,0,0,0,0,1,0,0,0
C4920,1,9,0,District - Doda  09,Urban,Age not stated,1,0,0,0,0,0,0,0,0,0
C4920,1,10,0,District - Udhampur  10,Rural,0-4,687,676,12,18,7,7,55,35,37,28
C4920,1,10,0,District - Udhampur  10,Rural,5-9,766,696,111,88,22,23,113,76,67,47
C4920,1,10,0,District - Udhampur  10,Rural,10-19,1217,1138,241,146,80,62,339,222,190,125
C4920,1,10,0,District - Udhampur  10,Rural,20-29,937,844,131,74,65,31,299,151,171,84
C4920,1,10,0,District - Udhampur  10,Rural,30-39,795,627,108,74,60,40,242,103,155,90
C4920,1,10,0,District - Udhampur  10,Rural,40-49,647,508,63,58,40,36,185,92,79,48
C4920,1,10,0,District - Udhampur  10,Rural,50-59,455,355,57,26,69,50,157,84,68,38
C4920,1,10,0,District - Udhampur  10,Rural,60-69,467,381,34,15,117,106,210,104,36,26
C4920,1,10,0,District - Udhampur  10,Rural,70-79,348,288,18,24,122,91,148,93,22,16
C4920,1,10,0,District - Udhampur  10,Rural,80-89,195,176,14,9,78,55,62,55,8,9
C4920,1,10,0,District - Udhampur  10,Rural,90+,71,52,3,1,35,28,26,14,3,3
C4920,1,10,0,District - Udhampur  10,Rural,Age not stated,20,12,2,1,2,4,4,1,1,0
C4920,1,10,0,District - Udhampur  10,Urban,0-4,94,68,1,0,3,2,4,3,3,1
C4920,1,10,0,District - Udhampur  10,Urban,5-9,94,85,13,9,0,0,18,6,6,4
C4920,1,10,0,District - Udhampur  10,Urban,10-19,208,174,26,23,5,2,31,15,32,21
C4920,1,10,0,District - Udhampur  10,Urban,20-29,231,189,19,11,8,6,28,17,23,17
C4920,1,10,0,District - Udhampur  10,Urban,30-39,253,161,15,7,5,7,25,14,33,6
C4920,1,10,0,District - Udhampur  10,Urban,40-49,183,104,11,7,2,6,27,9,27,4
C4920,1,10,0,District - Udhampur  10,Urban,50-59,101,63,7,5,8,6,21,13,7,4
C4920,1,10,0,District - Udhampur  10,Urban,60-69,59,46,0,1,2,10,20,14,4,5
C4920,1,10,0,District - Udhampur  10,Urban,70-79,43,41,6,4,13,20,13,3,0,4
C4920,1,10,0,District - Udhampur  10,Urban,80-89,19,20,1,2,7,8,2,10,0,1
C4920,1,10,0,District - Udhampur  10,Urban,90+,2,2,0,0,2,3,3,0,0,0
C4920,1,10,0,District - Udhampur  10,Urban,Age not stated,2,4,4,1,1,0,0,2,1,0
C4920,1,11,0,District - Punch  11,Rural,0-4,478,556,4,6,9,6,36,26,24,19
C4920,1,11,0,District - Punch  11,Rural,5-9,504,608,62,53,13,20,84,73,36,30
C4920,1,11,0,District - Punch  11,Rural,10-19,915,855,135,87,39,30,247,174,118,94
C4920,1,11,0,District - Punch  11,Rural,20-29,521,510,72,56,31,27,171,95,78,48
C4920,1,11,0,District - Punch  11,Rural,30-39,464,380,58,51,21,17,163,87,81,57
C4920,1,11,0,District - Punch  11,Rural,40-49,424,285,41,27,31,25,170,70,50,35
C4920,1,11,0,District - Punch  11,Rural,50-59,293,224,22,15,31,26,151,67,34,13
C4920,1,11,0,District - Punch  11,Rural,60-69,281,227,18,12,53,50,156,82,33,25
C4920,1,11,0,District - Punch  11,Rural,70-79,253,224,10,11,85,51,121,70,24,18
C4920,1,11,0,District - Punch  11,Rural,80-89,167,149,3,7,57,39,66,53,15,6
C4920,1,11,0,District - Punch  11,Rural,90+,94,51,0,1,33,20,39,24,4,4
C4920,1,11,0,District - Punch  11,Rural,Age not stated,41,17,3,6,16,2,19,2,6,7
C4920,1,11,0,District - Punch  11,Urban,0-4,28,34,0,0,1,0,1,0,0,0
C4920,1,11,0,District - Punch  11,Urban,5-9,42,18,1,0,0,0,2,3,5,2
C4920,1,11,0,District - Punch  11,Urban,10-19,100,69,2,8,2,1,12,7,8,6
C4920,1,11,0,District - Punch  11,Urban,20-29,78,53,5,1,2,2,14,4,6,3
C4920,1,11,0,District - Punch  11,Urban,30-39,81,49,8,4,1,1,6,3,2,3
C4920,1,11,0,District - Punch  11,Urban,40-49,60,38,2,0,1,2,11,3,4,4
C4920,1,11,0,District - Punch  11,Urban,50-59,40,18,2,2,3,0,7,0,0,3
C4920,1,11,0,District - Punch  11,Urban,60-69,24,19,2,0,1,2,6,8,2,2
C4920,1,11,0,District - Punch  11,Urban,70-79,18,7,0,2,2,2,7,2,1,0
C4920,1,11,0,District - Punch  11,Urban,80-89,6,5,0,2,0,3,2,0,0,0
C4920,1,11,0,District - Punch  11,Urban,90+,1,0,0,0,0,0,1,0,0,1
C4920,1,11,0,District - Punch  11,Urban,Age not stated,5,1,0,0,0,0,0,0,0,0
C4920,1,12,0,District - Rajauri  12,Rural,0-4,541,478,8,7,3,1,41,26,13,15
C4920,1,12,0,District - Rajauri  12,Rural,5-9,605,587,79,51,10,8,101,58,31,29
C4920,1,12,0,District - Rajauri  12,Rural,10-19,1049,960,156,118,45,32,277,206,142,91
C4920,1,12,0,District - Rajauri  12,Rural,20-29,654,672,101,53,26,21,220,113,112,63
C4920,1,12,0,District - Rajauri  12,Rural,30-39,596,570,63,42,35,19,164,70,91,50
C4920,1,12,0,District - Rajauri  12,Rural,40-49,523,401,46,23,35,22,166,68,56,34
C4920,1,12,0,District - Rajauri  12,Rural,50-59,312,291,19,19,41,36,127,59,42,23
C4920,1,12,0,District - Rajauri  12,Rural,60-69,324,280,20,11,59,60,132,84,34,20
C4920,1,12,0,District - Rajauri  12,Rural,70-79,247,210,12,4,67,55,113,69,21,16
C4920,1,12,0,District - Rajauri  12,Rural,80-89,139,110,5,5,46,32,62,32,9,7
C4920,1,12,0,District - Rajauri  12,Rural,90+,53,56,1,1,25,16,27,22,4,6
C4920,1,12,0,District - Rajauri  12,Rural,Age not stated,25,15,1,3,9,1,10,2,0,1
C4920,1,12,0,District - Rajauri  12,Urban,0-4,28,20,0,0,0,0,1,0,1,0
C4920,1,12,0,District - Rajauri  12,Urban,5-9,22,25,4,3,2,1,1,3,5,3
C4920,1,12,0,District - Rajauri  12,Urban,10-19,52,48,7,5,0,0,10,9,12,7
