Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,22,4,0,District - Raigarh  04,Rural,5-9,197,187,169,143,51,41,333,246,96,76
C4920,22,4,0,District - Raigarh  04,Rural,10-19,405,326,292,198,154,102,1087,753,291,233
C4920,22,4,0,District - Raigarh  04,Rural,20-29,274,192,149,113,102,59,774,406,252,217
C4920,22,4,0,District - Raigarh  04,Rural,30-39,321,202,128,113,133,98,703,357,256,237
C4920,22,4,0,District - Raigarh  04,Rural,40-49,316,204,90,79,115,83,570,307,181,161
C4920,22,4,0,District - Raigarh  04,Rural,50-59,288,241,39,52,149,147,477,356,83,99
C4920,22,4,0,District - Raigarh  04,Rural,60-69,411,452,35,29,225,214,592,503,59,73
C4920,22,4,0,District - Raigarh  04,Rural,70-79,281,292,26,22,166,160,352,390,30,43
C4920,22,4,0,District - Raigarh  04,Rural,80-89,105,121,10,2,57,45,158,204,16,17
C4920,22,4,0,District - Raigarh  04,Rural,90+,44,39,2,2,11,12,41,48,2,5
C4920,22,4,0,District - Raigarh  04,Rural,Age not stated,5,3,0,2,1,1,3,1,1,2
C4920,22,4,0,District - Raigarh  04,Urban,0-4,14,17,9,1,0,3,24,14,5,1
C4920,22,4,0,District - Raigarh  04,Urban,5-9,22,21,20,17,8,3,51,27,16,13
C4920,22,4,0,District - Raigarh  04,Urban,10-19,61,55,38,29,8,9,156,85,58,39
C4920,22,4,0,District - Raigarh  04,Urban,20-29,41,33,20,17,11,6,118,77,55,26
C4920,22,4,0,District - Raigarh  04,Urban,30-39,45,33,13,13,13,7,121,57,45,22
C4920,22,4,0,District - Raigarh  04,Urban,40-49,46,34,9,3,16,7,129,64,28,15
C4920,22,4,0,District - Raigarh  04,Urban,50-59,48,15,7,4,13,11,119,63,20,13
C4920,22,4,0,District - Raigarh  04,Urban,60-69,29,51,6,5,14,21,82,79,9,14
C4920,22,4,0,District - Raigarh  04,Urban,70-79,37,25,4,3,11,13,55,55,1,8
C4920,22,4,0,District - Raigarh  04,Urban,80-89,9,13,0,1,7,8,16,20,1,0
C4920,22,4,0,District - Raigarh  04,Urban,90+,2,3,0,1,0,0,3,5,0,0
C4920,22,4,0,District - Raigarh  04,Urban,Age not stated,1,0,0,0,0,0,1,1,0,1
C4920,22,5,0,District - Korba *  05,Rural,0-4,151,145,5,7,8,1,115,71,20,10
C4920,22,5,0,District - Korba *  05,Rural,5-9,232,173,96,82,24,19,208,135,84,34
C4920,22,5,0,District - Korba *  05,Rural,10-19,405,308,175,133,81,49,605,466,143,127
C4920,22,5,0,District - Korba *  05,Rural,20-29,209,181,104,64,53,26,339,200,128,111
C4920,22,5,0,District - Korba *  05,Rural,30-39,234,186,95,52,47,48,269,161,120,115
C4920,22,5,0,District - Korba *  05,Rural,40-49,209,182,50,28,53,38,264,142,81,72
C4920,22,5,0,District - Korba *  05,Rural,50-59,212,188,36,30,95,64,229,138,53,28
C4920,22,5,0,District - Korba *  05,Rural,60-69,232,283,12,22,93,90,232,202,17,19
C4920,22,5,0,District - Korba *  05,Rural,70-79,122,169,7,14,76,88,120,151,6,12
C4920,22,5,0,District - Korba *  05,Rural,80-89,57,80,5,1,28,18,51,75,4,7
C4920,22,5,0,District - Korba *  05,Rural,90+,16,32,1,1,9,11,26,31,1,1
C4920,22,5,0,District - Korba *  05,Rural,Age not stated,12,15,1,1,2,1,8,1,0,1
C4920,22,5,0,District - Korba *  05,Urban,0-4,106,119,3,5,6,1,38,43,15,11
