Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,32,2,0,District - Kannur  02,Urban,40-49,568,626,157,110,103,125,642,364,479,335
C4920,32,2,0,District - Kannur  02,Urban,50-59,619,811,107,92,84,142,604,359,240,233
C4920,32,2,0,District - Kannur  02,Urban,60-69,729,1455,70,53,194,311,653,455,149,230
C4920,32,2,0,District - Kannur  02,Urban,70-79,653,1251,43,55,243,384,392,404,62,137
C4920,32,2,0,District - Kannur  02,Urban,80-89,249,522,12,23,148,259,123,198,20,41
C4920,32,2,0,District - Kannur  02,Urban,90+,41,77,3,2,25,59,23,50,0,4
C4920,32,2,0,District - Kannur  02,Urban,Age not stated,2,7,0,0,2,0,0,0,1,0
C4920,32,3,0,District - Wayanad  03,Rural,0-4,128,114,18,16,13,20,94,69,17,17
C4920,32,3,0,District - Wayanad  03,Rural,5-9,127,118,98,63,72,43,115,65,55,46
C4920,32,3,0,District - Wayanad  03,Rural,10-19,388,322,229,167,115,104,351,247,216,231
C4920,32,3,0,District - Wayanad  03,Rural,20-29,448,320,189,139,92,114,528,358,290,230
C4920,32,3,0,District - Wayanad  03,Rural,30-39,527,349,129,91,79,102,516,320,278,278
C4920,32,3,0,District - Wayanad  03,Rural,40-49,582,417,93,57,90,93,483,279,220,240
C4920,32,3,0,District - Wayanad  03,Rural,50-59,455,372,49,45,82,81,392,192,123,125
C4920,32,3,0,District - Wayanad  03,Rural,60-69,432,511,46,36,129,160,300,177,88,124
C4920,32,3,0,District - Wayanad  03,Rural,70-79,317,357,27,21,135,151,154,125,30,39
C4920,32,3,0,District - Wayanad  03,Rural,80-89,144,162,8,8,69,88,67,57,4,17
C4920,32,3,0,District - Wayanad  03,Rural,90+,29,42,1,3,18,20,11,15,0,3
C4920,32,3,0,District - Wayanad  03,Rural,Age not stated,1,0,0,0,2,0,2,0,1,0
C4920,32,3,0,District - Wayanad  03,Urban,0-4,5,7,0,0,0,0,3,5,1,2
C4920,32,3,0,District - Wayanad  03,Urban,5-9,9,4,2,1,6,3,3,1,2,5
C4920,32,3,0,District - Wayanad  03,Urban,10-19,17,18,12,7,4,6,8,13,5,6
C4920,32,3,0,District - Wayanad  03,Urban,20-29,22,13,5,2,4,2,19,18,13,6
C4920,32,3,0,District - Wayanad  03,Urban,30-39,17,16,8,1,5,6,15,23,10,7
C4920,32,3,0,District - Wayanad  03,Urban,40-49,17,20,1,1,3,10,25,19,5,12
C4920,32,3,0,District - Wayanad  03,Urban,50-59,30,25,1,0,3,4,21,7,2,5
C4920,32,3,0,District - Wayanad  03,Urban,60-69,18,23,1,0,7,11,20,12,1,3
C4920,32,3,0,District - Wayanad  03,Urban,70-79,5,10,0,1,4,8,6,3,5,1
C4920,32,3,0,District - Wayanad  03,Urban,80-89,3,4,0,0,5,4,3,0,1,0
C4920,32,3,0,District - Wayanad  03,Urban,90+,1,0,0,0,1,1,1,4,0,0
C4920,32,3,0,District - Wayanad  03,Urban,Age not stated,0,0,0,0,0,0,0,0,0,0
C4920,32,4,0,District - Kozhikode  04,Rural,0-4,186,200,36,20,30,38,175,136,61,42
C4920,32,4,0,District - Kozhikode  04,Rural,5-9,235,190,194,142,101,77,272,154,164,128
C4920,32,4,0,District - Kozhikode  04,Rural,10-19,791,587,483,323,324,258,880,534,809,617
C4920,32,4,0,District - Kozhikode  04,Rural,20-29,686,602,406,346,271,214,1276,773,1021,772
C4920,32,4,0,District - Kozhikode  04,Rural,30-39,896,855,320,289,227,272,1271,809,945,831
C4920,32,4,0,District - Kozhikode  04,Rural,40-49,1443,1401,203,179,253,292,1320,698,752,613
