Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,8,6,0,District - Alwar  06,Rural,Age not stated,29,13,2,0,2,3,13,5,5,2
C4920,8,6,0,District - Alwar  06,Urban,0-4,356,322,8,4,4,6,62,45,21,20
C4920,8,6,0,District - Alwar  06,Urban,5-9,369,328,72,36,13,4,158,86,57,37
C4920,8,6,0,District - Alwar  06,Urban,10-19,857,652,123,60,47,23,464,262,198,98
C4920,8,6,0,District - Alwar  06,Urban,20-29,756,505,89,36,27,10,431,209,131,67
C4920,8,6,0,District - Alwar  06,Urban,30-39,685,474,48,48,14,12,256,103,120,48
C4920,8,6,0,District - Alwar  06,Urban,40-49,561,311,36,21,23,17,217,93,65,32
C4920,8,6,0,District - Alwar  06,Urban,50-59,302,188,24,19,14,17,139,56,25,17
C4920,8,6,0,District - Alwar  06,Urban,60-69,200,199,20,16,33,33,139,84,17,20
C4920,8,6,0,District - Alwar  06,Urban,70-79,152,142,8,4,33,18,82,69,7,4
C4920,8,6,0,District - Alwar  06,Urban,80-89,42,43,3,3,14,18,29,35,1,3
C4920,8,6,0,District - Alwar  06,Urban,90+,10,14,0,2,1,2,4,10,0,0
C4920,8,6,0,District - Alwar  06,Urban,Age not stated,26,10,0,1,2,0,5,1,1,0
C4920,8,7,0,District - Bharatpur  07,Rural,0-4,1644,1444,25,22,26,19,289,209,62,61
C4920,8,7,0,District - Bharatpur  07,Rural,5-9,1625,1353,245,142,89,69,866,523,226,118
C4920,8,7,0,District - Bharatpur  07,Rural,10-19,2239,1688,402,198,178,83,2421,1145,542,194
C4920,8,7,0,District - Bharatpur  07,Rural,20-29,1934,1340,188,98,80,38,1372,469,287,109
C4920,8,7,0,District - Bharatpur  07,Rural,30-39,2108,960,99,58,83,41,668,304,204,101
C4920,8,7,0,District - Bharatpur  07,Rural,40-49,1781,720,82,56,77,64,526,212,150,76
C4920,8,7,0,District - Bharatpur  07,Rural,50-59,1367,633,59,46,101,123,446,270,80,50
C4920,8,7,0,District - Bharatpur  07,Rural,60-69,1208,1093,50,49,224,228,534,481,58,31
C4920,8,7,0,District - Bharatpur  07,Rural,70-79,936,782,32,24,200,190,414,356,39,20
C4920,8,7,0,District - Bharatpur  07,Rural,80-89,374,316,9,12,88,65,174,164,8,7
C4920,8,7,0,District - Bharatpur  07,Rural,90+,102,83,3,1,33,21,65,65,3,1
C4920,8,7,0,District - Bharatpur  07,Rural,Age not stated,46,22,0,0,0,1,13,3,1,2
C4920,8,7,0,District - Bharatpur  07,Urban,0-4,377,340,10,5,3,2,66,41,34,13
C4920,8,7,0,District - Bharatpur  07,Urban,5-9,451,345,57,49,15,14,195,105,54,30
C4920,8,7,0,District - Bharatpur  07,Urban,10-19,795,619,113,61,28,21,525,269,137,60
C4920,8,7,0,District - Bharatpur  07,Urban,20-29,629,416,58,22,24,7,375,136,120,56
C4920,8,7,0,District - Bharatpur  07,Urban,30-39,533,358,35,23,10,15,188,87,69,27
C4920,8,7,0,District - Bharatpur  07,Urban,40-49,440,294,29,16,16,17,158,64,53,22
C4920,8,7,0,District - Bharatpur  07,Urban,50-59,297,181,17,11,23,18,112,63,23,17
C4920,8,7,0,District - Bharatpur  07,Urban,60-69,257,232,15,5,29,28,121,103,20,13
C4920,8,7,0,District - Bharatpur  07,Urban,70-79,131,138,7,7,29,45,82,91,10,6
C4920,8,7,0,District - Bharatpur  07,Urban,80-89,41,46,5,0,15,12,32,35,4,4
C4920,8,7,0,District - Bharatpur  07,Urban,90+,9,20,0,1,2,3,15,15,0,1
C4920,8,7,0,District - Bharatpur  07,Urban,Age not stated,15,6,2,0,0,0,1,2,3,0
C4920,8,8,0,District - Dhaulpur  08,Rural,0-4,900,804,21,7,10,8,146,80,37,21
C4920,8,8,0,District - Dhaulpur  08,Rural,5-9,861,695,147,66,47,30,541,317,103,45
C4920,8,8,0,District - Dhaulpur  08,Rural,10-19,1368,963,224,77,89,36,1346,481,242,96
C4920,8,8,0,District - Dhaulpur  08,Rural,20-29,1211,925,87,43,46,18,647,209,171,63
C4920,8,8,0,District - Dhaulpur  08,Rural,30-39,1103,820,54,30,42,16,362,137,105,54
C4920,8,8,0,District - Dhaulpur  08,Rural,40-49,937,663,28,29,33,34,281,94,70,42
C4920,8,8,0,District - Dhaulpur  08,Rural,50-59,682,547,28,21,54,24,208,96,36,22
C4920,8,8,0,District - Dhaulpur  08,Rural,60-69,644,658,17,17,75,70,233,177,20,20
C4920,8,8,0,District - Dhaulpur  08,Rural,70-79,436,438,18,4,59,50,146,118,10,8
C4920,8,8,0,District - Dhaulpur  08,Rural,80-89,161,153,1,4,24,25,53,52,2,1
C4920,8,8,0,District - Dhaulpur  08,Rural,90+,49,43,2,2,9,10,20,19,0,0
C4920,8,8,0,District - Dhaulpur  08,Rural,Age not stated,21,5,1,0,1,1,4,1,1,0
C4920,8,8,0,District - Dhaulpur  08,Urban,0-4,124,118,2,3,0,0,29,17,7,6
C4920,8,8,0,District - Dhaulpur  08,Urban,5-9,163,104,25,16,5,4,96,57,29,16
C4920,8,8,0,District - Dhaulpur  08,Urban,10-19,265,183,44,22,20,10,246,117,49,31
C4920,8,8,0,District - Dhaulpur  08,Urban,20-29,220,141,17,23,21,6,137,53,47,18
C4920,8,8,0,District - Dhaulpur  08,Urban,30-39,246,140,13,7,5,7,91,34,31,11
C4920,8,8,0,District - Dhaulpur  08,Urban,40-49,218,106,14,7,5,8,70,21,25,11
C4920,8,8,0,District - Dhaulpur  08,Urban,50-59,124,76,15,5,7,5,46,24,12,4
C4920,8,8,0,District - Dhaulpur  08,Urban,60-69,103,104,4,1,7,12,63,31,12,4
C4920,8,8,0,District - Dhaulpur  08,Urban,70-79,64,56,6,1,11,16,43,34,2,3
C4920,8,8,0,District - Dhaulpur  08,Urban,80-89,20,16,1,0,7,4,16,17,0,2
C4920,8,8,0,District - Dhaulpur  08,Urban,90+,7,12,0,1,0,4,4,3,0,0
C4920,8,8,0,District - Dhaulpur  08,Urban,Age not stated,0,1,0,0,1,0,3,0,0,0
C4920,8,9,0,District - Karauli *  09,Rural,0-4,367,275,16,9,14,10,154,117,46,23
C4920,8,9,0,District - Karauli *  09,Rural,5-9,399,318,151,89,57,38,504,276,121,60
C4920,8,9,0,District - Karauli *  09,Rural,10-19,790,475,267,106,125,53,1281,507,278,100
C4920,8,9,0,District - Karauli *  09,Rural,20-29,573,267,101,51,58,20,749,267,169,73
C4920,8,9,0,District - Karauli *  09,Rural,30-39,663,259,90,47,59,37,578,255,172,68
C4920,8,9,0,District - Karauli *  09,Rural,40-49,596,257,50,44,68,48,516,201,132,59
C4920,8,9,0,District - Karauli *  09,Rural,50-59,530,325,47,31,77,78,395,215,70,39
C4920,8,9,0,District - Karauli *  09,Rural,60-69,702,749,35,29,156,169,480,485,48,39
C4920,8,9,0,District - Karauli *  09,Rural,70-79,613,637,25,29,116,126,446,370,16,15
C4920,8,9,0,District - Karauli *  09,Rural,80-89,210,205,9,9,56,39,194,154,5,2
C4920,8,9,0,District - Karauli *  09,Rural,90+,54,66,2,2,15,12,40,48,3,0
C4920,8,9,0,District - Karauli *  09,Rural,Age not stated,80,53,4,3,6,4,26,15,4,4
C4920,8,9,0,District - Karauli *  09,Urban,0-4,55,64,10,3,5,1,28,26,8,8
C4920,8,9,0,District - Karauli *  09,Urban,5-9,72,50,23,11,7,3,97,49,26,10
C4920,8,9,0,District - Karauli *  09,Urban,10-19,117,87,46,26,13,17,258,126,63,24
C4920,8,9,0,District - Karauli *  09,Urban,20-29,98,56,28,9,13,1,187,59,67,24
C4920,8,9,0,District - Karauli *  09,Urban,30-39,119,47,9,10,7,2,98,43,43,28
C4920,8,9,0,District - Karauli *  09,Urban,40-49,135,38,11,6,13,4,81,45,31,10
C4920,8,9,0,District - Karauli *  09,Urban,50-59,92,33,11,9,10,7,61,33,12,7
C4920,8,9,0,District - Karauli *  09,Urban,60-69,70,67,9,6,6,8,72,31,7,3
C4920,8,9,0,District - Karauli *  09,Urban,70-79,38,62,4,1,12,6,42,32,1,2
C4920,8,9,0,District - Karauli *  09,Urban,80-89,12,25,0,1,6,7,16,9,0,0
C4920,8,9,0,District - Karauli *  09,Urban,90+,5,7,1,0,2,0,4,3,0,0
C4920,8,9,0,District - Karauli *  09,Urban,Age not stated,3,1,0,0,0,0,1,0,0,0
C4920,8,10,0,District - Sawai Madhopur  10,Rural,0-4,560,486,21,9,19,17,130,95,51,41
C4920,8,10,0,District - Sawai Madhopur  10,Rural,5-9,706,572,143,94,57,60,345,240,106,68
C4920,8,10,0,District - Sawai Madhopur  10,Rural,10-19,976,761,243,90,108,61,1033,506,243,118
C4920,8,10,0,District - Sawai Madhopur  10,Rural,20-29,633,448,111,37,60,30,778,319,201,74
C4920,8,10,0,District - Sawai Madhopur  10,Rural,30-39,582,337,93,33,68,35,494,261,170,90
C4920,8,10,0,District - Sawai Madhopur  10,Rural,40-49,494,302,58,28,73,49,428,191,114,66
C4920,8,10,0,District - Sawai Madhopur  10,Rural,50-59,413,375,42,23,101,80,321,210,51,48
C4920,8,10,0,District - Sawai Madhopur  10,Rural,60-69,595,740,25,39,138,148,378,330,45,35
C4920,8,10,0,District - Sawai Madhopur  10,Rural,70-79,545,619,34,15,124,115,272,289,22,22
C4920,8,10,0,District - Sawai Madhopur  10,Rural,80-89,176,232,5,0,38,41,100,98,6,3
C4920,8,10,0,District - Sawai Madhopur  10,Rural,90+,38,57,6,1,10,14,19,24,3,1
C4920,8,10,0,District - Sawai Madhopur  10,Rural,Age not stated,89,50,7,1,2,4,25,14,8,1
C4920,8,10,0,District - Sawai Madhopur  10,Urban,0-4,159,145,6,4,3,0,30,22,13,7
C4920,8,10,0,District - Sawai Madhopur  10,Urban,5-9,215,170,37,22,10,6,80,64,33,21
C4920,8,10,0,District - Sawai Madhopur  10,Urban,10-19,346,329,64,35,23,21,250,135,94,48
