Table Name,State Code,District Code,Tehsil Code,Area Name,Total/ Rural/ Urban,Age-group,Type of disablity - In seeing - Males,Type of disablity - In seeing - Females,Type of disablity - In speech - Males,Type of disablity - In speech - Females,Type of disablity - In hearing - Males,Type of disablity - In hearing - Females,Type of disablity - In movement - Males,Type of disablity - In movement - Females,Type of disablity - Mental - Males,Type of disablity - Mental - Females
C4920,28,8,0,District - Nalgonda  08,Rural,10-19,1968,1739,955,734,341,239,3288,2356,1091,984
C4920,28,8,0,District - Nalgonda  08,Rural,20-29,2169,1502,532,431,147,111,1930,1109,674,604
C4920,28,8,0,District - Nalgonda  08,Rural,30-39,2670,1301,364,277,123,169,1368,744,444,448
C4920,28,8,0,District - Nalgonda  08,Rural,40-49,2396,1300,219,214,124,179,1165,650,342,260
C4920,28,8,0,District - Nalgonda  08,Rural,50-59,2019,1534,141,131,146,194,1038,665,180,174
C4920,28,8,0,District - Nalgonda  08,Rural,60-69,2134,2053,96,101,198,251,972,714,130,93
C4920,28,8,0,District - Nalgonda  08,Rural,70-79,1594,1382,62,57,195,224,679,472,56,57
C4920,28,8,0,District - Nalgonda  08,Rural,80-89,471,509,14,15,96,98,209,223,15,14
C4920,28,8,0,District - Nalgonda  08,Rural,90+,67,106,3,5,19,26,42,60,3,3
C4920,28,8,0,District - Nalgonda  08,Rural,Age not stated,38,17,2,1,1,0,11,6,3,0
C4920,28,8,0,District - Nalgonda  08,Urban,0-4,109,115,5,4,4,2,22,37,20,15
C4920,28,8,0,District - Nalgonda  08,Urban,5-9,153,157,56,46,10,6,93,49,52,38
C4920,28,8,0,District - Nalgonda  08,Urban,10-19,420,357,125,92,24,18,357,230,141,141
C4920,28,8,0,District - Nalgonda  08,Urban,20-29,393,267,70,75,21,6,270,137,111,72
C4920,28,8,0,District - Nalgonda  08,Urban,30-39,477,198,35,20,12,14,182,93,80,50
C4920,28,8,0,District - Nalgonda  08,Urban,40-49,389,123,22,19,14,9,182,70,61,39
C4920,28,8,0,District - Nalgonda  08,Urban,50-59,258,113,19,10,7,10,127,55,28,23
C4920,28,8,0,District - Nalgonda  08,Urban,60-69,127,107,6,8,12,11,87,44,12,10
C4920,28,8,0,District - Nalgonda  08,Urban,70-79,69,53,4,1,9,14,44,29,5,8
C4920,28,8,0,District - Nalgonda  08,Urban,80-89,15,20,0,2,4,7,9,17,1,3
C4920,28,8,0,District - Nalgonda  08,Urban,90+,5,7,0,1,0,2,2,5,1,0
C4920,28,8,0,District - Nalgonda  08,Urban,Age not stated,13,2,0,1,0,1,3,2,0,0
C4920,28,9,0,District - Warangal  09,Rural,0-4,634,616,62,42,23,21,314,227,100,76
C4920,28,9,0,District - Warangal  09,Rural,5-9,846,817,580,438,66,69,748,522,323,265
C4920,28,9,0,District - Warangal  09,Rural,10-19,1574,1374,975,820,182,147,2321,1770,820,711
C4920,28,9,0,District - Warangal  09,Rural,20-29,1859,1237,511,447,127,113,1554,920,543,443
C4920,28,9,0,District - Warangal  09,Rural,30-39,2362,1107,327,291,103,115,1163,598,433,325
C4920,28,9,0,District - Warangal  09,Rural,40-49,2088,1110,211,183,110,123,1020,560,329,233
C4920,28,9,0,District - Warangal  09,Rural,50-59,1795,1307,138,113,145,205,968,543,182,142
C4920,28,9,0,District - Warangal  09,Rural,60-69,1955,1842,110,115,218,289,998,657,111,109
C4920,28,9,0,District - Warangal  09,Rural,70-79,1402,1248,89,48,184,209,792,408,54,44
C4920,28,9,0,District - Warangal  09,Rural,80-89,495,442,19,21,66,89,209,201,16,15
C4920,28,9,0,District - Warangal  09,Rural,90+,84,110,2,6,11,22,38,56,2,2
C4920,28,9,0,District - Warangal  09,Rural,Age not stated,31,21,4,3,3,0,4,3,3,4
C4920,28,9,0,District - Warangal  09,Urban,0-4,168,160,5,4,4,4,37,19,12,11
C4920,28,9,0,District - Warangal  09,Urban,5-9,226,188,84,78,4,4,82,75,36,41
C4920,28,9,0,District - Warangal  09,Urban,10-19,502,544,192,143,34,22,328,258,157,133
C4920,28,9,0,District - Warangal  09,Urban,20-29,605,410,95,71,20,15,294,156,149,118
C4920,28,9,0,District - Warangal  09,Urban,30-39,739,295,65,46,18,16,211,98,110,66
C4920,28,9,0,District - Warangal  09,Urban,40-49,606,247,50,30,10,5,212,73,76,47
C4920,28,9,0,District - Warangal  09,Urban,50-59,358,174,26,17,8,18,149,62,44,27
C4920,28,9,0,District - Warangal  09,Urban,60-69,252,162,18,11,14,21,127,67,27,19
C4920,28,9,0,District - Warangal  09,Urban,70-79,128,94,8,7,9,8,82,41,11,8
C4920,28,9,0,District - Warangal  09,Urban,80-89,33,33,3,3,4,11,21,22,4,4
C4920,28,9,0,District - Warangal  09,Urban,90+,4,10,0,0,0,2,4,5,0,1
C4920,28,9,0,District - Warangal  09,Urban,Age not stated,11,7,1,0,2,0,0,0,0,1
C4920,28,10,0,District - Khammam  10,Rural,0-4,618,614,53,60,20,26,293,228,115,102
C4920,28,10,0,District - Khammam  10,Rural,5-9,870,843,458,385,106,76,651,474,394,311
C4920,28,10,0,District - Khammam  10,Rural,10-19,1715,1441,756,658,219,135,2194,1682,862,729
C4920,28,10,0,District - Khammam  10,Rural,20-29,2027,1155,441,369,112,118,1369,909,522,506
C4920,28,10,0,District - Khammam  10,Rural,30-39,2418,1029,280,230,105,96,1032,599,440,368
C4920,28,10,0,District - Khammam  10,Rural,40-49,2020,958,215,145,86,111,873,446,273,230
C4920,28,10,0,District - Khammam  10,Rural,50-59,1597,1363,106,98,111,125,709,369,165,122
C4920,28,10,0,District - Khammam  10,Rural,60-69,1904,1885,83,93,164,236,651,512,113,102
C4920,28,10,0,District - Khammam  10,Rural,70-79,1451,1080,45,54,155,136,485,284,44,39
C4920,28,10,0,District - Khammam  10,Rural,80-89,453,441,20,19,82,63,166,115,11,17
C4920,28,10,0,District - Khammam  10,Rural,90+,76,97,5,4,19,12,38,43,6,5
C4920,28,10,0,District - Khammam  10,Rural,Age not stated,40,18,7,1,2,2,15,6,1,6
C4920,28,10,0,District - Khammam  10,Urban,0-4,112,106,8,8,5,0,47,28,20,19
C4920,28,10,0,District - Khammam  10,Urban,5-9,171,147,110,71,15,22,99,84,74,55
C4920,28,10,0,District - Khammam  10,Urban,10-19,383,366,214,165,47,28,500,376,178,138
C4920,28,10,0,District - Khammam  10,Urban,20-29,555,294,112,81,21,17,306,195,156,98
C4920,28,10,0,District - Khammam  10,Urban,30-39,744,306,67,56,25,16,195,137,95,64
C4920,28,10,0,District - Khammam  10,Urban,40-49,676,267,39,35,15,24,222,90,58,40
C4920,28,10,0,District - Khammam  10,Urban,50-59,412,213,23,20,16,24,173,69,28,17
C4920,28,10,0,District - Khammam  10,Urban,60-69,253,246,22,15,26,31,108,59,18,11
C4920,28,10,0,District - Khammam  10,Urban,70-79,151,129,11,13,12,17,79,43,7,4
C4920,28,10,0,District - Khammam  10,Urban,80-89,36,36,3,5,10,14,18,15,0,0
C4920,28,10,0,District - Khammam  10,Urban,90+,11,8,0,1,1,4,4,5,1,0
C4920,28,10,0,District - Khammam  10,Urban,Age not stated,15,8,0,1,1,0,3,1,1,0
C4920,28,11,0,District - Srikakulam  11,Rural,0-4,421,438,59,51,14,16,243,175,80,68
C4920,28,11,0,District - Srikakulam  11,Rural,5-9,661,584,486,375,94,82,619,465,419,241
C4920,28,11,0,District - Srikakulam  11,Rural,10-19,1290,1073,729,635,215,148,1918,1341,692,593
C4920,28,11,0,District - Srikakulam  11,Rural,20-29,1181,938,435,408,130,115,1356,810,477,433
C4920,28,11,0,District - Srikakulam  11,Rural,30-39,1497,890,351,294,174,148,1182,633,363,398
C4920,28,11,0,District - Srikakulam  11,Rural,40-49,1505,999,241,181,174,159,1088,504,272,232
C4920,28,11,0,District - Srikakulam  11,Rural,50-59,1383,1546,122,115,187,228,784,517,144,160
C4920,28,11,0,District - Srikakulam  11,Rural,60-69,1568,2163,75,105,265,310,758,544,94,110
C4920,28,11,0,District - Srikakulam  11,Rural,70-79,881,1166,37,28,156,164,324,284,46,43
C4920,28,11,0,District - Srikakulam  11,Rural,80-89,244,323,7,7,44,59,83,98,11,12
C4920,28,11,0,District - Srikakulam  11,Rural,90+,51,62,4,4,15,14,16,21,3,1
C4920,28,11,0,District - Srikakulam  11,Rural,Age not stated,23,18,2,4,0,0,11,5,2,4
C4920,28,11,0,District - Srikakulam  11,Urban,0-4,35,30,5,4,0,2,21,16,7,6
C4920,28,11,0,District - Srikakulam  11,Urban,5-9,51,55,36,30,3,4,48,41,46,26
C4920,28,11,0,District - Srikakulam  11,Urban,10-19,129,118,100,69,22,14,194,156,112,46
C4920,28,11,0,District - Srikakulam  11,Urban,20-29,133,92,57,44,19,20,159,100,79,63
C4920,28,11,0,District - Srikakulam  11,Urban,30-39,161,81,27,27,12,15,150,72,35,39
C4920,28,11,0,District - Srikakulam  11,Urban,40-49,122,74,34,18,16,14,135,54,32,18
C4920,28,11,0,District - Srikakulam  11,Urban,50-59,101,72,10,12,8,14,86,55,19,12
C4920,28,11,0,District - Srikakulam  11,Urban,60-69,81,106,10,8,17,35,62,49,10,8
C4920,28,11,0,District - Srikakulam  11,Urban,70-79,42,65,1,1,6,14,24,16,5,1
C4920,28,11,0,District - Srikakulam  11,Urban,80-89,12,22,0,1,5,7,3,9,2,2
C4920,28,11,0,District - Srikakulam  11,Urban,90+,0,8,0,0,0,1,0,5,0,0
C4920,28,11,0,District - Srikakulam  11,Urban,Age not stated,1,2,0,0,0,0,0,0,2,0
C4920,28,12,0,District - Vizianagaram  12,Rural,0-4,336,353,56,35,11,15,218,173,81,50
C4920,28,12,0,District - Vizianagaram  12,Rural,5-9,518,510,410,314,77,60,533,391,273,221
C4920,28,12,0,District - Vizianagaram  12,Rural,10-19,1055,848,618,532,182,128,1649,1179,503,450
C4920,28,12,0,District - Vizianagaram  12,Rural,20-29,1019,685,375,330,133,125,1117,671,356,318
C4920,28,12,0,District - Vizianagaram  12,Rural,30-39,1375,683,295,239,143,132,929,514,261,264
