Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,32,2,District-Kannur,Urban,5-9,88,71,128,117,103,73,102,85,98,60
C4920,32,2,District-Kannur,Urban,10-19,261,184,328,309,183,136,269,177,391,309
C4920,32,2,District-Kannur,Urban,20-29,200,141,331,356,171,167,343,220,536,400
C4920,32,2,District-Kannur,Urban,30-39,204,193,312,339,143,161,559,412,628,513
C4920,32,2,District-Kannur,Urban,40-49,298,321,330,384,145,142,629,479,573,460
C4920,32,2,District-Kannur,Urban,50-59,404,460,318,343,125,113,731,442,342,314
C4920,32,2,District-Kannur,Urban,60-69,435,578,277,346,91,90,619,419,161,238
C4920,32,2,District-Kannur,Urban,70-79,295,529,289,434,50,61,370,375,57,143
C4920,32,2,District-Kannur,Urban,80-89,137,249,162,259,12,15,121,196,12,58
C4920,32,2,District-Kannur,Urban,90+,19,36,23,56,2,3,11,34,4,8
C4920,32,2,District-Kannur,Urban,Age Not Stated,9,3,4,6,4,3,4,3,6,3
C4920,32,3,District-Wayanad,Rural,0-4,14,16,38,45,10,5,52,32,18,9
C4920,32,3,District-Wayanad,Rural,5-9,54,44,64,72,69,40,58,51,61,31
C4920,32,3,District-Wayanad,Rural,10-19,176,158,195,154,114,89,147,107,230,138
C4920,32,3,District-Wayanad,Rural,20-29,119,88,134,131,91,90,245,154,253,233
C4920,32,3,District-Wayanad,Rural,30-39,152,150,154,179,82,92,368,258,279,303
C4920,32,3,District-Wayanad,Rural,40-49,268,324,172,204,85,71,459,268,270,256
C4920,32,3,District-Wayanad,Rural,50-59,335,398,170,169,73,44,463,237,184,203
C4920,32,3,District-Wayanad,Rural,60-69,379,465,192,190,39,34,383,220,92,143
C4920,32,3,District-Wayanad,Rural,70-79,248,344,136,206,21,18,177,152,25,62
C4920,32,3,District-Wayanad,Rural,80-89,123,161,110,127,2,10,69,87,8,32
C4920,32,3,District-Wayanad,Rural,90+,11,33,16,38,0,2,15,13,3,3
C4920,32,3,District-Wayanad,Rural,Age Not Stated,0,0,2,0,1,0,0,3,2,0
C4920,32,3,District-Wayanad,Urban,0-4,1,0,0,0,2,0,1,3,0,1
C4920,32,3,District-Wayanad,Urban,5-9,0,0,4,1,1,2,4,4,1,2
C4920,32,3,District-Wayanad,Urban,10-19,9,6,9,4,5,3,5,5,11,9
C4920,32,3,District-Wayanad,Urban,20-29,5,7,8,5,5,2,8,9,9,10
C4920,32,3,District-Wayanad,Urban,30-39,4,5,5,6,3,3,19,13,15,12
C4920,32,3,District-Wayanad,Urban,40-49,9,10,5,9,1,2,17,16,11,4
C4920,32,3,District-Wayanad,Urban,50-59,13,8,4,3,3,3,25,8,5,14
C4920,32,3,District-Wayanad,Urban,60-69,14,18,1,8,3,0,22,12,1,5
C4920,32,3,District-Wayanad,Urban,70-79,8,9,3,7,0,0,9,10,1,1
C4920,32,3,District-Wayanad,Urban,80-89,1,3,3,4,0,0,6,2,0,0
C4920,32,3,District-Wayanad,Urban,90+,0,1,0,0,0,0,0,0,0,0
C4920,32,3,District-Wayanad,Urban,Age Not Stated,0,0,1,0,0,0,1,0,0,0
C4920,32,4,District-Kozhikode,Rural,0-4,26,33,54,62,17,5,36,33,11,19
C4920,32,4,District-Kozhikode,Rural,5-9,67,64,75,88,90,57,84,49,78,47
C4920,32,4,District-Kozhikode,Rural,10-19,243,175,231,191,167,97,167,104,306,223
C4920,32,4,District-Kozhikode,Rural,20-29,169,127,185,219,114,103,317,179,454,339
C4920,32,4,District-Kozhikode,Rural,30-39,183,214,168,207,114,105,541,321,503,437
C4920,32,4,District-Kozhikode,Rural,40-49,392,503,201,267,131,99,679,375,405,463
C4920,32,4,District-Kozhikode,Rural,50-59,572,641,230,249,90,73,698,437,328,305
C4920,32,4,District-Kozhikode,Rural,60-69,574,802,237,311,56,49,616,383,168,226
C4920,32,4,District-Kozhikode,Rural,70-79,418,631,242,294,42,27,391,377,77,112
C4920,32,4,District-Kozhikode,Rural,80-89,236,289,125,237,14,21,150,161,30,49
C4920,32,4,District-Kozhikode,Rural,90+,44,58,59,50,2,1,33,47,7,9
C4920,32,4,District-Kozhikode,Rural,Age Not Stated,3,5,0,0,0,0,2,3,2,2
C4920,32,4,District-Kozhikode,Urban,0-4,53,59,120,113,25,24,90,57,29,15
C4920,32,4,District-Kozhikode,Urban,5-9,146,127,190,172,152,106,115,88,132,88
C4920,32,4,District-Kozhikode,Urban,10-19,516,394,574,458,272,199,311,196,622,372
C4920,32,4,District-Kozhikode,Urban,20-29,263,224,353,336,235,210,494,328,825,602
C4920,32,4,District-Kozhikode,Urban,30-39,290,335,302,397,217,237,899,635,1048,845
C4920,32,4,District-Kozhikode,Urban,40-49,594,719,360,443,242,217,1241,748,1054,911
C4920,32,4,District-Kozhikode,Urban,50-59,797,961,347,449,174,144,1281,758,687,641
C4920,32,4,District-Kozhikode,Urban,60-69,891,1213,373,508,157,136,1281,833,312,440
C4920,32,4,District-Kozhikode,Urban,70-79,642,912,389,488,62,82,665,707,141,230
C4920,32,4,District-Kozhikode,Urban,80-89,280,495,233,333,25,31,256,345,34,99
C4920,32,4,District-Kozhikode,Urban,90+,51,77,41,54,0,1,38,82,8,16
C4920,32,4,District-Kozhikode,Urban,Age Not Stated,4,4,2,3,2,4,6,3,7,6
C4920,32,5,District-Malappuram,Rural,0-4,66,54,110,103,17,21,147,88,43,40
C4920,32,5,District-Malappuram,Rural,5-9,134,119,154,112,158,88,182,102,195,117
C4920,32,5,District-Malappuram,Rural,10-19,385,311,335,267,296,157,435,259,843,597
C4920,32,5,District-Malappuram,Rural,20-29,307,223,314,343,232,192,765,492,1048,809
C4920,32,5,District-Malappuram,Rural,30-39,252,342,245,313,171,146,906,543,985,839
C4920,32,5,District-Malappuram,Rural,40-49,397,523,264,339,139,108,977,575,775,733
C4920,32,5,District-Malappuram,Rural,50-59,519,585,248,293,108,85,875,462,506,537
C4920,32,5,District-Malappuram,Rural,60-69,612,765,251,349,76,67,815,522,296,399
C4920,32,5,District-Malappuram,Rural,70-79,404,606,234,382,30,24,374,346,96,178
C4920,32,5,District-Malappuram,Rural,80-89,145,247,128,189,12,15,156,188,28,76
C4920,32,5,District-Malappuram,Rural,90+,23,41,33,45,3,2,18,58,3,5
C4920,32,5,District-Malappuram,Rural,Age Not Stated,5,2,4,2,1,1,2,0,158,170
C4920,32,5,District-Malappuram,Urban,0-4,54,47,107,133,19,11,71,73,37,32
C4920,32,5,District-Malappuram,Urban,5-9,83,101,134,122,106,69,112,82,145,97
C4920,32,5,District-Malappuram,Urban,10-19,338,268,339,268,201,131,353,204,651,447
C4920,32,5,District-Malappuram,Urban,20-29,265,194,297,319,142,146,633,448,828,672
C4920,32,5,District-Malappuram,Urban,30-39,191,218,257,302,111,106,700,405,750,612
C4920,32,5,District-Malappuram,Urban,40-49,349,371,240,270,113,84,754,411,664,513
