Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing Persons Males,In Hearing Persons Males,In Hearing Persons Females,In Speech Males,In Speech Females,In Movement Males,In Movement  Females,Mental Persons Males,Mental Persons Females
C4920,9,2,District-Muzaffarnagar,Rural,70-79,446,326,341,31,25,349,263,30,28
C4920,9,2,District-Muzaffarnagar,Rural,80-89,226,209,141,17,13,152,106,12,8
C4920,9,2,District-Muzaffarnagar,Rural,90+,70,65,48,9,6,41,48,6,3
C4920,9,2,District-Muzaffarnagar,Rural,Age Not Stated,40,49,24,11,5,21,14,5,5
C4920,9,2,District-Muzaffarnagar,Urban,0-4,106,153,139,9,10,50,37,25,17
C4920,9,2,District-Muzaffarnagar,Urban,5-9,124,198,185,91,53,111,50,79,50
C4920,9,2,District-Muzaffarnagar,Urban,10-19,263,449,447,216,167,576,336,290,160
C4920,9,2,District-Muzaffarnagar,Urban,20-29,182,358,305,138,97,582,250,212,110
C4920,9,2,District-Muzaffarnagar,Urban,30-39,138,248,226,93,61,370,190,148,91
C4920,9,2,District-Muzaffarnagar,Urban,40-49,159,222,189,87,52,267,126,109,54
C4920,9,2,District-Muzaffarnagar,Urban,50-59,166,159,134,49,38,185,101,62,25
C4920,9,2,District-Muzaffarnagar,Urban,60-69,194,130,135,21,28,186,119,23,20
C4920,9,2,District-Muzaffarnagar,Urban,70-79,111,97,91,14,10,94,84,7,10
C4920,9,2,District-Muzaffarnagar,Urban,80-89,58,32,45,4,3,48,46,2,4
C4920,9,2,District-Muzaffarnagar,Urban,90+,15,17,14,1,0,10,21,2,2
C4920,9,2,District-Muzaffarnagar,Urban,Age Not Stated,11,38,40,5,4,7,4,3,0
C4920,9,3,District-Bijnor,Rural,0-4,195,362,275,33,27,152,89,69,48
C4920,9,3,District-Bijnor,Rural,5-9,269,428,426,262,160,320,196,240,172
C4920,9,3,District-Bijnor,Rural,10-19,596,995,938,574,382,1871,1203,695,493
C4920,9,3,District-Bijnor,Rural,20-29,406,645,516,295,195,1855,900,446,267
C4920,9,3,District-Bijnor,Rural,30-39,325,503,437,192,146,949,486,287,182
C4920,9,3,District-Bijnor,Rural,40-49,359,427,324,156,123,586,253,211,116
C4920,9,3,District-Bijnor,Rural,50-59,388,280,299,66,61,383,186,92,65
C4920,9,3,District-Bijnor,Rural,60-69,509,371,384,66,67,379,246,62,43
C4920,9,3,District-Bijnor,Rural,70-79,366,263,249,34,27,236,160,23,19
C4920,9,3,District-Bijnor,Rural,80-89,186,133,127,7,11,101,108,5,5
C4920,9,3,District-Bijnor,Rural,90+,58,42,56,9,4,40,49,2,7
C4920,9,3,District-Bijnor,Rural,Age Not Stated,57,55,52,17,18,62,28,18,15
C4920,9,3,District-Bijnor,Urban,0-4,69,128,127,11,11,34,20,19,14
C4920,9,3,District-Bijnor,Urban,5-9,97,166,161,85,53,65,49,51,24
C4920,9,3,District-Bijnor,Urban,10-19,184,401,360,164,127,420,233,198,116
C4920,9,3,District-Bijnor,Urban,20-29,147,325,260,133,84,471,228,172,84
C4920,9,3,District-Bijnor,Urban,30-39,110,207,176,61,53,229,96,117,61
C4920,9,3,District-Bijnor,Urban,40-49,118,192,145,71,48,173,63,65,40
C4920,9,3,District-Bijnor,Urban,50-59,107,118,125,51,38,112,50,35,27
C4920,9,3,District-Bijnor,Urban,60-69,133,121,111,25,16,114,64,23,12
C4920,9,3,District-Bijnor,Urban,70-79,81,82,63,14,12,65,51,7,5
C4920,9,3,District-Bijnor,Urban,80-89,27,42,34,7,3,29,26,0,2
C4920,9,3,District-Bijnor,Urban,90+,14,14,23,1,1,13,10,2,3
C4920,9,3,District-Bijnor,Urban,Age Not Stated,9,29,28,8,1,15,4,4,0
C4920,9,4,District-Moradabad,Rural,0-4,339,693,674,43,34,159,120,90,74
C4920,9,4,District-Moradabad,Rural,5-9,402,838,790,312,210,333,225,236,134
C4920,9,4,District-Moradabad,Rural,10-19,829,1829,1652,612,438,1920,1066,717,460
C4920,9,4,District-Moradabad,Rural,20-29,522,1064,886,319,222,1491,581,455,210
C4920,9,4,District-Moradabad,Rural,30-39,442,836,712,233,168,792,357,270,176
C4920,9,4,District-Moradabad,Rural,40-49,423,634,562,172,106,506,166,227,109
C4920,9,4,District-Moradabad,Rural,50-59,411,430,410,89,78,329,149,102,75
C4920,9,4,District-Moradabad,Rural,60-69,597,472,465,74,76,343,231,72,57
C4920,9,4,District-Moradabad,Rural,70-79,307,226,256,32,27,174,103,27,29
C4920,9,4,District-Moradabad,Rural,80-89,123,94,84,6,14,66,54,11,7
C4920,9,4,District-Moradabad,Rural,90+,51,52,39,8,0,32,30,6,3
C4920,9,4,District-Moradabad,Rural,Age Not Stated,120,134,177,55,50,93,49,28,29
C4920,9,4,District-Moradabad,Urban,0-4,117,321,286,23,10,59,42,40,37
C4920,9,4,District-Moradabad,Urban,5-9,166,399,375,106,105,116,76,78,65
C4920,9,4,District-Moradabad,Urban,10-19,361,998,880,290,218,552,318,358,216
C4920,9,4,District-Moradabad,Urban,20-29,300,801,680,207,159,584,302,302,169
C4920,9,4,District-Moradabad,Urban,30-39,251,552,451,158,111,343,133,202,122
C4920,9,4,District-Moradabad,Urban,40-49,245,514,384,122,100,252,106,124,78
C4920,9,4,District-Moradabad,Urban,50-59,215,313,259,96,53,210,84,73,46
C4920,9,4,District-Moradabad,Urban,60-69,225,266,197,51,48,204,109,35,24
C4920,9,4,District-Moradabad,Urban,70-79,104,107,131,18,20,101,95,19,16
C4920,9,4,District-Moradabad,Urban,80-89,42,57,49,9,9,35,44,1,4
C4920,9,4,District-Moradabad,Urban,90+,13,18,32,1,5,18,10,2,4
C4920,9,4,District-Moradabad,Urban,Age Not Stated,57,127,95,21,20,43,21,20,12
C4920,9,5,District-Rampur,Rural,0-4,153,270,276,44,22,78,53,41,32
C4920,9,5,District-Rampur,Rural,5-9,237,364,398,173,147,199,127,147,78
C4920,9,5,District-Rampur,Rural,10-19,447,821,824,364,269,1269,781,458,319
C4920,9,5,District-Rampur,Rural,20-29,242,525,418,196,139,1042,437,314,162
C4920,9,5,District-Rampur,Rural,30-39,209,424,381,154,140,539,251,189,128
C4920,9,5,District-Rampur,Rural,40-49,179,322,255,111,77,380,138,139,93
C4920,9,5,District-Rampur,Rural,50-59,179,209,201,60,52,213,103,76,55
C4920,9,5,District-Rampur,Rural,60-69,321,251,230,48,59,237,136,59,36
C4920,9,5,District-Rampur,Rural,70-79,168,128,138,19,12,124,77,17,11
C4920,9,5,District-Rampur,Rural,80-89,76,52,55,7,8,38,34,4,12
C4920,9,5,District-Rampur,Rural,90+,34,18,34,6,2,15,23,4,2
C4920,9,5,District-Rampur,Rural,Age Not Stated,39,38,45,24,15,14,5,6,2
C4920,9,5,District-Rampur,Urban,0-4,29,51,53,5,6,21,13,4,9
C4920,9,5,District-Rampur,Urban,5-9,30,91,82,24,25,53,34,34,23
C4920,9,5,District-Rampur,Urban,10-19,91,182,180,82,72,213,143,129,93
C4920,9,5,District-Rampur,Urban,20-29,75,192,123,55,50,256,94,101,57
C4920,9,5,District-Rampur,Urban,30-39,64,102,87,49,28,117,48,80,39
C4920,9,5,District-Rampur,Urban,40-49,91,98,79,27,22,116,44,50,22
C4920,9,5,District-Rampur,Urban,50-59,76,71,54,22,10,96,42,29,19
C4920,9,5,District-Rampur,Urban,60-69,94,72,83,15,12,72,53,19,14
C4920,9,5,District-Rampur,Urban,70-79,57,46,49,7,8,44,39,5,7
C4920,9,5,District-Rampur,Urban,80-89,26,15,19,1,3,10,21,1,2
C4920,9,5,District-Rampur,Urban,90+,8,7,6,0,2,4,4,1,0
C4920,9,5,District-Rampur,Urban,Age Not Stated,4,5,7,3,1,1,1,1,1
C4920,9,6,District-Jyotiba Phule Nagar,Rural,0-4,63,186,147,18,15,81,47,24,22
C4920,9,6,District-Jyotiba Phule Nagar,Rural,5-9,86,223,201,127,86,169,85,100,50
C4920,9,6,District-Jyotiba Phule Nagar,Rural,10-19,196,510,433,236,178,843,457,303,192
C4920,9,6,District-Jyotiba Phule Nagar,Rural,20-29,112,303,212,157,96,810,336,163,85
C4920,9,6,District-Jyotiba Phule Nagar,Rural,30-39,127,244,222,91,76,440,170,118,75
C4920,9,6,District-Jyotiba Phule Nagar,Rural,40-49,121,194,148,72,55,259,118,70,26
C4920,9,6,District-Jyotiba Phule Nagar,Rural,50-59,139,148,141,42,39,183,82,36,24
C4920,9,6,District-Jyotiba Phule Nagar,Rural,60-69,231,198,182,23,31,183,105,23,22
C4920,9,6,District-Jyotiba Phule Nagar,Rural,70-79,163,96,112,14,8,109,74,13,11
C4920,9,6,District-Jyotiba Phule Nagar,Rural,80-89,84,54,56,5,4,44,33,4,4
