Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing Persons Males,In Hearing Persons Males,In Hearing Persons Females,In Speech Males,In Speech Females,In Movement Males,In Movement  Females,Mental Persons Males,Mental Persons Females
C4920,6,3,District-Yamunanagar,Urban,50-59,102,103,86,34,13,176,119,66,42
C4920,6,3,District-Yamunanagar,Urban,60-69,102,103,90,17,9,196,191,28,29
C4920,6,3,District-Yamunanagar,Urban,70-79,91,89,97,13,6,110,150,16,17
C4920,6,3,District-Yamunanagar,Urban,80-89,36,43,55,3,4,57,51,13,6
C4920,6,3,District-Yamunanagar,Urban,90+,4,15,13,0,1,12,21,2,2
C4920,6,3,District-Yamunanagar,Urban,Age Not Stated,0,0,0,0,0,0,0,0,1
C4920,6,4,District-Kurukshetra,Rural,0-4,25,45,46,7,8,24,33,13,12
C4920,6,4,District-Kurukshetra,Rural,5-9,34,49,36,40,18,61,32,52,29
C4920,6,4,District-Kurukshetra,Rural,10-19,88,137,82,71,39,200,105,267,155
C4920,6,4,District-Kurukshetra,Rural,20-29,66,119,94,72,48,487,291,202,100
C4920,6,4,District-Kurukshetra,Rural,30-39,61,125,94,38,39,528,293,168,88
C4920,6,4,District-Kurukshetra,Rural,40-49,93,100,71,31,25,331,134,146,95
C4920,6,4,District-Kurukshetra,Rural,50-59,85,79,55,31,9,195,114,72,32
C4920,6,4,District-Kurukshetra,Rural,60-69,136,109,109,28,21,238,183,36,33
C4920,6,4,District-Kurukshetra,Rural,70-79,110,84,71,14,8,160,135,7,10
C4920,6,4,District-Kurukshetra,Rural,80-89,58,55,55,3,5,83,86,5,10
C4920,6,4,District-Kurukshetra,Rural,90+,16,33,28,0,3,31,24,3,4
C4920,6,4,District-Kurukshetra,Rural,Age Not Stated,0,1,3,0,0,3,3,0,0
C4920,6,4,District-Kurukshetra,Urban,0-4,11,22,15,2,0,11,3,5,3
C4920,6,4,District-Kurukshetra,Urban,5-9,9,17,10,14,4,21,10,16,4
C4920,6,4,District-Kurukshetra,Urban,10-19,32,58,45,24,11,70,35,66,34
C4920,6,4,District-Kurukshetra,Urban,20-29,34,70,46,25,11,156,84,77,44
C4920,6,4,District-Kurukshetra,Urban,30-39,25,42,35,20,14,139,98,62,39
C4920,6,4,District-Kurukshetra,Urban,40-49,54,35,34,19,11,89,55,52,30
C4920,6,4,District-Kurukshetra,Urban,50-59,55,27,30,11,5,85,49,30,15
C4920,6,4,District-Kurukshetra,Urban,60-69,71,38,46,9,7,108,61,13,8
C4920,6,4,District-Kurukshetra,Urban,70-79,37,21,27,1,6,61,46,3,3
C4920,6,4,District-Kurukshetra,Urban,80-89,13,12,11,1,0,15,28,0,1
C4920,6,4,District-Kurukshetra,Urban,90+,5,9,8,2,0,5,8,0,1
C4920,6,4,District-Kurukshetra,Urban,Age Not Stated,1,1,3,0,0,0,0,1,0
C4920,6,5,District-Kaithal,Rural,0-4,54,121,103,5,10,78,47,25,14
C4920,6,5,District-Kaithal,Rural,5-9,65,136,101,73,42,85,63,75,58
C4920,6,5,District-Kaithal,Rural,10-19,205,327,239,123,80,363,190,254,155
C4920,6,5,District-Kaithal,Rural,20-29,133,273,226,79,55,678,353,227,90
C4920,6,5,District-Kaithal,Rural,30-39,132,224,197,58,47,611,314,197,102
C4920,6,5,District-Kaithal,Rural,40-49,181,200,180,51,30,430,197,165,90
C4920,6,5,District-Kaithal,Rural,50-59,193,137,163,36,21,299,162,81,59
C4920,6,5,District-Kaithal,Rural,60-69,402,194,194,37,28,357,257,60,48
C4920,6,5,District-Kaithal,Rural,70-79,314,157,137,17,12,195,161,16,25
C4920,6,5,District-Kaithal,Rural,80-89,149,66,80,2,1,64,91,7,8
C4920,6,5,District-Kaithal,Rural,90+,41,28,25,1,1,31,31,1,2
C4920,6,5,District-Kaithal,Rural,Age Not Stated,6,1,3,0,0,2,2,2,0
C4920,6,5,District-Kaithal,Urban,0-4,12,22,33,2,1,19,8,10,6
C4920,6,5,District-Kaithal,Urban,5-9,12,32,29,17,8,22,12,28,13
C4920,6,5,District-Kaithal,Urban,10-19,41,72,69,42,24,96,55,74,44
C4920,6,5,District-Kaithal,Urban,20-29,43,83,91,32,14,147,86,56,32
C4920,6,5,District-Kaithal,Urban,30-39,33,53,71,17,13,115,86,40,33
C4920,6,5,District-Kaithal,Urban,40-49,68,63,69,14,14,106,60,49,32
