Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing Persons Males,In Hearing Persons Males,In Hearing Persons Females,In Speech Males,In Speech Females,In Movement Males,In Movement  Females,Mental Persons Males,Mental Persons Females
C4920,21,15,District-Anugul  ,Urban,60-69,18,22,27,7,3,54,30,5,5
C4920,21,15,District-Anugul  ,Urban,70-79,23,23,28,4,0,40,26,4,12
C4920,21,15,District-Anugul  ,Urban,80-89,11,11,19,0,1,17,13,0,2
C4920,21,15,District-Anugul  ,Urban,90+,1,6,1,0,1,5,6,0,0
C4920,21,15,District-Anugul  ,Urban,Age Not Stated,0,2,1,1,1,0,1,0,1
C4920,21,16,District-Nayagarh  ,Rural,0-4,91,81,84,29,13,78,58,37,24
C4920,21,16,District-Nayagarh  ,Rural,5-9,145,116,112,126,86,149,75,153,101
C4920,21,16,District-Nayagarh  ,Rural,10-19,346,338,278,228,161,403,203,382,240
C4920,21,16,District-Nayagarh  ,Rural,20-29,277,281,261,140,99,519,278,322,209
C4920,21,16,District-Nayagarh  ,Rural,30-39,329,325,255,117,89,658,297,308,231
C4920,21,16,District-Nayagarh  ,Rural,40-49,372,319,234,95,84,615,266,275,172
C4920,21,16,District-Nayagarh  ,Rural,50-59,406,281,250,72,47,587,365,149,111
C4920,21,16,District-Nayagarh  ,Rural,60-69,601,447,359,43,38,841,689,107,87
C4920,21,16,District-Nayagarh  ,Rural,70-79,434,331,266,18,20,664,498,45,30
C4920,21,16,District-Nayagarh  ,Rural,80-89,193,150,106,7,5,271,186,16,5
C4920,21,16,District-Nayagarh  ,Rural,90+,46,49,29,1,1,57,37,4,4
C4920,21,16,District-Nayagarh  ,Rural,Age Not Stated,5,18,14,3,0,6,3,2,3
C4920,21,16,District-Nayagarh  ,Urban,0-4,10,9,11,0,1,3,7,1,2
C4920,21,16,District-Nayagarh  ,Urban,5-9,25,13,5,7,2,10,4,6,6
C4920,21,16,District-Nayagarh  ,Urban,10-19,31,42,26,13,14,28,18,25,18
C4920,21,16,District-Nayagarh  ,Urban,20-29,32,30,30,18,9,45,23,37,18
C4920,21,16,District-Nayagarh  ,Urban,30-39,20,31,25,6,9,63,30,43,22
C4920,21,16,District-Nayagarh  ,Urban,40-49,37,41,36,13,6,77,29,29,11
C4920,21,16,District-Nayagarh  ,Urban,50-59,31,28,21,7,10,48,28,23,10
C4920,21,16,District-Nayagarh  ,Urban,60-69,62,31,24,3,1,63,43,9,8
C4920,21,16,District-Nayagarh  ,Urban,70-79,43,36,14,3,1,48,47,3,5
C4920,21,16,District-Nayagarh  ,Urban,80-89,14,15,10,1,1,33,17,5,1
C4920,21,16,District-Nayagarh  ,Urban,90+,5,4,1,0,0,6,4,0,0
C4920,21,16,District-Nayagarh  ,Urban,Age Not Stated,0,5,4,0,1,0,0,0,0
C4920,21,17,District-Khordha ,Rural,0-4,212,139,125,23,15,87,70,64,47
C4920,21,17,District-Khordha ,Rural,5-9,301,195,176,150,97,172,106,200,109
C4920,21,17,District-Khordha ,Rural,10-19,734,505,468,265,169,409,256,447,313
C4920,21,17,District-Khordha ,Rural,20-29,600,505,441,209,172,613,347,455,327
C4920,21,17,District-Khordha ,Rural,30-39,563,458,446,200,167,672,303,485,351
C4920,21,17,District-Khordha ,Rural,40-49,544,446,351,205,116,709,269,366,263
C4920,21,17,District-Khordha ,Rural,50-59,438,322,312,127,79,582,312,197,183
C4920,21,17,District-Khordha ,Rural,60-69,548,409,335,108,73,680,375,97,100
C4920,21,17,District-Khordha ,Rural,70-79,465,329,250,53,28,469,349,41,48
C4920,21,17,District-Khordha ,Rural,80-89,178,152,93,15,4,199,138,24,19
C4920,21,17,District-Khordha ,Rural,90+,55,37,36,2,1,45,47,5,7
C4920,21,17,District-Khordha ,Rural,Age Not Stated,16,12,9,3,3,7,2,6,3
C4920,21,17,District-Khordha ,Urban,0-4,164,238,223,18,18,39,33,43,25
C4920,21,17,District-Khordha ,Urban,5-9,204,260,207,97,69,77,54,103,64
C4920,21,17,District-Khordha ,Urban,10-19,638,930,542,244,194,255,132,292,235
C4920,21,17,District-Khordha ,Urban,20-29,544,654,607,275,216,373,210,288,218
C4920,21,17,District-Khordha ,Urban,30-39,464,529,498,271,166,393,206,294,224
C4920,21,17,District-Khordha ,Urban,40-49,384,502,399,239,136,383,174,182,143
C4920,21,17,District-Khordha ,Urban,50-59,335,362,246,164,93,383,131,127,63
C4920,21,17,District-Khordha ,Urban,60-69,208,233,174,88,48,288,136,60,56
C4920,21,17,District-Khordha ,Urban,70-79,134,123,124,35,21,165,116,32,20
C4920,21,17,District-Khordha ,Urban,80-89,61,65,42,11,6,58,37,9,5
C4920,21,17,District-Khordha ,Urban,90+,16,15,22,6,3,12,14,2,1
C4920,21,17,District-Khordha ,Urban,Age Not Stated,9,28,36,8,7,10,2,5,5
C4920,21,18,District-Puri,Rural,0-4,168,117,122,22,12,153,91,68,51
C4920,21,18,District-Puri,Rural,5-9,261,179,167,132,95,217,141,228,165
C4920,21,18,District-Puri,Rural,10-19,657,492,523,255,199,637,368,634,396
C4920,21,18,District-Puri,Rural,20-29,517,446,428,207,148,711,370,548,365
C4920,21,18,District-Puri,Rural,30-39,464,458,427,161,146,831,355,593,379
C4920,21,18,District-Puri,Rural,40-49,496,474,370,174,145,900,402,524,330
C4920,21,18,District-Puri,Rural,50-59,444,405,345,127,96,741,413,257,217
C4920,21,18,District-Puri,Rural,60-69,750,524,537,106,75,975,729,162,166
C4920,21,18,District-Puri,Rural,70-79,773,518,483,56,34,810,691,80,67
C4920,21,18,District-Puri,Rural,80-89,306,205,177,16,8,336,272,28,14
C4920,21,18,District-Puri,Rural,90+,61,38,39,2,2,69,82,5,4
C4920,21,18,District-Puri,Rural,Age Not Stated,14,16,17,4,5,18,13,15,11
C4920,21,18,District-Puri,Urban,0-4,18,12,17,4,3,18,6,9,11
C4920,21,18,District-Puri,Urban,5-9,21,29,14,9,15,19,12,16,17
C4920,21,18,District-Puri,Urban,10-19,67,52,62,34,37,81,59,66,43
C4920,21,18,District-Puri,Urban,20-29,63,75,247,28,28,98,61,90,45
C4920,21,18,District-Puri,Urban,30-39,76,60,49,28,26,98,66,106,47
C4920,21,18,District-Puri,Urban,40-49,94,50,42,33,10,108,75,88,42
C4920,21,18,District-Puri,Urban,50-59,59,58,30,20,17,114,74,48,32
C4920,21,18,District-Puri,Urban,60-69,65,39,38,18,9,119,75,26,14
C4920,21,18,District-Puri,Urban,70-79,46,32,37,8,2,83,76,11,11
C4920,21,18,District-Puri,Urban,80-89,18,23,18,1,3,42,35,2,3
C4920,21,18,District-Puri,Urban,90+,6,4,4,0,1,10,11,0,0
C4920,21,18,District-Puri,Urban,Age Not Stated,2,0,2,0,1,1,0,0,0
C4920,21,19,District-Ganjam,Rural,0-4,633,367,374,48,40,189,126,111,73
C4920,21,19,District-Ganjam,Rural,5-9,899,492,477,335,344,380,290,351,246
C4920,21,19,District-Ganjam,Rural,10-19,1871,1150,1208,763,659,1474,1098,811,591
C4920,21,19,District-Ganjam,Rural,20-29,1369,907,888,539,536,1899,1247,698,504
C4920,21,19,District-Ganjam,Rural,30-39,1177,889,853,527,546,1307,666,589,450
C4920,21,19,District-Ganjam,Rural,40-49,1243,873,775,529,442,1255,609,544,363
C4920,21,19,District-Ganjam,Rural,50-59,1118,647,684,342,224,1064,637,257,229
C4920,21,19,District-Ganjam,Rural,60-69,1287,793,874,257,171,1276,959,175,138
C4920,21,19,District-Ganjam,Rural,70-79,985,738,658,111,87,964,827,77,71
C4920,21,19,District-Ganjam,Rural,80-89,348,231,186,26,23,379,277,14,15
C4920,21,19,District-Ganjam,Rural,90+,68,59,46,6,5,98,71,9,5
C4920,21,19,District-Ganjam,Rural,Age Not Stated,58,42,36,8,8,17,14,9,7
C4920,21,19,District-Ganjam,Urban,0-4,71,61,40,13,8,34,16,18,14
C4920,21,19,District-Ganjam,Urban,5-9,133,66,57,73,56,63,47,48,46
C4920,21,19,District-Ganjam,Urban,10-19,417,198,165,151,137,246,231,163,136
C4920,21,19,District-Ganjam,Urban,20-29,322,201,177,150,128,391,254,180,126
C4920,21,19,District-Ganjam,Urban,30-39,279,202,147,125,119,310,221,163,116
C4920,21,19,District-Ganjam,Urban,40-49,332,212,152,141,95,353,170,164,129
C4920,21,19,District-Ganjam,Urban,50-59,321,182,118,94,52,307,147,85,59
C4920,21,19,District-Ganjam,Urban,60-69,343,175,191,74,46,262,213,53,33
C4920,21,19,District-Ganjam,Urban,70-79,227,133,148,26,22,176,162,29,14
C4920,21,19,District-Ganjam,Urban,80-89,70,52,53,10,4,70,91,2,8
C4920,21,19,District-Ganjam,Urban,90+,8,11,15,1,0,15,23,2,0
C4920,21,19,District-Ganjam,Urban,Age Not Stated,10,6,0,2,0,4,2,2,4
C4920,21,20,District-Gajapati,Rural,0-4,121,110,72,4,7,46,39,21,28
C4920,21,20,District-Gajapati,Rural,5-9,184,193,146,76,55,96,78,62,67
C4920,21,20,District-Gajapati,Rural,10-19,266,263,263,104,117,282,223,137,142
C4920,21,20,District-Gajapati,Rural,20-29,189,199,170,80,79,309,207,92,80
C4920,21,20,District-Gajapati,Rural,30-39,192,181,190,68,54,223,150,54,89
C4920,21,20,District-Gajapati,Rural,40-49,186,219,176,60,49,248,144,56,68
C4920,21,20,District-Gajapati,Rural,50-59,194,151,148,43,25,184,159,47,33
C4920,21,20,District-Gajapati,Rural,60-69,196,183,201,22,20,210,179,19,24
C4920,21,20,District-Gajapati,Rural,70-79,118,75,84,10,6,83,103,4,10
C4920,21,20,District-Gajapati,Rural,80-89,38,24,26,0,1,19,19,2,0
C4920,21,20,District-Gajapati,Rural,90+,9,7,7,2,1,5,7,1,0
C4920,21,20,District-Gajapati,Rural,Age Not Stated,11,10,13,3,2,9,5,4,5
C4920,21,20,District-Gajapati,Urban,0-4,2,1,2,1,0,5,1,4,1
C4920,21,20,District-Gajapati,Urban,5-9,15,10,7,7,1,6,3,6,5
C4920,21,20,District-Gajapati,Urban,10-19,24,20,19,18,10,24,15,16,19
C4920,21,20,District-Gajapati,Urban,20-29,25,13,8,13,10,40,16,15,11
C4920,21,20,District-Gajapati,Urban,30-39,19,21,17,13,13,30,16,22,14
C4920,21,20,District-Gajapati,Urban,40-49,25,18,6,7,9,52,22,13,11
C4920,21,20,District-Gajapati,Urban,50-59,32,14,15,6,4,28,44,5,5
C4920,21,20,District-Gajapati,Urban,60-69,30,12,15,4,2,38,48,7,6
C4920,21,20,District-Gajapati,Urban,70-79,22,15,11,2,4,13,30,0,1
C4920,21,20,District-Gajapati,Urban,80-89,7,7,5,1,0,5,7,0,0
C4920,21,20,District-Gajapati,Urban,90+,1,0,1,0,0,0,5,0,0
C4920,21,20,District-Gajapati,Urban,Age Not Stated,1,0,2,0,0,1,1,0,0
C4920,21,21,District-Kandhamal,Rural,0-4,85,120,100,18,10,68,84,30,23
C4920,21,21,District-Kandhamal,Rural,5-9,108,204,183,100,57,145,122,119,65
C4920,21,21,District-Kandhamal,Rural,10-19,242,382,360,123,103,358,274,254,206
C4920,21,21,District-Kandhamal,Rural,20-29,160,295,304,94,78,353,284,169,142
C4920,21,21,District-Kandhamal,Rural,30-39,172,295,248,76,62,353,232,134,143
C4920,21,21,District-Kandhamal,Rural,40-49,300,253,240,49,46,372,240,143,113
C4920,21,21,District-Kandhamal,Rural,50-59,318,280,254,29,22,351,325,65,87
C4920,21,21,District-Kandhamal,Rural,60-69,583,430,387,26,18,418,417,51,50
C4920,21,21,District-Kandhamal,Rural,70-79,259,183,183,12,10,207,219,6,16
C4920,21,21,District-Kandhamal,Rural,80-89,61,45,44,0,2,56,75,1,2
C4920,21,21,District-Kandhamal,Rural,90+,16,9,9,0,0,16,12,0,0
C4920,21,21,District-Kandhamal,Rural,Age Not Stated,5,2,4,2,3,2,2,1,1
C4920,21,21,District-Kandhamal,Urban,0-4,7,11,3,0,0,4,5,2,2
C4920,21,21,District-Kandhamal,Urban,5-9,19,15,17,2,1,8,12,4,4
C4920,21,21,District-Kandhamal,Urban,10-19,55,30,43,13,8,23,34,22,17
C4920,21,21,District-Kandhamal,Urban,20-29,27,26,24,6,7,29,20,22,12
C4920,21,21,District-Kandhamal,Urban,30-39,23,26,26,3,6,41,19,19,10
C4920,21,21,District-Kandhamal,Urban,40-49,39,29,18,1,3,41,16,16,16
C4920,21,21,District-Kandhamal,Urban,50-59,21,13,14,5,2,30,19,9,8
C4920,21,21,District-Kandhamal,Urban,60-69,23,21,21,4,4,26,14,4,4
C4920,21,21,District-Kandhamal,Urban,70-79,15,6,9,0,3,13,15,1,0
C4920,21,21,District-Kandhamal,Urban,80-89,4,3,3,0,1,4,5,1,0
C4920,21,21,District-Kandhamal,Urban,90+,1,0,1,0,0,1,1,0,0
C4920,21,21,District-Kandhamal,Urban,Age Not Stated,0,1,0,0,1,0,0,0,0
C4920,21,22,District-Baudh,Rural,0-4,40,51,48,10,8,40,33,18,34
C4920,21,22,District-Baudh,Rural,5-9,61,82,77,69,46,81,51,62,68
C4920,21,22,District-Baudh,Rural,10-19,125,163,143,122,92,187,128,139,128
C4920,21,22,District-Baudh,Rural,20-29,71,111,103,64,56,220,140,80,74
C4920,21,22,District-Baudh,Rural,30-39,83,112,116,50,38,191,138,90,80
C4920,21,22,District-Baudh,Rural,40-49,90,122,104,38,23,187,128,57,60
C4920,21,22,District-Baudh,Rural,50-59,119,138,135,15,21,185,151,30,40
C4920,21,22,District-Baudh,Rural,60-69,255,195,185,13,14,354,377,27,28
C4920,21,22,District-Baudh,Rural,70-79,107,112,124,6,14,225,208,5,10
C4920,21,22,District-Baudh,Rural,80-89,38,40,35,1,0,66,58,3,1
C4920,21,22,District-Baudh,Rural,90+,5,7,8,0,0,9,7,0,1
C4920,21,22,District-Baudh,Rural,Age Not Stated,3,6,4,0,0,5,3,0,2
C4920,21,22,District-Baudh,Urban,0-4,4,1,0,0,0,1,0,1,0
C4920,21,22,District-Baudh,Urban,5-9,2,1,0,3,4,3,2,6,5
C4920,21,22,District-Baudh,Urban,10-19,15,8,4,5,6,12,11,7,4
C4920,21,22,District-Baudh,Urban,20-29,6,5,5,2,4,10,5,7,3
C4920,21,22,District-Baudh,Urban,30-39,5,4,6,1,4,17,2,6,6
C4920,21,22,District-Baudh,Urban,40-49,9,3,4,2,3,14,9,6,4
C4920,21,22,District-Baudh,Urban,50-59,8,0,4,3,0,15,9,2,1
C4920,21,22,District-Baudh,Urban,60-69,5,2,4,0,1,18,4,1,2
C4920,21,22,District-Baudh,Urban,70-79,4,5,4,0,0,13,8,0,0
C4920,21,22,District-Baudh,Urban,80-89,1,2,1,0,0,2,4,0,0
C4920,21,22,District-Baudh,Urban,90+,0,0,1,0,0,0,0,0,0
C4920,21,22,District-Baudh,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,21,23,District-Subarnapur,Rural,0-4,94,76,69,15,11,68,37,21,18
C4920,21,23,District-Subarnapur,Rural,5-9,108,93,73,78,47,79,54,46,53
C4920,21,23,District-Subarnapur,Rural,10-19,241,243,246,131,118,260,198,165,151
C4920,21,23,District-Subarnapur,Rural,20-29,185,224,191,93,79,426,267,152,105
C4920,21,23,District-Subarnapur,Rural,30-39,180,222,197,73,46,332,182,129,124
C4920,21,23,District-Subarnapur,Rural,40-49,172,196,146,58,41,294,146,96,96
C4920,21,23,District-Subarnapur,Rural,50-59,203,171,174,31,23,233,162,51,51
C4920,21,23,District-Subarnapur,Rural,60-69,278,243,220,30,24,355,250,33,48
C4920,21,23,District-Subarnapur,Rural,70-79,152,167,149,11,13,212,197,13,12
C4920,21,23,District-Subarnapur,Rural,80-89,52,59,28,5,1,78,84,3,1
C4920,21,23,District-Subarnapur,Rural,90+,14,14,13,0,0,17,12,0,0
C4920,21,23,District-Subarnapur,Rural,Age Not Stated,9,6,6,1,1,2,7,3,0
C4920,21,23,District-Subarnapur,Urban,0-4,7,11,12,3,0,1,2,2,1
C4920,21,23,District-Subarnapur,Urban,5-9,17,7,11,8,3,4,6,5,4
C4920,21,23,District-Subarnapur,Urban,10-19,31,41,26,9,14,20,14,12,10
C4920,21,23,District-Subarnapur,Urban,20-29,23,31,28,16,14,27,16,11,8
C4920,21,23,District-Subarnapur,Urban,30-39,15,25,24,18,16,39,17,15,9
C4920,21,23,District-Subarnapur,Urban,40-49,19,19,10,14,5,22,7,9,4
C4920,21,23,District-Subarnapur,Urban,50-59,14,10,21,13,9,16,6,6,3
C4920,21,23,District-Subarnapur,Urban,60-69,12,20,18,11,1,8,12,3,3
C4920,21,23,District-Subarnapur,Urban,70-79,6,7,4,2,1,13,4,1,1
C4920,21,23,District-Subarnapur,Urban,80-89,2,1,1,1,0,8,2,0,1
C4920,21,23,District-Subarnapur,Urban,90+,1,1,1,0,1,0,0,0,0
C4920,21,23,District-Subarnapur,Urban,Age Not Stated,0,0,1,0,0,0,0,0,0
C4920,21,24,District-Balangir,Rural,0-4,392,243,237,38,33,170,125,64,64
C4920,21,24,District-Balangir,Rural,5-9,469,344,336,225,154,237,134,208,156
C4920,21,24,District-Balangir,Rural,10-19,1034,778,704,376,317,608,505,487,383
C4920,21,24,District-Balangir,Rural,20-29,786,586,560,245,235,700,589,349,318
C4920,21,24,District-Balangir,Rural,30-39,709,599,528,239,172,645,453,313,312
C4920,21,24,District-Balangir,Rural,40-49,652,586,541,218,155,691,419,261,297
C4920,21,24,District-Balangir,Rural,50-59,572,516,491,135,105,662,529,160,194
C4920,21,24,District-Balangir,Rural,60-69,809,716,653,108,76,993,875,121,162
C4920,21,24,District-Balangir,Rural,70-79,577,457,470,42,34,612,714,44,51
C4920,21,24,District-Balangir,Rural,80-89,205,189,158,11,15,223,276,7,14
C4920,21,24,District-Balangir,Rural,90+,46,50,41,4,2,68,65,1,3
C4920,21,24,District-Balangir,Rural,Age Not Stated,20,21,19,4,5,10,11,5,2
C4920,21,24,District-Balangir,Urban,0-4,39,43,35,1,0,12,12,13,3
C4920,21,24,District-Balangir,Urban,5-9,39,54,33,17,11,24,13,18,12
C4920,21,24,District-Balangir,Urban,10-19,110,122,121,37,42,48,48,51,33
C4920,21,24,District-Balangir,Urban,20-29,98,109,112,32,31,87,55,52,43
C4920,21,24,District-Balangir,Urban,30-39,91,130,109,32,28,87,36,50,40
C4920,21,24,District-Balangir,Urban,40-49,121,97,78,20,25,107,43,37,30
C4920,21,24,District-Balangir,Urban,50-59,92,77,78,17,12,97,60,18,22
C4920,21,24,District-Balangir,Urban,60-69,98,56,49,22,11,104,71,10,8
C4920,21,24,District-Balangir,Urban,70-79,48,46,45,5,3,57,45,1,8
C4920,21,24,District-Balangir,Urban,80-89,14,19,15,1,1,16,27,1,1
C4920,21,24,District-Balangir,Urban,90+,5,9,10,0,0,3,8,0,0
C4920,21,24,District-Balangir,Urban,Age Not Stated,2,5,6,0,0,1,0,0,0
C4920,21,25,District-Nuapada,Rural,0-4,137,72,72,9,7,79,64,23,16
C4920,21,25,District-Nuapada,Rural,5-9,191,101,86,88,70,120,57,73,50
C4920,21,25,District-Nuapada,Rural,10-19,322,242,238,169,105,273,211,178,140
C4920,21,25,District-Nuapada,Rural,20-29,221,202,156,78,76,311,206,139,133
C4920,21,25,District-Nuapada,Rural,30-39,210,159,148,62,51,297,192,109,128
C4920,21,25,District-Nuapada,Rural,40-49,214,200,165,61,42,344,203,110,108
C4920,21,25,District-Nuapada,Rural,50-59,223,156,197,38,36,297,261,55,80
C4920,21,25,District-Nuapada,Rural,60-69,422,249,307,30,31,373,375,48,48
C4920,21,25,District-Nuapada,Rural,70-79,232,164,207,6,6,238,285,17,11
C4920,21,25,District-Nuapada,Rural,80-89,60,54,75,1,2,74,102,5,5
C4920,21,25,District-Nuapada,Rural,90+,20,10,5,1,0,24,24,2,1
C4920,21,25,District-Nuapada,Rural,Age Not Stated,11,2,6,0,4,3,3,0,1
C4920,21,25,District-Nuapada,Urban,0-4,2,1,5,0,1,1,5,1,0
C4920,21,25,District-Nuapada,Urban,5-9,5,5,0,5,2,6,3,3,2
C4920,21,25,District-Nuapada,Urban,10-19,18,2,8,4,9,14,11,14,9
C4920,21,25,District-Nuapada,Urban,20-29,14,6,5,5,4,20,10,13,8
C4920,21,25,District-Nuapada,Urban,30-39,14,11,5,2,4,13,14,12,4
C4920,21,25,District-Nuapada,Urban,40-49,10,9,6,3,3,28,17,15,6
C4920,21,25,District-Nuapada,Urban,50-59,10,10,2,2,1,27,14,4,4
C4920,21,25,District-Nuapada,Urban,60-69,14,13,9,1,4,15,13,3,0
C4920,21,25,District-Nuapada,Urban,70-79,7,7,5,1,0,9,7,0,0
C4920,21,25,District-Nuapada,Urban,80-89,2,4,3,0,0,3,6,1,0
C4920,21,25,District-Nuapada,Urban,90+,0,0,2,0,0,0,1,0,0
C4920,21,25,District-Nuapada,Urban,Age Not Stated,0,0,1,0,0,0,0,0,0
C4920,21,26,District-Kalahandi,Rural,0-4,286,197,212,33,29,156,129,51,55
C4920,21,26,District-Kalahandi,Rural,5-9,381,298,322,173,138,224,188,174,147
C4920,21,26,District-Kalahandi,Rural,10-19,822,853,711,305,258,534,496,465,324
C4920,21,26,District-Kalahandi,Rural,20-29,497,521,520,245,209,576,383,337,269
C4920,21,26,District-Kalahandi,Rural,30-39,501,534,523,238,188,565,342,312,320
C4920,21,26,District-Kalahandi,Rural,40-49,531,559,473,171,127,516,371,296,247
C4920,21,26,District-Kalahandi,Rural,50-59,421,461,416,117,90,479,359,151,161
C4920,21,26,District-Kalahandi,Rural,60-69,616,492,513,99,89,633,526,97,150
C4920,21,26,District-Kalahandi,Rural,70-79,331,285,278,44,36,295,391,25,39
C4920,21,26,District-Kalahandi,Rural,80-89,121,91,102,7,7,119,149,5,9
C4920,21,26,District-Kalahandi,Rural,90+,33,24,20,3,2,30,35,0,3
C4920,21,26,District-Kalahandi,Rural,Age Not Stated,44,28,19,5,3,9,15,1,10
C4920,21,26,District-Kalahandi,Urban,0-4,12,23,19,3,1,3,3,0,2
C4920,21,26,District-Kalahandi,Urban,5-9,18,19,20,12,10,9,10,13,9
C4920,21,26,District-Kalahandi,Urban,10-19,44,51,59,19,23,31,22,20,19
C4920,21,26,District-Kalahandi,Urban,20-29,30,50,43,15,18,43,25,26,18
C4920,21,26,District-Kalahandi,Urban,30-39,35,52,47,14,16,36,25,26,20
C4920,21,26,District-Kalahandi,Urban,40-49,31,44,34,16,13,41,24,16,13
C4920,21,26,District-Kalahandi,Urban,50-59,19,27,23,10,6,34,25,12,10
C4920,21,26,District-Kalahandi,Urban,60-69,25,27,25,3,3,38,21,8,4
C4920,21,26,District-Kalahandi,Urban,70-79,12,9,10,4,1,17,18,0,2
C4920,21,26,District-Kalahandi,Urban,80-89,4,8,7,3,1,5,6,0,1
C4920,21,26,District-Kalahandi,Urban,90+,2,2,2,0,0,1,3,0,0
C4920,21,26,District-Kalahandi,Urban,Age Not Stated,5,2,2,2,1,1,0,2,1
C4920,21,27,District-Rayagada  ,Rural,0-4,195,196,210,10,6,77,49,26,22
C4920,21,27,District-Rayagada  ,Rural,5-9,290,376,312,86,66,113,85,98,84
C4920,21,27,District-Rayagada  ,Rural,10-19,426,579,553,110,105,337,227,184,153
C4920,21,27,District-Rayagada  ,Rural,20-29,299,406,390,77,72,301,228,121,119
C4920,21,27,District-Rayagada  ,Rural,30-39,296,359,338,80,52,249,168,92,95
C4920,21,27,District-Rayagada  ,Rural,40-49,372,413,331,78,55,218,118,89,82
C4920,21,27,District-Rayagada  ,Rural,50-59,370,238,282,41,35,187,129,48,48
C4920,21,27,District-Rayagada  ,Rural,60-69,440,284,406,21,34,213,285,29,33
C4920,21,27,District-Rayagada  ,Rural,70-79,222,134,183,13,15,107,133,7,13
C4920,21,27,District-Rayagada  ,Rural,80-89,47,35,28,1,3,15,33,2,1
C4920,21,27,District-Rayagada  ,Rural,90+,12,5,7,4,2,5,7,1,0
C4920,21,27,District-Rayagada  ,Rural,Age Not Stated,33,20,14,2,3,6,2,3,1
C4920,21,27,District-Rayagada  ,Urban,0-4,19,20,9,4,0,4,5,1,4
C4920,21,27,District-Rayagada  ,Urban,5-9,18,25,15,7,13,14,5,16,8
C4920,21,27,District-Rayagada  ,Urban,10-19,58,57,30,33,22,56,35,29,18
C4920,21,27,District-Rayagada  ,Urban,20-29,57,45,43,24,22,51,30,32,28
C4920,21,27,District-Rayagada  ,Urban,30-39,49,56,41,30,21,47,33,26,16
C4920,21,27,District-Rayagada  ,Urban,40-49,60,53,41,15,14,57,32,25,18
C4920,21,27,District-Rayagada  ,Urban,50-59,90,30,42,13,9,72,25,6,9
C4920,21,27,District-Rayagada  ,Urban,60-69,108,32,76,2,3,54,35,5,7
C4920,21,27,District-Rayagada  ,Urban,70-79,41,23,38,5,2,29,39,0,4
C4920,21,27,District-Rayagada  ,Urban,80-89,15,9,13,0,1,10,14,0,0
C4920,21,27,District-Rayagada  ,Urban,90+,1,2,2,0,0,1,7,1,1
C4920,21,27,District-Rayagada  ,Urban,Age Not Stated,0,6,4,0,0,3,1,1,0
C4920,21,28,District-Nabarangapur ,Rural,0-4,311,252,221,18,24,122,65,47,62
C4920,21,28,District-Nabarangapur ,Rural,5-9,431,363,568,130,105,150,122,121,88
C4920,21,28,District-Nabarangapur ,Rural,10-19,608,579,747,208,186,295,248,245,227
C4920,21,28,District-Nabarangapur ,Rural,20-29,471,361,364,155,145,322,220,212,173
C4920,21,28,District-Nabarangapur ,Rural,30-39,467,396,351,155,108,275,215,201,183
C4920,21,28,District-Nabarangapur ,Rural,40-49,445,441,352,112,75,304,175,172,130
C4920,21,28,District-Nabarangapur ,Rural,50-59,390,352,301,74,52,299,242,86,87
C4920,21,28,District-Nabarangapur ,Rural,60-69,511,393,415,34,48,338,368,44,64
C4920,21,28,District-Nabarangapur ,Rural,70-79,300,195,202,16,24,177,226,18,21
C4920,21,28,District-Nabarangapur ,Rural,80-89,62,38,56,3,5,54,78,2,6
C4920,21,28,District-Nabarangapur ,Rural,90+,17,10,12,0,2,24,15,2,1
C4920,21,28,District-Nabarangapur ,Rural,Age Not Stated,32,13,16,4,4,6,10,2,8
C4920,21,28,District-Nabarangapur ,Urban,0-4,21,7,7,1,1,3,1,1,3
C4920,21,28,District-Nabarangapur ,Urban,5-9,30,14,11,10,8,6,3,10,3
C4920,21,28,District-Nabarangapur ,Urban,10-19,61,17,25,11,8,27,14,41,18
C4920,21,28,District-Nabarangapur ,Urban,20-29,42,30,26,16,14,23,23,15,11
C4920,21,28,District-Nabarangapur ,Urban,30-39,44,17,19,16,6,30,18,14,12
C4920,21,28,District-Nabarangapur ,Urban,40-49,51,29,17,17,6,29,25,17,8
C4920,21,28,District-Nabarangapur ,Urban,50-59,36,16,15,7,6,27,16,8,10
C4920,21,28,District-Nabarangapur ,Urban,60-69,29,16,16,8,5,16,27,3,5
C4920,21,28,District-Nabarangapur ,Urban,70-79,14,4,7,3,2,19,21,1,1
C4920,21,28,District-Nabarangapur ,Urban,80-89,2,3,2,0,1,2,3,0,1
C4920,21,28,District-Nabarangapur ,Urban,90+,1,3,2,0,0,0,1,0,0
C4920,21,28,District-Nabarangapur ,Urban,Age Not Stated,1,2,0,0,0,1,0,0,0
C4920,21,29,District-Koraput,Rural,0-4,299,255,203,12,16,108,77,57,38
C4920,21,29,District-Koraput,Rural,5-9,361,411,305,99,90,169,132,147,139
C4920,21,29,District-Koraput,Rural,10-19,620,489,514,136,126,379,306,304,295
C4920,21,29,District-Koraput,Rural,20-29,438,434,383,153,123,372,309,184,199
C4920,21,29,District-Koraput,Rural,30-39,443,425,358,120,87,365,270,189,197
C4920,21,29,District-Koraput,Rural,40-49,470,369,339,80,87,440,272,155,167
C4920,21,29,District-Koraput,Rural,50-59,432,343,332,80,54,370,236,87,75
