Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing Persons Males,In Hearing Persons Males,In Hearing Persons Females,In Speech Males,In Speech Females,In Movement Males,In Movement  Females,Mental Persons Males,Mental Persons Females
C4920,1,14,District-Anantnag,Rural,0-4,143,269,219,23,15,70,54,43,24
C4920,1,14,District-Anantnag,Rural,5-9,155,243,243,115,74,171,89,91,73
C4920,1,14,District-Anantnag,Rural,10-19,354,474,414,209,157,376,270,226,193
C4920,1,14,District-Anantnag,Rural,20-29,266,352,274,110,89,409,268,223,182
C4920,1,14,District-Anantnag,Rural,30-39,245,363,303,114,72,445,248,241,169
C4920,1,14,District-Anantnag,Rural,40-49,304,367,302,126,62,413,309,268,224
C4920,1,14,District-Anantnag,Rural,50-59,441,338,415,58,43,416,330,173,182
C4920,1,14,District-Anantnag,Rural,60-69,645,515,565,47,41,437,405,152,111
C4920,1,14,District-Anantnag,Rural,70-79,540,390,378,23,20,346,311,66,62
C4920,1,14,District-Anantnag,Rural,80-89,192,145,119,5,4,144,99,22,10
C4920,1,14,District-Anantnag,Rural,90+,46,33,32,1,2,38,32,7,2
C4920,1,14,District-Anantnag,Rural,Age Not Stated,7,6,2,2,0,0,1,2,1
C4920,1,14,District-Anantnag,Urban,0-4,33,79,67,3,4,9,5,13,5
C4920,1,14,District-Anantnag,Urban,5-9,77,90,57,22,12,24,21,15,15
C4920,1,14,District-Anantnag,Urban,10-19,124,126,102,49,33,64,44,129,97
C4920,1,14,District-Anantnag,Urban,20-29,86,296,93,35,21,85,61,122,112
C4920,1,14,District-Anantnag,Urban,30-39,119,247,102,35,26,96,53,115,92
C4920,1,14,District-Anantnag,Urban,40-49,188,201,96,39,14,123,58,111,100
C4920,1,14,District-Anantnag,Urban,50-59,220,144,155,22,16,110,86,81,75
C4920,1,14,District-Anantnag,Urban,60-69,238,174,184,13,8,114,124,49,37
C4920,1,14,District-Anantnag,Urban,70-79,158,126,151,8,2,97,122,17,16
C4920,1,14,District-Anantnag,Urban,80-89,33,41,58,1,2,23,43,6,5
C4920,1,14,District-Anantnag,Urban,90+,10,8,7,1,0,2,9,1,1
C4920,1,14,District-Anantnag,Urban,Age Not Stated,1,1,2,1,0,0,1,1,0
C4920,1,15,District-Kulgam,Rural,0-4,52,46,49,8,4,32,19,18,17
C4920,1,15,District-Kulgam,Rural,5-9,80,61,53,60,44,61,39,50,34
C4920,1,15,District-Kulgam,Rural,10-19,177,122,113,114,53,157,135,119,106
C4920,1,15,District-Kulgam,Rural,20-29,114,87,95,69,41,181,135,132,73
C4920,1,15,District-Kulgam,Rural,30-39,118,89,77,62,42,192,97,97,70
C4920,1,15,District-Kulgam,Rural,40-49,110,117,91,62,37,174,116,76,77
C4920,1,15,District-Kulgam,Rural,50-59,111,106,86,38,17,177,112,57,45
C4920,1,15,District-Kulgam,Rural,60-69,100,128,107,20,8,155,104,40,36
C4920,1,15,District-Kulgam,Rural,70-79,108,119,100,12,5,100,88,30,27
C4920,1,15,District-Kulgam,Rural,80-89,61,33,49,5,2,47,31,12,6
C4920,1,15,District-Kulgam,Rural,90+,20,11,11,2,0,10,8,1,1
C4920,1,15,District-Kulgam,Rural,Age Not Stated,0,0,0,2,0,1,0,1,0
C4920,1,15,District-Kulgam,Urban,0-4,5,17,4,1,3,4,4,2,7
C4920,1,15,District-Kulgam,Urban,5-9,10,13,11,6,2,16,7,9,10
C4920,1,15,District-Kulgam,Urban,10-19,22,51,33,19,12,36,27,23,30
C4920,1,15,District-Kulgam,Urban,20-29,20,34,32,20,11,50,34,28,21
C4920,1,15,District-Kulgam,Urban,30-39,10,28,25,24,12,42,30,32,17
C4920,1,15,District-Kulgam,Urban,40-49,29,19,23,13,9,42,25,22,21
C4920,1,15,District-Kulgam,Urban,50-59,22,32,21,4,8,42,25,13,9
C4920,1,15,District-Kulgam,Urban,60-69,48,32,42,2,1,29,30,10,13
C4920,1,15,District-Kulgam,Urban,70-79,33,20,24,1,1,26,22,6,9
C4920,1,15,District-Kulgam,Urban,80-89,19,8,15,0,0,8,5,0,1
C4920,1,15,District-Kulgam,Urban,90+,6,4,3,0,1,4,3,0,1
C4920,1,15,District-Kulgam,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,1,16,District-Doda,Rural,0-4,44,37,42,13,13,41,34,10,5
C4920,1,16,District-Doda,Rural,5-9,81,76,46,80,59,76,55,21,28
C4920,1,16,District-Doda,Rural,10-19,198,143,138,142,85,221,145,94,60
C4920,1,16,District-Doda,Rural,20-29,149,149,97,94,65,255,159,80,46
C4920,1,16,District-Doda,Rural,30-39,118,141,95,82,44,231,132,81,36
C4920,1,16,District-Doda,Rural,40-49,113,122,86,69,55,180,121,70,43
C4920,1,16,District-Doda,Rural,50-59,90,111,71,35,13,151,89,27,31
C4920,1,16,District-Doda,Rural,60-69,120,111,94,39,23,146,88,25,14
C4920,1,16,District-Doda,Rural,70-79,117,114,72,16,13,84,61,7,7
C4920,1,16,District-Doda,Rural,80-89,67,60,49,5,3,40,25,5,3
C4920,1,16,District-Doda,Rural,90+,25,18,22,2,0,14,6,2,0
C4920,1,16,District-Doda,Rural,Age Not Stated,2,3,1,1,0,0,1,0,0
C4920,1,16,District-Doda,Urban,0-4,0,1,1,0,0,2,2,2,0
C4920,1,16,District-Doda,Urban,5-9,2,3,1,1,2,4,4,3,0
C4920,1,16,District-Doda,Urban,10-19,12,8,1,4,3,7,4,4,1
C4920,1,16,District-Doda,Urban,20-29,6,5,6,6,2,15,7,5,2
C4920,1,16,District-Doda,Urban,30-39,3,6,3,2,1,13,3,5,4
C4920,1,16,District-Doda,Urban,40-49,1,3,3,2,2,6,5,5,1
C4920,1,16,District-Doda,Urban,50-59,2,5,4,3,0,7,1,1,1
C4920,1,16,District-Doda,Urban,60-69,4,3,4,2,1,6,5,2,2
C4920,1,16,District-Doda,Urban,70-79,3,4,5,0,0,1,3,0,0
C4920,1,16,District-Doda,Urban,80-89,0,2,3,1,1,0,1,0,2
C4920,1,16,District-Doda,Urban,90+,0,2,1,0,0,0,1,0,0
C4920,1,16,District-Doda,Urban,Age Not Stated,0,0,0,0,0,0,0,0,1
C4920,1,17,District-Ramban,Rural,0-4,35,33,39,7,10,17,14,12,8
C4920,1,17,District-Ramban,Rural,5-9,37,39,41,59,38,53,33,19,13
C4920,1,17,District-Ramban,Rural,10-19,87,92,95,87,60,108,72,70,52
C4920,1,17,District-Ramban,Rural,20-29,78,81,49,50,27,125,58,46,31
C4920,1,17,District-Ramban,Rural,30-39,90,73,68,38,27,100,54,41,25
C4920,1,17,District-Ramban,Rural,40-49,71,70,55,43,19,94,39,40,31
C4920,1,17,District-Ramban,Rural,50-59,68,60,40,21,11,65,45,24,9
C4920,1,17,District-Ramban,Rural,60-69,76,47,47,13,5,60,33,10,10
C4920,1,17,District-Ramban,Rural,70-79,87,50,36,4,0,45,20,5,2
C4920,1,17,District-Ramban,Rural,80-89,35,28,20,5,3,16,6,2,3
C4920,1,17,District-Ramban,Rural,90+,27,8,6,0,0,2,3,0,0
C4920,1,17,District-Ramban,Rural,Age Not Stated,1,1,0,0,0,0,0,0,0
C4920,1,17,District-Ramban,Urban,0-4,0,0,0,1,0,3,0,1,0
C4920,1,17,District-Ramban,Urban,5-9,0,0,0,0,1,1,0,1,1
C4920,1,17,District-Ramban,Urban,10-19,1,6,2,2,0,5,0,0,4
C4920,1,17,District-Ramban,Urban,20-29,5,1,1,1,0,7,2,4,1
C4920,1,17,District-Ramban,Urban,30-39,4,4,3,1,0,5,2,4,0
C4920,1,17,District-Ramban,Urban,40-49,6,2,1,1,2,2,3,3,3
C4920,1,17,District-Ramban,Urban,50-59,8,1,2,1,0,3,2,3,2
C4920,1,17,District-Ramban,Urban,60-69,3,2,0,2,0,3,3,3,1
C4920,1,17,District-Ramban,Urban,70-79,1,1,4,1,0,3,3,0,1
C4920,1,17,District-Ramban,Urban,80-89,1,0,0,0,0,3,2,0,0
C4920,1,17,District-Ramban,Urban,90+,0,0,0,0,0,0,0,0,0
C4920,1,17,District-Ramban,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,1,18,District-Kishtwar,Rural,0-4,17,24,28,5,4,18,11,5,7
C4920,1,18,District-Kishtwar,Rural,5-9,41,30,20,34,17,25,23,10,4
C4920,1,18,District-Kishtwar,Rural,10-19,76,67,67,46,38,88,66,42,36
C4920,1,18,District-Kishtwar,Rural,20-29,61,49,42,38,30,100,76,25,21
C4920,1,18,District-Kishtwar,Rural,30-39,59,62,39,51,25,112,64,22,17
C4920,1,18,District-Kishtwar,Rural,40-49,51,80,54,40,26,95,44,23,13
C4920,1,18,District-Kishtwar,Rural,50-59,56,62,40,14,11,88,58,13,11
C4920,1,18,District-Kishtwar,Rural,60-69,73,73,51,16,11,86,38,15,10
C4920,1,18,District-Kishtwar,Rural,70-79,66,74,43,10,2,57,34,6,12
C4920,1,18,District-Kishtwar,Rural,80-89,27,23,17,0,1,20,13,8,2
C4920,1,18,District-Kishtwar,Rural,90+,8,8,6,0,0,6,7,1,0
C4920,1,18,District-Kishtwar,Rural,Age Not Stated,0,0,0,1,0,0,1,0,0
C4920,1,18,District-Kishtwar,Urban,0-4,0,2,4,0,0,0,0,0,1
C4920,1,18,District-Kishtwar,Urban,5-9,2,1,1,2,0,0,0,1,0
C4920,1,18,District-Kishtwar,Urban,10-19,4,7,1,0,0,1,1,1,0
C4920,1,18,District-Kishtwar,Urban,20-29,1,2,2,0,1,5,1,4,1
C4920,1,18,District-Kishtwar,Urban,30-39,5,6,4,1,0,3,0,3,6
C4920,1,18,District-Kishtwar,Urban,40-49,5,4,4,1,1,0,1,5,2
C4920,1,18,District-Kishtwar,Urban,50-59,2,5,1,2,1,3,6,0,0
C4920,1,18,District-Kishtwar,Urban,60-69,5,2,5,1,1,0,0,0,1
C4920,1,18,District-Kishtwar,Urban,70-79,3,3,1,0,1,0,3,0,0
C4920,1,18,District-Kishtwar,Urban,80-89,1,2,2,0,0,2,0,0,0
C4920,1,18,District-Kishtwar,Urban,90+,0,0,0,0,0,0,0,0,0
C4920,1,18,District-Kishtwar,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,1,19,District-Udhampur,Rural,0-4,38,34,31,7,5,26,24,17,18
C4920,1,19,District-Udhampur,Rural,5-9,64,44,44,74,39,46,34,47,34
C4920,1,19,District-Udhampur,Rural,10-19,131,130,115,146,76,125,89,141,95
C4920,1,19,District-Udhampur,Rural,20-29,103,79,54,62,38,171,77,127,65
C4920,1,19,District-Udhampur,Rural,30-39,96,86,73,72,33,189,84,121,57
C4920,1,19,District-Udhampur,Rural,40-49,75,137,49,45,26,178,60,88,56
C4920,1,19,District-Udhampur,Rural,50-59,78,102,52,26,13,132,43,40,31
C4920,1,19,District-Udhampur,Rural,60-69,99,65,61,19,12,124,49,18,23
C4920,1,19,District-Udhampur,Rural,70-79,108,71,78,4,6,58,40,9,11
C4920,1,19,District-Udhampur,Rural,80-89,69,40,25,3,4,25,36,1,3
C4920,1,19,District-Udhampur,Rural,90+,15,13,13,3,1,1,11,1,2
C4920,1,19,District-Udhampur,Rural,Age Not Stated,0,1,0,0,0,1,2,0,0
C4920,1,19,District-Udhampur,Urban,0-4,3,6,14,0,0,2,2,2,3
C4920,1,19,District-Udhampur,Urban,5-9,3,11,9,11,3,4,2,8,4
C4920,1,19,District-Udhampur,Urban,10-19,23,37,26,12,11,26,13,18,23
C4920,1,19,District-Udhampur,Urban,20-29,31,184,46,16,2,33,16,19,18
C4920,1,19,District-Udhampur,Urban,30-39,32,142,28,12,4,55,21,34,8
C4920,1,19,District-Udhampur,Urban,40-49,31,114,31,8,3,31,13,24,15
C4920,1,19,District-Udhampur,Urban,50-59,25,45,17,4,1,33,18,19,9
C4920,1,19,District-Udhampur,Urban,60-69,23,13,13,1,1,24,10,9,7
C4920,1,19,District-Udhampur,Urban,70-79,20,10,9,2,0,23,17,1,2
C4920,1,19,District-Udhampur,Urban,80-89,15,10,8,1,0,5,4,1,0
C4920,1,19,District-Udhampur,Urban,90+,1,6,2,0,0,1,2,0,0
C4920,1,19,District-Udhampur,Urban,Age Not Stated,0,1,0,0,0,0,0,0,0
C4920,1,20,District-Reasi,Rural,0-4,22,24,26,6,5,20,13,10,10
C4920,1,20,District-Reasi,Rural,5-9,45,28,30,46,26,22,23,21,16
C4920,1,20,District-Reasi,Rural,10-19,79,94,62,102,57,103,59,62,39
C4920,1,20,District-Reasi,Rural,20-29,50,56,46,50,30,123,67,50,29
C4920,1,20,District-Reasi,Rural,30-39,51,54,48,43,16,118,66,55,36
C4920,1,20,District-Reasi,Rural,40-49,48,45,28,20,14,93,39,29,17
C4920,1,20,District-Reasi,Rural,50-59,36,43,27,15,6,80,32,19,10
C4920,1,20,District-Reasi,Rural,60-69,48,37,37,5,5,79,38,5,10
C4920,1,20,District-Reasi,Rural,70-79,59,51,23,7,5,44,29,7,8
C4920,1,20,District-Reasi,Rural,80-89,42,27,12,1,0,21,21,0,1
C4920,1,20,District-Reasi,Rural,90+,23,9,8,2,0,6,5,0,0
C4920,1,20,District-Reasi,Rural,Age Not Stated,1,0,1,2,0,0,0,1,0
C4920,1,20,District-Reasi,Urban,0-4,2,1,1,2,1,3,4,0,1
C4920,1,20,District-Reasi,Urban,5-9,1,1,2,5,1,0,0,1,0
C4920,1,20,District-Reasi,Urban,10-19,3,3,4,0,5,6,5,5,4
C4920,1,20,District-Reasi,Urban,20-29,6,4,4,9,1,13,8,2,6
C4920,1,20,District-Reasi,Urban,30-39,2,12,2,3,0,7,7,8,2
C4920,1,20,District-Reasi,Urban,40-49,6,6,3,4,1,15,5,5,2
C4920,1,20,District-Reasi,Urban,50-59,5,5,3,1,0,5,2,1,2
C4920,1,20,District-Reasi,Urban,60-69,7,1,2,1,1,12,2,0,1
C4920,1,20,District-Reasi,Urban,70-79,3,3,4,0,0,6,5,1,0
C4920,1,20,District-Reasi,Urban,80-89,1,3,1,0,0,1,6,0,0
C4920,1,20,District-Reasi,Urban,90+,1,0,1,0,0,2,0,0,0
C4920,1,20,District-Reasi,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,1,21,District-Jammu,Rural,0-4,62,65,43,6,8,34,11,25,17
C4920,1,21,District-Jammu,Rural,5-9,60,81,56,59,43,59,35,82,63
C4920,1,21,District-Jammu,Rural,10-19,196,189,164,159,63,212,124,254,166
C4920,1,21,District-Jammu,Rural,20-29,171,196,138,119,66,384,199,236,147
C4920,1,21,District-Jammu,Rural,30-39,151,165,130,79,57,462,217,197,152
C4920,1,21,District-Jammu,Rural,40-49,168,175,129,75,46,324,114,156,117
C4920,1,21,District-Jammu,Rural,50-59,193,146,123,53,22,247,107,80,59
C4920,1,21,District-Jammu,Rural,60-69,191,121,127,29,25,203,108,47,41
C4920,1,21,District-Jammu,Rural,70-79,185,113,126,15,9,137,88,23,17
C4920,1,21,District-Jammu,Rural,80-89,128,83,75,9,2,54,68,16,11
C4920,1,21,District-Jammu,Rural,90+,32,43,33,3,3,29,30,1,3
C4920,1,21,District-Jammu,Rural,Age Not Stated,2,1,2,0,0,2,1,1,1
C4920,1,21,District-Jammu,Urban,0-4,56,127,107,3,5,13,12,22,24
C4920,1,21,District-Jammu,Urban,5-9,95,150,106,41,19,30,32,38,21
C4920,1,21,District-Jammu,Urban,10-19,212,306,250,84,50,112,59,165,115
C4920,1,21,District-Jammu,Urban,20-29,229,960,315,68,47,153,86,199,110
C4920,1,21,District-Jammu,Urban,30-39,192,688,275,60,48,218,128,166,124
C4920,1,21,District-Jammu,Urban,40-49,202,458,202,53,40,202,93,144,85
C4920,1,21,District-Jammu,Urban,50-59,222,209,145,38,21,163,81,106,66
C4920,1,21,District-Jammu,Urban,60-69,184,134,145,30,15,125,92,53,38
C4920,1,21,District-Jammu,Urban,70-79,128,109,106,12,15,73,62,26,27
C4920,1,21,District-Jammu,Urban,80-89,44,43,42,4,0,27,35,10,12
C4920,1,21,District-Jammu,Urban,90+,15,15,17,0,0,9,10,2,4
C4920,1,21,District-Jammu,Urban,Age Not Stated,2,13,3,0,0,1,1,2,0
C4920,1,22,District-Samba,Rural,0-4,16,23,22,0,1,6,7,11,4
C4920,1,22,District-Samba,Rural,5-9,27,24,11,14,16,23,7,19,14
C4920,1,22,District-Samba,Rural,10-19,63,54,48,31,29,66,39,52,55
C4920,1,22,District-Samba,Rural,20-29,38,44,52,23,18,120,67,70,51
C4920,1,22,District-Samba,Rural,30-39,38,72,45,27,21,145,64,66,52
C4920,1,22,District-Samba,Rural,40-49,68,90,33,24,13,102,44,47,34
C4920,1,22,District-Samba,Rural,50-59,65,45,42,12,7,103,35,23,25
C4920,1,22,District-Samba,Rural,60-69,77,53,48,11,7,77,36,10,16
C4920,1,22,District-Samba,Rural,70-79,71,53,60,7,5,53,45,10,15
C4920,1,22,District-Samba,Rural,80-89,56,37,34,2,2,27,23,3,3
C4920,1,22,District-Samba,Rural,90+,17,7,11,2,0,6,11,2,1
C4920,1,22,District-Samba,Rural,Age Not Stated,0,0,0,0,0,0,0,0,0
C4920,1,22,District-Samba,Urban,0-4,4,6,6,0,0,0,2,0,1
C4920,1,22,District-Samba,Urban,5-9,3,9,12,2,2,2,1,4,3
C4920,1,22,District-Samba,Urban,10-19,9,9,14,10,1,9,4,17,8
C4920,1,22,District-Samba,Urban,20-29,18,10,11,1,6,25,4,13,9
C4920,1,22,District-Samba,Urban,30-39,10,20,14,6,2,16,12,13,3
C4920,1,22,District-Samba,Urban,40-49,21,9,4,3,1,20,9,10,1
C4920,1,22,District-Samba,Urban,50-59,28,8,4,0,1,12,6,7,2
C4920,1,22,District-Samba,Urban,60-69,15,0,9,1,2,20,5,4,3
C4920,1,22,District-Samba,Urban,70-79,11,7,7,0,1,9,11,2,2
C4920,1,22,District-Samba,Urban,80-89,9,2,10,0,1,3,12,2,0
C4920,1,22,District-Samba,Urban,90+,4,2,4,0,0,0,3,0,0
C4920,1,22,District-Samba,Urban,Age Not Stated,0,4,0,0,0,0,0,0,0
