Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,27,5,District-Akola,Rural,Age Not Stated,3,7,12,14,15,16,10,3,3,1
C4920,27,5,District-Akola,Urban,0-4,40,45,92,77,6,11,41,31,26,20
C4920,27,5,District-Akola,Urban,5-9,82,44,72,69,84,59,82,53,62,39
C4920,27,5,District-Akola,Urban,10-19,193,156,221,160,186,177,318,165,198,148
C4920,27,5,District-Akola,Urban,20-29,168,144,254,168,165,147,519,278,205,170
C4920,27,5,District-Akola,Urban,30-39,157,115,225,133,164,148,504,234,161,131
C4920,27,5,District-Akola,Urban,40-49,153,116,192,131,167,138,445,191,125,90
C4920,27,5,District-Akola,Urban,50-59,145,107,164,92,123,92,393,146,75,55
C4920,27,5,District-Akola,Urban,60-69,136,160,146,126,74,57,322,179,38,37
C4920,27,5,District-Akola,Urban,70-79,95,99,89,82,26,25,149,107,14,19
C4920,27,5,District-Akola,Urban,80-89,26,35,39,43,8,8,46,40,2,4
C4920,27,5,District-Akola,Urban,90+,8,16,11,17,1,1,7,6,3,1
C4920,27,5,District-Akola,Urban,Age Not Stated,3,1,4,9,5,3,3,4,0,1
C4920,27,6,District-Washim,Rural,0-4,153,135,66,61,10,18,111,70,37,41
C4920,27,6,District-Washim,Rural,5-9,251,213,142,101,174,103,191,129,141,68
C4920,27,6,District-Washim,Rural,10-19,627,429,383,289,344,238,573,367,322,249
C4920,27,6,District-Washim,Rural,20-29,416,223,284,163,233,145,846,385,211,172
C4920,27,6,District-Washim,Rural,30-39,289,227,253,195,196,149,860,345,187,134
C4920,27,6,District-Washim,Rural,40-49,344,200,277,167,169,101,758,288,155,121
C4920,27,6,District-Washim,Rural,50-59,285,221,189,130,115,81,534,215,71,59
C4920,27,6,District-Washim,Rural,60-69,375,466,206,212,74,73,534,298,46,50
C4920,27,6,District-Washim,Rural,70-79,309,342,196,152,33,29,251,159,19,31
C4920,27,6,District-Washim,Rural,80-89,110,121,87,57,17,7,81,53,4,6
C4920,27,6,District-Washim,Rural,90+,29,40,11,12,7,3,20,19,1,0
C4920,27,6,District-Washim,Rural,Age Not Stated,4,1,4,1,8,6,2,4,3,1
C4920,27,6,District-Washim,Urban,0-4,14,21,9,16,5,6,14,15,12,5
C4920,27,6,District-Washim,Urban,5-9,20,28,20,20,33,26,40,15,23,14
C4920,27,6,District-Washim,Urban,10-19,67,37,82,62,64,62,124,65,68,35
C4920,27,6,District-Washim,Urban,20-29,55,35,71,29,54,51,187,72,49,35
C4920,27,6,District-Washim,Urban,30-39,45,33,60,37,56,37,177,80,38,24
C4920,27,6,District-Washim,Urban,40-49,57,29,52,29,39,25,168,62,31,22
C4920,27,6,District-Washim,Urban,50-59,48,40,30,25,26,17,114,40,23,10
C4920,27,6,District-Washim,Urban,60-69,44,46,32,31,10,18,103,63,8,4
C4920,27,6,District-Washim,Urban,70-79,27,41,29,28,9,8,52,32,3,3
C4920,27,6,District-Washim,Urban,80-89,17,14,11,11,1,0,15,9,2,2
C4920,27,6,District-Washim,Urban,90+,1,5,3,2,3,0,1,1,0,0
C4920,27,6,District-Washim,Urban,Age Not Stated,0,1,1,1,2,3,0,0,0,0
C4920,27,7,District-Amravati,Rural,0-4,339,275,134,114,18,11,165,123,55,46
C4920,27,7,District-Amravati,Rural,5-9,418,396,224,150,180,99,288,161,184,147
C4920,27,7,District-Amravati,Rural,10-19,1236,1137,606,502,348,265,874,476,621,506
C4920,27,7,District-Amravati,Rural,20-29,988,709,467,356,234,174,1281,668,480,387
C4920,27,7,District-Amravati,Rural,30-39,809,630,436,338,192,141,1254,574,411,348
C4920,27,7,District-Amravati,Rural,40-49,906,629,512,301,143,128,1320,495,430,273
C4920,27,7,District-Amravati,Rural,50-59,751,582,430,255,128,72,1154,443,215,168
C4920,27,7,District-Amravati,Rural,60-69,871,1130,445,485,81,79,1061,680,110,150
C4920,27,7,District-Amravati,Rural,70-79,909,990,515,506,47,40,702,518,63,65
C4920,27,7,District-Amravati,Rural,80-89,325,318,205,147,11,13,203,155,9,16
C4920,27,7,District-Amravati,Rural,90+,55,77,26,37,6,3,36,31,6,12
C4920,27,7,District-Amravati,Rural,Age Not Stated,48,39,17,23,7,4,25,15,9,8
C4920,27,7,District-Amravati,Urban,0-4,159,136,72,56,16,6,67,37,35,21
C4920,27,7,District-Amravati,Urban,5-9,205,171,82,76,63,57,101,74,95,80
C4920,27,7,District-Amravati,Urban,10-19,486,413,251,203,144,136,405,231,293,206
C4920,27,7,District-Amravati,Urban,20-29,476,397,271,201,140,136,632,370,296,217
C4920,27,7,District-Amravati,Urban,30-39,461,330,234,209,141,91,654,353,228,148
C4920,27,7,District-Amravati,Urban,40-49,429,278,279,151,111,69,679,244,181,141
C4920,27,7,District-Amravati,Urban,50-59,323,209,199,95,77,45,568,218,108,80
C4920,27,7,District-Amravati,Urban,60-69,261,269,150,125,56,41,486,281,55,46
C4920,27,7,District-Amravati,Urban,70-79,185,180,144,100,27,18,243,174,21,25
C4920,27,7,District-Amravati,Urban,80-89,48,66,40,42,3,3,58,49,5,7
C4920,27,7,District-Amravati,Urban,90+,14,22,10,10,2,2,16,13,1,0
C4920,27,7,District-Amravati,Urban,Age Not Stated,18,10,6,2,4,7,5,8,5,3
C4920,27,8,District-Wardha,Rural,0-4,53,43,34,41,12,2,63,49,20,10
C4920,27,8,District-Wardha,Rural,5-9,91,65,62,60,69,43,109,59,69,58
C4920,27,8,District-Wardha,Rural,10-19,293,220,198,136,129,86,304,166,318,231
C4920,27,8,District-Wardha,Rural,20-29,238,161,153,131,95,70,528,223,211,163
C4920,27,8,District-Wardha,Rural,30-39,219,126,180,126,76,59,591,302,206,204
C4920,27,8,District-Wardha,Rural,40-49,281,197,181,137,82,48,616,232,225,184
C4920,27,8,District-Wardha,Rural,50-59,308,242,172,165,55,48,527,229,115,103
C4920,27,8,District-Wardha,Rural,60-69,397,629,247,273,44,38,491,337,61,61
C4920,27,8,District-Wardha,Rural,70-79,505,542,279,241,24,11,395,263,28,26
C4920,27,8,District-Wardha,Rural,80-89,155,166,123,105,2,4,111,89,6,2
C4920,27,8,District-Wardha,Rural,90+,29,43,26,18,1,0,20,28,4,1
C4920,27,8,District-Wardha,Rural,Age Not Stated,5,0,1,5,1,0,2,3,1,0
C4920,27,8,District-Wardha,Urban,0-4,27,18,10,13,4,2,27,16,7,2
C4920,27,8,District-Wardha,Urban,5-9,33,26,29,17,26,17,32,14,29,31
C4920,27,8,District-Wardha,Urban,10-19,100,82,66,44,76,54,122,72,175,109
C4920,27,8,District-Wardha,Urban,20-29,112,92,62,41,35,28,248,131,118,84
C4920,27,8,District-Wardha,Urban,30-39,112,95,76,62,31,19,290,161,100,87
C4920,27,8,District-Wardha,Urban,40-49,128,105,94,33,21,26,258,115,85,66
C4920,27,8,District-Wardha,Urban,50-59,115,97,68,56,14,8,209,89,39,31
C4920,27,8,District-Wardha,Urban,60-69,118,129,70,59,17,9,227,110,20,26
C4920,27,8,District-Wardha,Urban,70-79,89,107,62,52,6,7,97,75,10,9
C4920,27,8,District-Wardha,Urban,80-89,33,38,23,30,0,2,45,26,3,3
C4920,27,8,District-Wardha,Urban,90+,10,7,4,12,0,0,4,10,0,1
C4920,27,8,District-Wardha,Urban,Age Not Stated,0,1,2,0,0,0,2,1,0,1
C4920,27,9,District-Nagpur,Rural,0-4,89,114,100,114,30,32,94,56,26,16
C4920,27,9,District-Nagpur,Rural,5-9,173,152,138,111,184,172,139,86,142,116
C4920,27,9,District-Nagpur,Rural,10-19,386,310,365,328,457,441,412,257,543,393
C4920,27,9,District-Nagpur,Rural,20-29,352,307,329,253,544,427,673,342,316,255
C4920,27,9,District-Nagpur,Rural,30-39,358,272,381,258,542,415,862,383,273,222
C4920,27,9,District-Nagpur,Rural,40-49,361,294,350,217,428,347,713,257,228,191
C4920,27,9,District-Nagpur,Rural,50-59,337,290,244,194,274,245,610,258,133,125
C4920,27,9,District-Nagpur,Rural,60-69,451,636,303,328,241,186,600,460,56,88
C4920,27,9,District-Nagpur,Rural,70-79,458,629,337,331,107,81,409,332,21,39
C4920,27,9,District-Nagpur,Rural,80-89,174,164,135,97,25,16,138,116,7,7
C4920,27,9,District-Nagpur,Rural,90+,33,44,30,33,11,11,17,32,3,5
C4920,27,9,District-Nagpur,Rural,Age Not Stated,5,7,2,5,13,13,6,5,1,0
C4920,27,9,District-Nagpur,Urban,0-4,464,446,381,365,52,60,108,59,76,72
C4920,27,9,District-Nagpur,Urban,5-9,539,464,443,368,346,301,207,126,259,200
C4920,27,9,District-Nagpur,Urban,10-19,1248,1117,1036,945,821,717,659,371,1060,666
C4920,27,9,District-Nagpur,Urban,20-29,1342,1203,1163,1047,918,901,1077,697,837,622
C4920,27,9,District-Nagpur,Urban,30-39,1281,1106,1247,948,1139,954,1229,721,666,527
C4920,27,9,District-Nagpur,Urban,40-49,1303,967,1229,742,1163,847,1204,469,606,480
C4920,27,9,District-Nagpur,Urban,50-59,1111,737,859,515,765,543,978,375,375,232
C4920,27,9,District-Nagpur,Urban,60-69,738,667,652,496,484,374,774,391,166,132
C4920,27,9,District-Nagpur,Urban,70-79,335,478,417,366,200,173,390,298,78,73
C4920,27,9,District-Nagpur,Urban,80-89,138,156,136,159,59,44,129,116,16,22
C4920,27,9,District-Nagpur,Urban,90+,32,40,32,39,16,16,29,36,4,6
C4920,27,9,District-Nagpur,Urban,Age Not Stated,45,33,53,30,55,45,14,13,13,9
C4920,27,10,District-Bhandara,Rural,0-4,262,230,155,128,38,40,60,64,36,32
C4920,27,10,District-Bhandara,Rural,5-9,283,268,172,161,232,176,110,88,154,103
C4920,27,10,District-Bhandara,Rural,10-19,708,662,440,380,566,528,411,222,390,318
C4920,27,10,District-Bhandara,Rural,20-29,670,556,441,347,660,598,592,287,230,236
C4920,27,10,District-Bhandara,Rural,30-39,617,431,430,307,696,601,578,286,196,216
C4920,27,10,District-Bhandara,Rural,40-49,605,437,380,290,663,573,608,249,188,175
C4920,27,10,District-Bhandara,Rural,50-59,491,406,335,260,457,406,563,273,98,95
C4920,27,10,District-Bhandara,Rural,60-69,396,562,272,282,303,300,474,298,49,58
C4920,27,10,District-Bhandara,Rural,70-79,228,349,161,182,124,85,264,181,15,20
C4920,27,10,District-Bhandara,Rural,80-89,59,70,40,36,23,20,45,52,6,3
C4920,27,10,District-Bhandara,Rural,90+,17,25,12,16,9,5,7,10,7,3
C4920,27,10,District-Bhandara,Rural,Age Not Stated,43,34,37,27,55,37,23,10,9,14
C4920,27,10,District-Bhandara,Urban,0-4,30,34,15,40,8,6,9,7,11,8
C4920,27,10,District-Bhandara,Urban,5-9,37,31,37,26,36,44,31,20,25,24
C4920,27,10,District-Bhandara,Urban,10-19,126,81,105,82,126,101,95,55,130,99
C4920,27,10,District-Bhandara,Urban,20-29,116,80,89,79,113,131,156,108,101,45
C4920,27,10,District-Bhandara,Urban,30-39,92,81,107,74,132,133,162,72,65,60
C4920,27,10,District-Bhandara,Urban,40-49,91,62,106,71,153,133,150,69,56,44
C4920,27,10,District-Bhandara,Urban,50-59,83,50,90,57,112,75,152,56,32,19
C4920,27,10,District-Bhandara,Urban,60-69,43,39,56,53,69,50,95,72,14,11
C4920,27,10,District-Bhandara,Urban,70-79,35,23,32,22,23,21,49,24,3,4
C4920,27,10,District-Bhandara,Urban,80-89,8,4,6,12,3,5,9,9,3,0
C4920,27,10,District-Bhandara,Urban,90+,4,3,2,2,1,3,1,3,1,1
C4920,27,10,District-Bhandara,Urban,Age Not Stated,3,1,5,3,3,8,4,1,3,3
C4920,27,11,District-Gondiya,Rural,0-4,53,45,59,48,23,19,72,55,23,25
C4920,27,11,District-Gondiya,Rural,5-9,111,76,84,57,137,111,159,78,103,77
C4920,27,11,District-Gondiya,Rural,10-19,279,230,256,210,337,272,457,255,359,326
C4920,27,11,District-Gondiya,Rural,20-29,181,140,202,169,345,298,570,342,185,186
C4920,27,11,District-Gondiya,Rural,30-39,160,123,183,143,338,238,586,304,175,195
C4920,27,11,District-Gondiya,Rural,40-49,182,135,197,145,314,299,554,252,151,149
C4920,27,11,District-Gondiya,Rural,50-59,167,137,192,141,238,201,558,226,75,74
C4920,27,11,District-Gondiya,Rural,60-69,157,217,176,191,137,95,476,266,33,26
C4920,27,11,District-Gondiya,Rural,70-79,102,134,114,120,48,42,173,130,13,13
C4920,27,11,District-Gondiya,Rural,80-89,28,35,23,35,12,5,45,36,3,4
C4920,27,11,District-Gondiya,Rural,90+,3,10,13,13,7,6,7,9,1,1
C4920,27,11,District-Gondiya,Rural,Age Not Stated,13,5,2,4,8,11,6,3,4,2
C4920,27,11,District-Gondiya,Urban,0-4,9,5,7,8,7,8,17,12,7,5
C4920,27,11,District-Gondiya,Urban,5-9,10,12,11,8,27,25,22,16,19,11
C4920,27,11,District-Gondiya,Urban,10-19,42,38,29,32,60,58,88,62,52,41
C4920,27,11,District-Gondiya,Urban,20-29,28,22,40,32,77,68,112,72,53,41
C4920,27,11,District-Gondiya,Urban,30-39,31,27,53,38,72,67,109,62,42,35
C4920,27,11,District-Gondiya,Urban,40-49,26,22,50,29,85,62,156,70,34,34
C4920,27,11,District-Gondiya,Urban,50-59,32,22,27,21,42,41,125,37,18,10
C4920,27,11,District-Gondiya,Urban,60-69,23,32,16,20,26,26,106,62,12,13
C4920,27,11,District-Gondiya,Urban,70-79,16,26,26,20,13,15,46,30,2,1
C4920,27,11,District-Gondiya,Urban,80-89,4,8,5,11,9,3,4,11,0,1
C4920,27,11,District-Gondiya,Urban,90+,0,1,3,1,1,1,2,3,0,0
C4920,27,11,District-Gondiya,Urban,Age Not Stated,0,0,0,0,1,1,1,0,0,0
C4920,27,12,District-Gadchiroli,Rural,0-4,72,54,52,57,20,8,85,56,15,17
C4920,27,12,District-Gadchiroli,Rural,5-9,113,101,94,91,86,74,143,81,84,65
C4920,27,12,District-Gadchiroli,Rural,10-19,386,284,335,250,214,165,375,250,286,268
C4920,27,12,District-Gadchiroli,Rural,20-29,288,211,273,168,194,152,542,308,196,160
C4920,27,12,District-Gadchiroli,Rural,30-39,249,164,219,167,145,117,519,254,134,133
C4920,27,12,District-Gadchiroli,Rural,40-49,268,199,263,166,109,111,500,250,115,106
C4920,27,12,District-Gadchiroli,Rural,50-59,268,222,183,137,87,62,421,201,55,46
C4920,27,12,District-Gadchiroli,Rural,60-69,260,401,193,179,54,58,405,266,26,42
C4920,27,12,District-Gadchiroli,Rural,70-79,199,251,120,124,20,22,225,150,14,18
C4920,27,12,District-Gadchiroli,Rural,80-89,58,67,35,35,6,4,51,49,10,6
C4920,27,12,District-Gadchiroli,Rural,90+,23,16,13,5,4,3,9,17,1,2
C4920,27,12,District-Gadchiroli,Rural,Age Not Stated,8,12,12,12,4,6,3,5,3,1
C4920,27,12,District-Gadchiroli,Urban,0-4,2,5,3,2,2,1,6,5,3,4
C4920,27,12,District-Gadchiroli,Urban,5-9,8,4,10,7,7,14,12,9,12,8
C4920,27,12,District-Gadchiroli,Urban,10-19,31,28,17,27,16,27,50,30,33,36
C4920,27,12,District-Gadchiroli,Urban,20-29,26,15,26,9,15,20,63,31,23,17
C4920,27,12,District-Gadchiroli,Urban,30-39,25,28,33,24,17,9,84,48,16,35
C4920,27,12,District-Gadchiroli,Urban,40-49,23,16,28,15,14,14,85,38,15,9
C4920,27,12,District-Gadchiroli,Urban,50-59,12,13,22,10,7,2,70,29,11,5
C4920,27,12,District-Gadchiroli,Urban,60-69,17,9,14,11,7,6,50,33,2,5
C4920,27,12,District-Gadchiroli,Urban,70-79,8,12,8,7,1,3,41,27,0,2
C4920,27,12,District-Gadchiroli,Urban,80-89,2,7,7,6,0,0,6,6,0,2
C4920,27,12,District-Gadchiroli,Urban,90+,3,1,1,1,0,0,1,1,0,0
C4920,27,12,District-Gadchiroli,Urban,Age Not Stated,1,0,1,0,3,1,0,0,0,1
C4920,27,13,District-Chandrapur,Rural,0-4,382,355,240,200,33,24,137,93,59,44
C4920,27,13,District-Chandrapur,Rural,5-9,489,435,296,238,211,181,198,135,157,129
C4920,27,13,District-Chandrapur,Rural,10-19,1217,1126,683,635,461,394,582,319,466,420
C4920,27,13,District-Chandrapur,Rural,20-29,976,802,643,538,525,439,905,509,330,318
C4920,27,13,District-Chandrapur,Rural,30-39,1013,729,657,482,561,436,998,471,345,316
C4920,27,13,District-Chandrapur,Rural,40-49,983,689,624,463,515,383,935,452,289,227
C4920,27,13,District-Chandrapur,Rural,50-59,701,585,489,374,357,245,840,410,141,112
C4920,27,13,District-Chandrapur,Rural,60-69,738,1029,457,468,248,192,835,584,86,105
C4920,27,13,District-Chandrapur,Rural,70-79,608,718,397,374,109,69,476,366,43,37
C4920,27,13,District-Chandrapur,Rural,80-89,166,200,105,89,15,18,119,102,6,11
C4920,27,13,District-Chandrapur,Rural,90+,38,48,29,32,5,6,21,27,3,2
C4920,27,13,District-Chandrapur,Rural,Age Not Stated,51,50,30,20,26,11,22,12,13,6
C4920,27,13,District-Chandrapur,Urban,0-4,184,138,156,130,32,25,40,29,40,33
C4920,27,13,District-Chandrapur,Urban,5-9,169,177,157,164,125,112,77,45,78,62
C4920,27,13,District-Chandrapur,Urban,10-19,530,471,487,432,311,281,257,126,248,189
C4920,27,13,District-Chandrapur,Urban,20-29,599,452,438,400,362,362,427,227,239,175
C4920,27,13,District-Chandrapur,Urban,30-39,501,368,479,362,398,358,449,245,196,139
C4920,27,13,District-Chandrapur,Urban,40-49,496,297,497,313,357,303,403,161,142,114
C4920,27,13,District-Chandrapur,Urban,50-59,304,226,363,167,266,185,318,108,78,66
C4920,27,13,District-Chandrapur,Urban,60-69,218,240,159,164,120,97,287,136,41,28
C4920,27,13,District-Chandrapur,Urban,70-79,102,120,98,110,58,46,110,75,11,10
C4920,27,13,District-Chandrapur,Urban,80-89,47,37,33,36,13,13,29,41,2,2
C4920,27,13,District-Chandrapur,Urban,90+,9,15,11,18,8,3,8,7,1,4
