Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing Persons Males,In Hearing Persons Males,In Hearing Persons Females,In Speech Males,In Speech Females,In Movement Males,In Movement  Females,Mental Persons Males,Mental Persons Females
C4920,33,6,District-Viluppuram,Rural,60-69,411,461,483,118,83,1055,583,70,75
C4920,33,6,District-Viluppuram,Rural,70-79,261,355,263,39,24,520,279,24,32
C4920,33,6,District-Viluppuram,Rural,80-89,97,128,81,13,9,143,91,5,4
C4920,33,6,District-Viluppuram,Rural,90+,16,28,22,1,1,20,16,1,0
C4920,33,6,District-Viluppuram,Rural,Age Not Stated,5,5,5,2,5,8,6,1,2
C4920,33,6,District-Viluppuram,Urban,0-4,10,35,35,4,2,17,10,11,13
C4920,33,6,District-Viluppuram,Urban,5-9,12,48,46,22,22,40,22,42,27
C4920,33,6,District-Viluppuram,Urban,10-19,51,120,101,57,52,99,48,99,87
C4920,33,6,District-Viluppuram,Urban,20-29,70,124,154,69,52,299,212,111,88
C4920,33,6,District-Viluppuram,Urban,30-39,58,103,123,51,44,287,192,99,71
C4920,33,6,District-Viluppuram,Urban,40-49,59,119,117,33,31,254,142,57,41
C4920,33,6,District-Viluppuram,Urban,50-59,50,90,86,29,15,196,102,28,20
C4920,33,6,District-Viluppuram,Urban,60-69,53,62,95,19,11,144,82,13,17
C4920,33,6,District-Viluppuram,Urban,70-79,22,43,46,6,3,70,42,4,4
C4920,33,6,District-Viluppuram,Urban,80-89,10,19,23,3,5,11,20,1,0
C4920,33,6,District-Viluppuram,Urban,90+,1,6,4,0,2,1,6,0,0
C4920,33,6,District-Viluppuram,Urban,Age Not Stated,1,0,2,1,0,1,0,0,0
C4920,33,7,District-Salem,Rural,0-4,25,61,37,15,4,51,40,31,24
C4920,33,7,District-Salem,Rural,5-9,55,65,51,100,70,120,87,130,82
C4920,33,7,District-Salem,Rural,10-19,170,193,170,253,140,495,235,371,246
C4920,33,7,District-Salem,Rural,20-29,150,236,184,226,163,809,524,274,240
C4920,33,7,District-Salem,Rural,30-39,199,186,184,164,145,762,406,225,208
C4920,33,7,District-Salem,Rural,40-49,195,227,191,153,112,705,372,187,136
C4920,33,7,District-Salem,Rural,50-59,190,194,149,88,55,576,293,90,83
C4920,33,7,District-Salem,Rural,60-69,227,224,183,61,45,539,280,62,53
C4920,33,7,District-Salem,Rural,70-79,143,133,144,30,14,273,161,23,19
C4920,33,7,District-Salem,Rural,80-89,48,66,57,7,3,83,64,6,3
C4920,33,7,District-Salem,Rural,90+,12,11,14,0,0,20,17,3,1
C4920,33,7,District-Salem,Rural,Age Not Stated,1,0,0,0,0,3,1,1,0
C4920,33,7,District-Salem,Urban,0-4,34,58,58,9,2,53,26,35,18
C4920,33,7,District-Salem,Urban,5-9,66,79,77,82,44,98,73,135,82
C4920,33,7,District-Salem,Urban,10-19,154,223,211,172,128,376,186,380,259
C4920,33,7,District-Salem,Urban,20-29,177,223,226,177,132,800,583,292,229
C4920,33,7,District-Salem,Urban,30-39,162,233,230,149,124,819,540,256,211
C4920,33,7,District-Salem,Urban,40-49,209,295,247,114,98,714,379,245,154
C4920,33,7,District-Salem,Urban,50-59,167,199,221,90,65,564,334,117,96
C4920,33,7,District-Salem,Urban,60-69,138,165,217,44,34,459,228,45,46
C4920,33,7,District-Salem,Urban,70-79,95,127,133,17,19,208,135,15,29
C4920,33,7,District-Salem,Urban,80-89,27,70,71,7,4,59,56,5,9
C4920,33,7,District-Salem,Urban,90+,9,10,9,0,0,12,15,1,1
C4920,33,7,District-Salem,Urban,Age Not Stated,0,0,1,0,0,3,3,1,0
C4920,33,8,District-Namakkal   ,Rural,0-4,35,30,31,4,2,28,26,17,15
C4920,33,8,District-Namakkal   ,Rural,5-9,40,51,33,53,28,62,47,68,56
C4920,33,8,District-Namakkal   ,Rural,10-19,155,291,132,116,87,206,126,263,160
C4920,33,8,District-Namakkal   ,Rural,20-29,127,167,134,117,92,407,308,204,149
C4920,33,8,District-Namakkal   ,Rural,30-39,144,142,159,120,100,454,325,164,143
C4920,33,8,District-Namakkal   ,Rural,40-49,143,171,179,83,78,450,239,121,107
C4920,33,8,District-Namakkal   ,Rural,50-59,169,130,168,67,53,426,223,51,67
C4920,33,8,District-Namakkal   ,Rural,60-69,153,161,175,48,37,411,300,56,49
C4920,33,8,District-Namakkal   ,Rural,70-79,119,138,100,22,21,292,221,19,22
C4920,33,8,District-Namakkal   ,Rural,80-89,42,46,50,5,6,96,104,6,9
C4920,33,8,District-Namakkal   ,Rural,90+,12,10,15,2,1,10,20,3,4
C4920,33,8,District-Namakkal   ,Rural,Age Not Stated,0,0,1,0,0,1,0,0,3
C4920,33,8,District-Namakkal   ,Urban,0-4,9,28,34,2,1,14,16,8,15
C4920,33,8,District-Namakkal   ,Urban,5-9,17,38,54,23,14,28,25,41,22
C4920,33,8,District-Namakkal   ,Urban,10-19,58,110,98,61,54,173,84,130,99
C4920,33,8,District-Namakkal   ,Urban,20-29,47,117,164,73,60,376,272,146,94
C4920,33,8,District-Namakkal   ,Urban,30-39,81,104,171,55,47,379,276,124,83
C4920,33,8,District-Namakkal   ,Urban,40-49,94,132,193,44,41,315,189,85,55
C4920,33,8,District-Namakkal   ,Urban,50-59,69,114,169,31,36,290,146,47,48
C4920,33,8,District-Namakkal   ,Urban,60-69,59,103,152,26,20,242,144,20,26
C4920,33,8,District-Namakkal   ,Urban,70-79,48,75,92,12,9,133,79,10,5
C4920,33,8,District-Namakkal   ,Urban,80-89,19,38,42,6,4,35,26,3,6
C4920,33,8,District-Namakkal   ,Urban,90+,3,8,9,0,0,4,5,1,2
C4920,33,8,District-Namakkal   ,Urban,Age Not Stated,0,1,0,0,1,0,0,1,0
C4920,33,9,District-Erode,Rural,0-4,19,34,21,8,3,27,20,20,17
C4920,33,9,District-Erode,Rural,5-9,30,52,40,61,32,72,36,85,42
C4920,33,9,District-Erode,Rural,10-19,101,368,206,111,94,204,125,226,141
C4920,33,9,District-Erode,Rural,20-29,124,189,165,142,120,365,265,206,161
C4920,33,9,District-Erode,Rural,30-39,127,183,188,104,103,423,250,219,132
C4920,33,9,District-Erode,Rural,40-49,139,177,187,108,90,430,224,147,149
C4920,33,9,District-Erode,Rural,50-59,125,175,206,89,55,466,251,90,103
C4920,33,9,District-Erode,Rural,60-69,171,201,221,65,54,411,232,66,59
C4920,33,9,District-Erode,Rural,70-79,170,178,189,32,18,285,216,20,29
C4920,33,9,District-Erode,Rural,80-89,84,87,91,5,4,105,97,11,7
C4920,33,9,District-Erode,Rural,90+,13,19,26,0,4,32,41,0,3
C4920,33,9,District-Erode,Rural,Age Not Stated,1,2,0,4,2,0,2,0,0
C4920,33,9,District-Erode,Urban,0-4,20,31,37,10,2,40,14,30,22
C4920,33,9,District-Erode,Urban,5-9,34,51,50,45,33,53,50,99,55
C4920,33,9,District-Erode,Urban,10-19,90,139,130,109,80,255,159,242,190
C4920,33,9,District-Erode,Urban,20-29,113,147,153,128,91,480,403,237,191
C4920,33,9,District-Erode,Urban,30-39,134,137,202,112,103,590,391,225,171
C4920,33,9,District-Erode,Urban,40-49,138,204,200,114,85,562,295,154,153
C4920,33,9,District-Erode,Urban,50-59,133,187,210,80,62,516,236,99,94
C4920,33,9,District-Erode,Urban,60-69,149,194,191,46,51,418,214,47,55
C4920,33,9,District-Erode,Urban,70-79,79,123,143,25,25,225,129,22,24
C4920,33,9,District-Erode,Urban,80-89,25,50,70,9,7,79,66,6,5
C4920,33,9,District-Erode,Urban,90+,7,13,15,4,2,18,18,0,3
C4920,33,9,District-Erode,Urban,Age Not Stated,0,1,3,0,0,2,1,1,1
C4920,33,10,District-The Nilgiris,Rural,0-4,4,12,9,2,1,7,5,7,5
C4920,33,10,District-The Nilgiris,Rural,5-9,6,10,7,5,10,10,11,18,12
C4920,33,10,District-The Nilgiris,Rural,10-19,23,33,24,31,13,43,28,57,59
C4920,33,10,District-The Nilgiris,Rural,20-29,36,44,32,23,21,58,64,50,60
C4920,33,10,District-The Nilgiris,Rural,30-39,51,27,35,26,22,106,75,57,46
C4920,33,10,District-The Nilgiris,Rural,40-49,47,39,44,33,28,135,74,30,48
C4920,33,10,District-The Nilgiris,Rural,50-59,37,46,51,12,13,116,59,30,25
C4920,33,10,District-The Nilgiris,Rural,60-69,30,47,39,11,4,99,62,9,19
C4920,33,10,District-The Nilgiris,Rural,70-79,12,18,35,4,5,37,18,2,8
C4920,33,10,District-The Nilgiris,Rural,80-89,9,3,8,0,0,9,4,0,4
C4920,33,10,District-The Nilgiris,Rural,90+,1,2,2,0,0,0,0,0,0
C4920,33,10,District-The Nilgiris,Rural,Age Not Stated,0,0,0,0,0,0,1,1,1
C4920,33,10,District-The Nilgiris,Urban,0-4,8,22,16,7,1,10,10,5,8
C4920,33,10,District-The Nilgiris,Urban,5-9,8,28,22,16,11,30,22,34,22
C4920,33,10,District-The Nilgiris,Urban,10-19,36,52,54,38,28,55,45,106,77
C4920,33,10,District-The Nilgiris,Urban,20-29,36,52,83,39,27,119,76,92,75
C4920,33,10,District-The Nilgiris,Urban,30-39,41,76,69,26,28,160,121,64,79
C4920,33,10,District-The Nilgiris,Urban,40-49,50,75,76,40,28,177,89,53,46
C4920,33,10,District-The Nilgiris,Urban,50-59,50,71,68,25,16,172,111,34,40
C4920,33,10,District-The Nilgiris,Urban,60-69,42,53,56,17,9,145,76,16,16
C4920,33,10,District-The Nilgiris,Urban,70-79,19,35,25,6,3,47,48,5,7
C4920,33,10,District-The Nilgiris,Urban,80-89,7,9,16,0,1,12,13,2,3
C4920,33,10,District-The Nilgiris,Urban,90+,2,2,2,0,0,3,3,1,0
C4920,33,10,District-The Nilgiris,Urban,Age Not Stated,0,1,0,1,0,0,1,0,0
C4920,33,11,District-Dindigul,Rural,0-4,28,133,127,16,9,52,33,37,25
C4920,33,11,District-Dindigul,Rural,5-9,47,135,135,96,57,89,57,107,86
C4920,33,11,District-Dindigul,Rural,10-19,120,357,358,221,154,291,190,311,224
C4920,33,11,District-Dindigul,Rural,20-29,130,359,421,241,190,485,355,247,216
C4920,33,11,District-Dindigul,Rural,30-39,152,384,322,167,149,481,299,201,157
C4920,33,11,District-Dindigul,Rural,40-49,191,339,305,159,142,414,238,155,128
C4920,33,11,District-Dindigul,Rural,50-59,137,255,275,112,88,347,203,75,73
C4920,33,11,District-Dindigul,Rural,60-69,156,286,229,84,63,320,213,48,43
C4920,33,11,District-Dindigul,Rural,70-79,108,172,137,28,22,145,68,19,16
C4920,33,11,District-Dindigul,Rural,80-89,39,50,59,9,10,37,34,5,4
C4920,33,11,District-Dindigul,Rural,90+,2,7,14,3,1,6,7,1,0
C4920,33,11,District-Dindigul,Rural,Age Not Stated,1,5,0,1,1,4,1,1,2
C4920,33,11,District-Dindigul,Urban,0-4,10,57,38,4,5,29,17,20,16
C4920,33,11,District-Dindigul,Urban,5-9,17,58,47,38,33,51,36,64,45
C4920,33,11,District-Dindigul,Urban,10-19,72,161,143,97,68,170,109,193,121
C4920,33,11,District-Dindigul,Urban,20-29,61,179,181,98,76,323,263,180,137
C4920,33,11,District-Dindigul,Urban,30-39,95,151,160,90,76,327,248,174,120
C4920,33,11,District-Dindigul,Urban,40-49,99,168,156,58,51,287,173,116,76
C4920,33,11,District-Dindigul,Urban,50-59,80,134,151,39,32,236,141,43,46
C4920,33,11,District-Dindigul,Urban,60-69,67,128,108,31,30,208,104,21,27
C4920,33,11,District-Dindigul,Urban,70-79,41,67,79,12,10,87,54,9,11
C4920,33,11,District-Dindigul,Urban,80-89,9,30,32,1,1,33,17,1,4
C4920,33,11,District-Dindigul,Urban,90+,2,4,2,0,0,0,4,0,0
C4920,33,11,District-Dindigul,Urban,Age Not Stated,0,1,1,0,0,0,1,1,0
C4920,33,12,District-Karur ,Rural,0-4,8,9,11,2,4,35,17,14,8
C4920,33,12,District-Karur ,Rural,5-9,15,16,21,37,29,57,22,59,30
C4920,33,12,District-Karur ,Rural,10-19,54,54,44,85,76,164,103,149,118
C4920,33,12,District-Karur ,Rural,20-29,76,56,58,92,74,330,205,113,90
C4920,33,12,District-Karur ,Rural,30-39,72,62,76,66,68,283,182,100,93
C4920,33,12,District-Karur ,Rural,40-49,87,63,81,62,61,274,122,90,62
C4920,33,12,District-Karur ,Rural,50-59,73,64,75,33,36,215,138,46,44
C4920,33,12,District-Karur ,Rural,60-69,86,101,102,28,15,263,153,19,26
C4920,33,12,District-Karur ,Rural,70-79,66,61,77,4,9,100,85,5,9
C4920,33,12,District-Karur ,Rural,80-89,24,32,39,3,2,49,38,5,5
C4920,33,12,District-Karur ,Rural,90+,4,6,7,0,0,7,10,1,1
C4920,33,12,District-Karur ,Rural,Age Not Stated,0,0,0,1,0,1,0,0,0
C4920,33,12,District-Karur ,Urban,0-4,8,15,15,4,2,12,7,12,6
C4920,33,12,District-Karur ,Urban,5-9,11,11,21,21,14,25,11,35,29
C4920,33,12,District-Karur ,Urban,10-19,31,41,35,41,35,73,40,95,73
C4920,33,12,District-Karur ,Urban,20-29,29,52,58,44,42,156,112,80,67
C4920,33,12,District-Karur ,Urban,30-39,35,59,62,35,25,185,161,55,64
C4920,33,12,District-Karur ,Urban,40-49,38,56,57,42,23,180,97,57,53
C4920,33,12,District-Karur ,Urban,50-59,33,56,53,16,19,163,74,25,23
C4920,33,12,District-Karur ,Urban,60-69,39,47,57,21,14,142,62,16,12
C4920,33,12,District-Karur ,Urban,70-79,21,29,34,5,2,58,33,7,10
C4920,33,12,District-Karur ,Urban,80-89,5,18,7,1,2,10,12,2,2
C4920,33,12,District-Karur ,Urban,90+,2,4,2,0,0,4,4,1,0
C4920,33,12,District-Karur ,Urban,Age Not Stated,0,0,0,0,0,1,0,0,0
C4920,33,13,District-Tiruchirappalli,Rural,0-4,19,44,42,12,8,57,39,36,35
C4920,33,13,District-Tiruchirappalli,Rural,5-9,57,62,50,90,69,132,77,132,103
C4920,33,13,District-Tiruchirappalli,Rural,10-19,161,174,133,229,171,345,236,356,290
C4920,33,13,District-Tiruchirappalli,Rural,20-29,150,163,167,176,183,711,565,285,271
C4920,33,13,District-Tiruchirappalli,Rural,30-39,146,154,204,148,140,654,414,225,234
C4920,33,13,District-Tiruchirappalli,Rural,40-49,151,160,207,121,133,529,326,186,165
C4920,33,13,District-Tiruchirappalli,Rural,50-59,149,157,215,103,59,447,233,97,106
C4920,33,13,District-Tiruchirappalli,Rural,60-69,171,202,235,52,44,366,231,55,63
C4920,33,13,District-Tiruchirappalli,Rural,70-79,100,150,139,18,15,177,116,14,24
C4920,33,13,District-Tiruchirappalli,Rural,80-89,37,52,55,1,5,44,45,3,8
C4920,33,13,District-Tiruchirappalli,Rural,90+,11,5,12,0,0,10,13,0,1
C4920,33,13,District-Tiruchirappalli,Rural,Age Not Stated,0,3,0,1,2,1,1,0,0
C4920,33,13,District-Tiruchirappalli,Urban,0-4,30,31,22,10,5,39,32,41,28
C4920,33,13,District-Tiruchirappalli,Urban,5-9,38,51,55,60,40,78,53,142,100
C4920,33,13,District-Tiruchirappalli,Urban,10-19,140,145,183,111,96,236,159,488,276
C4920,33,13,District-Tiruchirappalli,Urban,20-29,179,201,168,131,99,622,461,357,277
C4920,33,13,District-Tiruchirappalli,Urban,30-39,191,152,169,106,108,694,465,281,219
C4920,33,13,District-Tiruchirappalli,Urban,40-49,217,192,200,100,83,584,325,202,192
C4920,33,13,District-Tiruchirappalli,Urban,50-59,154,171,186,76,55,488,221,121,86
C4920,33,13,District-Tiruchirappalli,Urban,60-69,114,154,179,32,29,378,190,57,54
C4920,33,13,District-Tiruchirappalli,Urban,70-79,60,128,135,8,13,148,98,20,14
C4920,33,13,District-Tiruchirappalli,Urban,80-89,25,48,50,2,4,42,36,6,4
C4920,33,13,District-Tiruchirappalli,Urban,90+,5,11,10,0,1,6,10,3,2
C4920,33,13,District-Tiruchirappalli,Urban,Age Not Stated,3,0,1,0,0,3,2,3,2
C4920,33,14,District-Perambalur  ,Rural,0-4,16,44,29,6,3,19,19,22,13
C4920,33,14,District-Perambalur  ,Rural,5-9,24,55,59,56,29,48,36,63,44
C4920,33,14,District-Perambalur  ,Rural,10-19,67,137,130,107,85,126,83,117,102
C4920,33,14,District-Perambalur  ,Rural,20-29,66,142,102,104,105,221,150,85,77
C4920,33,14,District-Perambalur  ,Rural,30-39,72,128,125,91,67,193,124,71,69
C4920,33,14,District-Perambalur  ,Rural,40-49,54,141,127,73,56,161,96,49,42
C4920,33,14,District-Perambalur  ,Rural,50-59,73,118,108,45,36,143,83,25,31
