Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,19,6,District-Maldah ,Urban,30-39,222,202,210,140,66,65,118,58,128,95
C4920,19,6,District-Maldah ,Urban,40-49,254,214,187,115,65,55,162,79,98,51
C4920,19,6,District-Maldah ,Urban,50-59,178,171,123,80,53,26,117,60,56,57
C4920,19,6,District-Maldah ,Urban,60-69,133,137,81,68,21,26,116,65,34,41
C4920,19,6,District-Maldah ,Urban,70-79,51,78,40,33,8,8,46,48,13,13
C4920,19,6,District-Maldah ,Urban,80-89,16,28,11,13,2,3,17,21,9,4
C4920,19,6,District-Maldah ,Urban,90+,9,8,5,3,0,2,5,8,0,2
C4920,19,6,District-Maldah ,Urban,Age Not Stated,3,4,3,2,1,3,5,0,8,4
C4920,19,7,District-Murshidabad ,Rural,0-4,503,473,515,474,113,73,453,295,209,173
C4920,19,7,District-Murshidabad ,Rural,5-9,791,658,820,735,737,529,841,554,640,445
C4920,19,7,District-Murshidabad ,Rural,10-19,2170,1751,2033,1734,1461,1173,2830,1592,1961,1652
C4920,19,7,District-Murshidabad ,Rural,20-29,1645,1210,1462,1264,958,836,2765,1336,1683,1346
C4920,19,7,District-Murshidabad ,Rural,30-39,1554,1254,1249,1082,632,579,2336,880,1233,1112
C4920,19,7,District-Murshidabad ,Rural,40-49,1988,1623,1304,1110,589,431,2744,961,1090,879
C4920,19,7,District-Murshidabad ,Rural,50-59,1872,1731,1102,897,325,234,2530,1036,695,552
C4920,19,7,District-Murshidabad ,Rural,60-69,1900,2155,1003,1136,228,190,2345,1525,451,469
C4920,19,7,District-Murshidabad ,Rural,70-79,1087,1352,588,669,84,83,1177,1096,181,219
C4920,19,7,District-Murshidabad ,Rural,80-89,326,390,188,230,15,22,375,437,50,72
C4920,19,7,District-Murshidabad ,Rural,90+,60,104,54,74,5,7,87,136,11,24
C4920,19,7,District-Murshidabad ,Rural,Age Not Stated,13,2,10,11,9,4,7,8,2,3
C4920,19,7,District-Murshidabad ,Urban,0-4,120,132,132,154,21,18,86,52,44,37
C4920,19,7,District-Murshidabad ,Urban,5-9,163,160,173,171,138,132,130,100,110,87
C4920,19,7,District-Murshidabad ,Urban,10-19,427,387,447,460,298,258,501,310,361,318
C4920,19,7,District-Murshidabad ,Urban,20-29,422,297,294,313,213,186,506,288,418,278
C4920,19,7,District-Murshidabad ,Urban,30-39,393,303,250,267,179,152,376,186,367,263
C4920,19,7,District-Murshidabad ,Urban,40-49,492,378,228,251,140,102,446,211,296,196
C4920,19,7,District-Murshidabad ,Urban,50-59,437,389,192,185,89,67,417,203,189,115
C4920,19,7,District-Murshidabad ,Urban,60-69,364,411,150,157,38,54,352,218,102,86
C4920,19,7,District-Murshidabad ,Urban,70-79,180,241,89,83,12,20,168,173,37,42
C4920,19,7,District-Murshidabad ,Urban,80-89,49,72,32,38,5,8,42,60,14,12
C4920,19,7,District-Murshidabad ,Urban,90+,12,24,6,16,1,2,12,20,3,5
C4920,19,7,District-Murshidabad ,Urban,Age Not Stated,0,1,0,1,0,0,0,0,4,0
C4920,19,8,District-Birbhum,Rural,0-4,194,184,158,153,40,41,223,148,86,57
C4920,19,8,District-Birbhum,Rural,5-9,320,264,308,251,365,276,388,254,293,186
C4920,19,8,District-Birbhum,Rural,10-19,855,700,851,620,625,523,1308,867,915,716
C4920,19,8,District-Birbhum,Rural,20-29,705,523,621,486,405,318,1481,770,781,572
C4920,19,8,District-Birbhum,Rural,30-39,755,512,638,549,275,237,1369,606,752,566
C4920,19,8,District-Birbhum,Rural,40-49,893,728,675,551,209,155,1609,658,635,437
C4920,19,8,District-Birbhum,Rural,50-59,847,709,540,432,140,114,1488,673,382,302
C4920,19,8,District-Birbhum,Rural,60-69,938,1007,529,569,87,80,1336,927,244,196
C4920,19,8,District-Birbhum,Rural,70-79,408,549,269,298,28,24,541,538,68,83
C4920,19,8,District-Birbhum,Rural,80-89,92,138,75,98,7,7,111,157,18,24
C4920,19,8,District-Birbhum,Rural,90+,21,26,13,32,2,1,17,28,4,4
C4920,19,8,District-Birbhum,Rural,Age Not Stated,2,3,2,7,3,1,4,1,0,1
C4920,19,8,District-Birbhum,Urban,0-4,17,25,39,34,1,3,31,21,10,7
C4920,19,8,District-Birbhum,Urban,5-9,25,27,42,41,22,23,37,25,21,24
C4920,19,8,District-Birbhum,Urban,10-19,110,71,116,115,62,58,134,108,86,84
C4920,19,8,District-Birbhum,Urban,20-29,111,72,92,110,62,46,170,86,118,59
C4920,19,8,District-Birbhum,Urban,30-39,95,66,105,99,30,40,200,99,114,71
C4920,19,8,District-Birbhum,Urban,40-49,91,91,97,100,31,30,205,88,92,64
C4920,19,8,District-Birbhum,Urban,50-59,92,86,84,80,24,20,200,87,63,40
C4920,19,8,District-Birbhum,Urban,60-69,95,73,58,76,18,18,156,86,31,23
C4920,19,8,District-Birbhum,Urban,70-79,37,40,30,29,6,6,69,42,15,8
C4920,19,8,District-Birbhum,Urban,80-89,10,19,18,11,2,2,8,20,1,6
C4920,19,8,District-Birbhum,Urban,90+,3,7,2,6,0,0,4,3,0,1
C4920,19,8,District-Birbhum,Urban,Age Not Stated,0,0,1,1,0,0,2,0,0,0
C4920,19,9,District-Barddhaman ,Rural,0-4,343,297,291,284,73,67,200,172,125,97
C4920,19,9,District-Barddhaman ,Rural,5-9,475,420,416,384,379,317,394,252,305,253
C4920,19,9,District-Barddhaman ,Rural,10-19,1232,995,1030,971,908,780,1265,841,1160,866
C4920,19,9,District-Barddhaman ,Rural,20-29,1122,879,987,881,757,647,1751,985,1092,874
C4920,19,9,District-Barddhaman ,Rural,30-39,1118,928,959,931,599,509,1642,815,1052,848
C4920,19,9,District-Barddhaman ,Rural,40-49,1241,1060,987,847,524,431,1739,755,995,701
C4920,19,9,District-Barddhaman ,Rural,50-59,1205,897,769,611,298,212,1533,714,599,418
C4920,19,9,District-Barddhaman ,Rural,60-69,892,1026,617,694,152,169,1206,728,309,233
C4920,19,9,District-Barddhaman ,Rural,70-79,548,713,416,473,58,72,547,458,115,91
C4920,19,9,District-Barddhaman ,Rural,80-89,172,196,120,170,18,16,132,177,28,26
C4920,19,9,District-Barddhaman ,Rural,90+,46,60,40,45,7,5,28,43,17,9
C4920,19,9,District-Barddhaman ,Rural,Age Not Stated,15,15,11,9,2,5,15,5,9,4
C4920,19,9,District-Barddhaman ,Urban,0-4,342,265,311,290,40,27,104,69,81,78
C4920,19,9,District-Barddhaman ,Urban,5-9,411,376,416,377,213,192,205,127,191,171
C4920,19,9,District-Barddhaman ,Urban,10-19,1077,996,931,968,595,471,706,457,668,512
C4920,19,9,District-Barddhaman ,Urban,20-29,1134,990,1054,1136,562,474,1117,634,798,546
C4920,19,9,District-Barddhaman ,Urban,30-39,979,788,929,799,438,382,945,466,702,449
C4920,19,9,District-Barddhaman ,Urban,40-49,1025,882,811,710,368,310,974,386,620,388
C4920,19,9,District-Barddhaman ,Urban,50-59,922,713,675,560,262,180,758,344,362,286
C4920,19,9,District-Barddhaman ,Urban,60-69,626,676,428,398,140,125,522,331,183,165
C4920,19,9,District-Barddhaman ,Urban,70-79,310,284,232,212,54,48,272,203,83,74
C4920,19,9,District-Barddhaman ,Urban,80-89,90,101,80,77,16,17,90,83,13,27
C4920,19,9,District-Barddhaman ,Urban,90+,26,29,22,40,6,4,16,24,11,7
C4920,19,9,District-Barddhaman ,Urban,Age Not Stated,15,17,10,12,7,6,5,4,5,2
C4920,19,10,District-Nadia ,Rural,0-4,161,172,125,108,37,34,188,128,68,50
C4920,19,10,District-Nadia ,Rural,5-9,257,211,168,147,240,217,364,217,210,134
C4920,19,10,District-Nadia ,Rural,10-19,851,638,538,410,542,481,1248,620,886,683
C4920,19,10,District-Nadia ,Rural,20-29,878,528,506,443,475,397,1482,745,916,702
C4920,19,10,District-Nadia ,Rural,30-39,796,566,566,484,349,282,1407,583,774,525
C4920,19,10,District-Nadia ,Rural,40-49,1006,752,586,424,297,231,1564,550,717,473
C4920,19,10,District-Nadia ,Rural,50-59,953,756,515,392,168,119,1415,519,384,289
C4920,19,10,District-Nadia ,Rural,60-69,957,990,478,498,106,96,1234,697,239,193
C4920,19,10,District-Nadia ,Rural,70-79,674,754,375,426,57,48,682,592,91,94
C4920,19,10,District-Nadia ,Rural,80-89,241,309,145,197,12,15,286,328,23,42
C4920,19,10,District-Nadia ,Rural,90+,58,112,38,60,6,10,56,118,12,11
C4920,19,10,District-Nadia ,Rural,Age Not Stated,7,5,0,2,1,0,2,3,0,1
C4920,19,10,District-Nadia ,Urban,0-4,61,58,47,40,12,9,45,32,26,17
C4920,19,10,District-Nadia ,Urban,5-9,100,75,57,52,78,56,79,58,69,38
C4920,19,10,District-Nadia ,Urban,10-19,256,225,175,154,182,171,335,181,293,225
C4920,19,10,District-Nadia ,Urban,20-29,311,223,190,173,206,177,460,270,376,245
C4920,19,10,District-Nadia ,Urban,30-39,334,237,224,199,135,134,533,270,389,256
C4920,19,10,District-Nadia ,Urban,40-49,355,313,227,164,135,131,611,254,331,225
C4920,19,10,District-Nadia ,Urban,50-59,394,302,201,153,115,87,624,277,214,205
C4920,19,10,District-Nadia ,Urban,60-69,309,335,198,190,74,51,473,285,117,127
C4920,19,10,District-Nadia ,Urban,70-79,189,222,160,129,35,29,269,243,48,49
C4920,19,10,District-Nadia ,Urban,80-89,71,81,72,79,11,3,86,109,14,21
C4920,19,10,District-Nadia ,Urban,90+,12,31,6,23,1,3,14,51,3,10
C4920,19,10,District-Nadia ,Urban,Age Not Stated,3,1,1,3,2,0,2,1,3,5
C4920,19,11,District-North Twenty Four Parganas,Rural,0-4,350,329,305,341,41,43,219,117,92,86
C4920,19,11,District-North Twenty Four Parganas,Rural,5-9,467,386,385,405,326,290,320,223,284,189
C4920,19,11,District-North Twenty Four Parganas,Rural,10-19,1277,1110,1016,1153,729,681,1072,666,965,773
C4920,19,11,District-North Twenty Four Parganas,Rural,20-29,1228,1038,1098,1098,651,533,1572,857,1040,798
C4920,19,11,District-North Twenty Four Parganas,Rural,30-39,1118,871,883,935,469,349,1206,632,853,642
C4920,19,11,District-North Twenty Four Parganas,Rural,40-49,1372,1101,950,816,394,317,1393,555,820,560
C4920,19,11,District-North Twenty Four Parganas,Rural,50-59,1129,922,705,667,232,170,1171,520,438,331
C4920,19,11,District-North Twenty Four Parganas,Rural,60-69,1009,956,637,632,144,109,975,572,282,258
C4920,19,11,District-North Twenty Four Parganas,Rural,70-79,558,678,390,415,59,62,529,440,133,125
C4920,19,11,District-North Twenty Four Parganas,Rural,80-89,197,265,126,145,19,26,179,207,32,37
C4920,19,11,District-North Twenty Four Parganas,Rural,90+,71,112,56,67,10,9,63,86,18,14
C4920,19,11,District-North Twenty Four Parganas,Rural,Age Not Stated,9,14,12,16,1,5,9,5,8,2
C4920,19,11,District-North Twenty Four Parganas,Urban,0-4,584,534,588,577,75,43,137,82,130,130
C4920,19,11,District-North Twenty Four Parganas,Urban,5-9,746,604,762,670,450,380,227,173,274,224
C4920,19,11,District-North Twenty Four Parganas,Urban,10-19,1721,1588,1890,1833,1076,925,766,474,1067,801
C4920,19,11,District-North Twenty Four Parganas,Urban,20-29,1945,1915,2072,2196,1102,1027,1189,686,1269,895
C4920,19,11,District-North Twenty Four Parganas,Urban,30-39,2118,1954,2181,2116,1040,1016,1389,746,1280,1063
C4920,19,11,District-North Twenty Four Parganas,Urban,40-49,2271,2013,2032,1866,1065,856,1632,795,1267,1025
C4920,19,11,District-North Twenty Four Parganas,Urban,50-59,2063,1647,1764,1392,746,579,1589,824,798,725
C4920,19,11,District-North Twenty Four Parganas,Urban,60-69,1478,1428,1252,1131,466,379,1324,878,468,442
C4920,19,11,District-North Twenty Four Parganas,Urban,70-79,934,920,773,714,238,197,748,702,244,234
C4920,19,11,District-North Twenty Four Parganas,Urban,80-89,298,344,337,320,80,60,296,301,84,84
C4920,19,11,District-North Twenty Four Parganas,Urban,90+,122,138,123,137,41,35,73,112,27,57
C4920,19,11,District-North Twenty Four Parganas,Urban,Age Not Stated,32,34,50,50,25,12,11,9,14,12
C4920,19,12,District-Hugli ,Rural,0-4,211,215,160,149,50,36,175,116,84,63
C4920,19,12,District-Hugli ,Rural,5-9,299,261,227,183,263,218,270,195,285,198
C4920,19,12,District-Hugli ,Rural,10-19,891,737,672,563,612,540,873,600,970,741
C4920,19,12,District-Hugli ,Rural,20-29,819,611,677,572,530,490,1227,728,977,811
