Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,3,6,District-Fatehgarh Sahib,Urban,30-39,28,29,59,44,14,7,74,56,44,28
C4920,3,6,District-Fatehgarh Sahib,Urban,40-49,45,36,47,32,7,6,63,42,35,19
C4920,3,6,District-Fatehgarh Sahib,Urban,50-59,64,38,31,40,12,11,43,30,23,15
C4920,3,6,District-Fatehgarh Sahib,Urban,60-69,43,58,28,31,4,4,47,34,11,10
C4920,3,6,District-Fatehgarh Sahib,Urban,70-79,41,24,18,16,1,5,24,25,8,1
C4920,3,6,District-Fatehgarh Sahib,Urban,80-89,11,17,11,11,3,0,4,8,3,1
C4920,3,6,District-Fatehgarh Sahib,Urban,90+,3,3,6,5,0,0,1,6,3,0
C4920,3,6,District-Fatehgarh Sahib,Urban,Age Not Stated,2,0,0,2,0,0,1,0,0,1
C4920,3,7,District-Ludhiana,Rural,0-4,128,112,257,198,17,3,54,30,38,31
C4920,3,7,District-Ludhiana,Rural,5-9,164,152,292,233,68,39,93,66,119,77
C4920,3,7,District-Ludhiana,Rural,10-19,341,291,722,523,171,115,388,222,426,282
C4920,3,7,District-Ludhiana,Rural,20-29,371,260,678,584,125,93,857,499,420,294
C4920,3,7,District-Ludhiana,Rural,30-39,275,247,587,447,84,71,887,525,380,226
C4920,3,7,District-Ludhiana,Rural,40-49,282,222,552,388,69,62,576,266,349,204
C4920,3,7,District-Ludhiana,Rural,50-59,274,190,384,321,51,53,504,242,207,112
C4920,3,7,District-Ludhiana,Rural,60-69,337,314,319,349,40,35,497,330,154,100
C4920,3,7,District-Ludhiana,Rural,70-79,239,221,228,228,25,25,298,200,55,49
C4920,3,7,District-Ludhiana,Rural,80-89,110,136,125,131,12,6,132,113,29,20
C4920,3,7,District-Ludhiana,Rural,90+,29,71,48,51,2,5,30,51,12,7
C4920,3,7,District-Ludhiana,Rural,Age Not Stated,3,2,7,3,0,0,2,1,1,0
C4920,3,7,District-Ludhiana,Urban,0-4,216,164,455,401,19,6,51,51,66,57
C4920,3,7,District-Ludhiana,Urban,5-9,211,183,552,459,75,59,113,63,132,92
C4920,3,7,District-Ludhiana,Urban,10-19,541,434,1223,988,210,131,409,236,455,269
C4920,3,7,District-Ludhiana,Urban,20-29,574,459,1356,1180,193,117,701,386,506,296
C4920,3,7,District-Ludhiana,Urban,30-39,454,332,1205,980,133,101,650,446,415,241
