Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,28,12,District-Vizianagaram,Urban,20-29,96,82,73,93,169,211,368,297,131,101
C4920,28,12,District-Vizianagaram,Urban,30-39,119,106,102,79,175,163,396,201,81,65
C4920,28,12,District-Vizianagaram,Urban,40-49,160,129,101,100,148,114,399,213,62,56
C4920,28,12,District-Vizianagaram,Urban,50-59,153,188,101,116,86,100,369,203,37,27
C4920,28,12,District-Vizianagaram,Urban,60-69,191,258,112,148,78,70,350,246,18,17
C4920,28,12,District-Vizianagaram,Urban,70-79,76,152,59,57,21,21,134,99,7,8
C4920,28,12,District-Vizianagaram,Urban,80-89,18,29,21,20,3,3,19,31,4,3
C4920,28,12,District-Vizianagaram,Urban,90+,8,7,1,5,4,2,7,9,2,1
C4920,28,12,District-Vizianagaram,Urban,Age Not Stated,14,18,10,5,16,7,11,10,8,5
C4920,28,13,District-Visakhapatnam,Rural,0-4,266,218,269,258,56,30,171,122,72,61
C4920,28,13,District-Visakhapatnam,Rural,5-9,410,326,354,323,331,278,330,232,181,178
C4920,28,13,District-Visakhapatnam,Rural,10-19,875,828,841,743,654,617,921,662,512,525
C4920,28,13,District-Visakhapatnam,Rural,20-29,789,728,762,758,694,600,1546,1043,413,416
C4920,28,13,District-Visakhapatnam,Rural,30-39,768,750,685,737,788,607,1484,807,341,375
C4920,28,13,District-Visakhapatnam,Rural,40-49,914,782,797,651,733,462,1609,771,271,271
C4920,28,13,District-Visakhapatnam,Rural,50-59,884,871,568,557,410,322,1368,837,164,154
C4920,28,13,District-Visakhapatnam,Rural,60-69,1201,1628,731,758,374,296,1635,1016,124,140
C4920,28,13,District-Visakhapatnam,Rural,70-79,520,710,308,329,105,100,512,405,56,43
C4920,28,13,District-Visakhapatnam,Rural,80-89,100,155,66,76,15,19,91,106,4,17
C4920,28,13,District-Visakhapatnam,Rural,90+,17,24,7,13,4,0,12,23,2,2
C4920,28,13,District-Visakhapatnam,Rural,Age Not Stated,28,34,19,18,6,10,24,15,9,12
C4920,28,13,District-Visakhapatnam,Urban,0-4,366,331,309,279,47,51,69,55,68,59
C4920,28,13,District-Visakhapatnam,Urban,5-9,440,381,354,331,249,265,145,76,143,119
C4920,28,13,District-Visakhapatnam,Urban,10-19,1088,996,1232,871,699,595,457,307,446,379
C4920,28,13,District-Visakhapatnam,Urban,20-29,1158,1132,1019,1059,760,755,950,672,409,378
C4920,28,13,District-Visakhapatnam,Urban,30-39,1240,937,1159,875,854,751,939,529,389,297
C4920,28,13,District-Visakhapatnam,Urban,40-49,1114,730,1009,728,756,528,972,427,293,221
C4920,28,13,District-Visakhapatnam,Urban,50-59,710,574,655,528,522,366,800,382,177,125
C4920,28,13,District-Visakhapatnam,Urban,60-69,524,510,443,386,344,212,667,379,109,82
C4920,28,13,District-Visakhapatnam,Urban,70-79,197,220,203,182,99,90,275,177,33,37
C4920,28,13,District-Visakhapatnam,Urban,80-89,58,93,53,67,28,23,38,52,7,10
C4920,28,13,District-Visakhapatnam,Urban,90+,21,28,27,34,9,10,6,17,6,3
C4920,28,13,District-Visakhapatnam,Urban,Age Not Stated,108,126,162,113,84,69,76,58,112,152
C4920,28,14,District-East Godavari,Rural,0-4,99,107,118,157,39,31,194,138,71,55
C4920,28,14,District-East Godavari,Rural,5-9,215,193,187,254,363,284,388,329,321,279
C4920,28,14,District-East Godavari,Rural,10-19,731,598,627,645,781,677,1560,1067,1065,848
C4920,28,14,District-East Godavari,Rural,20-29,655,497,660,564,636,594,3293,2240,940,934
C4920,28,14,District-East Godavari,Rural,30-39,693,543,508,691,442,440,2575,1527,692,672
C4920,28,14,District-East Godavari,Rural,40-49,966,783,629,694,370,350,2560,1343,504,480
C4920,28,14,District-East Godavari,Rural,50-59,1078,1223,604,728,217,208,2201,1265,264,280
C4920,28,14,District-East Godavari,Rural,60-69,1859,2327,920,1188,177,177,2960,1745,223,208
C4920,28,14,District-East Godavari,Rural,70-79,1144,1234,598,702,60,66,1362,881,69,69
C4920,28,14,District-East Godavari,Rural,80-89,293,328,192,232,18,20,314,291,15,19
C4920,28,14,District-East Godavari,Rural,90+,40,58,25,51,6,2,46,56,2,8
C4920,28,14,District-East Godavari,Rural,Age Not Stated,4,5,4,7,1,0,10,5,2,0
C4920,28,14,District-East Godavari,Urban,0-4,30,44,74,71,13,3,36,37,31,23
C4920,28,14,District-East Godavari,Urban,5-9,88,59,86,84,78,68,98,65,62,52
C4920,28,14,District-East Godavari,Urban,10-19,275,189,263,299,274,184,412,266,306,227
C4920,28,14,District-East Godavari,Urban,20-29,216,185,303,307,267,193,886,639,267,227
C4920,28,14,District-East Godavari,Urban,30-39,220,186,303,276,152,111,754,433,208,176
C4920,28,14,District-East Godavari,Urban,40-49,303,264,225,234,122,106,740,384,150,113
C4920,28,14,District-East Godavari,Urban,50-59,303,296,174,201,72,60,559,307,83,66
C4920,28,14,District-East Godavari,Urban,60-69,301,338,189,220,57,54,552,334,61,60
C4920,28,14,District-East Godavari,Urban,70-79,132,172,105,129,27,19,243,179,18,12
C4920,28,14,District-East Godavari,Urban,80-89,45,46,42,52,3,3,37,59,6,6
C4920,28,14,District-East Godavari,Urban,90+,5,12,7,8,0,1,4,12,0,4
C4920,28,14,District-East Godavari,Urban,Age Not Stated,4,2,2,3,0,2,1,2,1,0
C4920,28,15,District-West Godavari,Rural,0-4,62,67,80,74,33,18,174,121,40,44
C4920,28,15,District-West Godavari,Rural,5-9,152,117,124,127,260,218,341,217,260,217
C4920,28,15,District-West Godavari,Rural,10-19,432,328,406,362,591,518,1302,889,862,799
C4920,28,15,District-West Godavari,Rural,20-29,462,305,432,427,483,496,2919,1979,802,688
C4920,28,15,District-West Godavari,Rural,30-39,419,334,367,444,412,361,2269,1349,594,554
C4920,28,15,District-West Godavari,Rural,40-49,558,459,395,469,361,267,1954,1067,407,415
C4920,28,15,District-West Godavari,Rural,50-59,503,584,352,429,178,147,1549,944,247,230
C4920,28,15,District-West Godavari,Rural,60-69,933,1279,540,720,158,158,1808,1285,180,188
C4920,28,15,District-West Godavari,Rural,70-79,753,851,416,451,67,67,1042,614,52,70
C4920,28,15,District-West Godavari,Rural,80-89,202,261,133,198,15,10,228,258,16,17
C4920,28,15,District-West Godavari,Rural,90+,39,57,29,38,3,4,43,46,6,5
C4920,28,15,District-West Godavari,Rural,Age Not Stated,1,5,4,1,0,1,1,3,3,1
C4920,28,15,District-West Godavari,Urban,0-4,14,12,21,12,3,3,27,28,14,11
C4920,28,15,District-West Godavari,Urban,5-9,31,28,36,38,69,45,72,43,64,35
C4920,28,15,District-West Godavari,Urban,10-19,113,93,82,90,118,119,281,203,219,151
C4920,28,15,District-West Godavari,Urban,20-29,110,98,94,116,117,124,648,478,224,154
C4920,28,15,District-West Godavari,Urban,30-39,108,77,113,82,111,76,540,347,153,132
C4920,28,15,District-West Godavari,Urban,40-49,150,93,111,87,75,60,552,308,147,93
C4920,28,15,District-West Godavari,Urban,50-59,100,100,82,86,49,37,452,239,53,56
C4920,28,15,District-West Godavari,Urban,60-69,119,172,80,127,26,23,433,254,37,36
C4920,28,15,District-West Godavari,Urban,70-79,81,96,58,72,12,7,206,124,16,10
C4920,28,15,District-West Godavari,Urban,80-89,21,30,23,23,3,5,31,43,4,2
C4920,28,15,District-West Godavari,Urban,90+,4,7,5,7,0,1,11,11,0,1
C4920,28,15,District-West Godavari,Urban,Age Not Stated,2,1,0,0,0,1,1,0,2,0
C4920,28,16,District-Krishna,Rural,0-4,106,100,112,122,50,59,191,109,71,56
C4920,28,16,District-Krishna,Rural,5-9,150,154,203,204,482,372,316,251,266,208
C4920,28,16,District-Krishna,Rural,10-19,458,390,610,539,1029,860,952,697,863,701
C4920,28,16,District-Krishna,Rural,20-29,551,424,560,636,1123,1022,2033,1464,708,671
C4920,28,16,District-Krishna,Rural,30-39,495,450,586,594,1112,889,1873,1137,505,534
C4920,28,16,District-Krishna,Rural,40-49,597,545,598,589,1066,781,1844,1046,408,397
C4920,28,16,District-Krishna,Rural,50-59,558,599,474,532,660,534,1511,948,233,233
C4920,28,16,District-Krishna,Rural,60-69,894,1092,653,736,559,471,1718,1188,173,157
C4920,28,16,District-Krishna,Rural,70-79,618,699,442,451,248,200,910,554,69,48
C4920,28,16,District-Krishna,Rural,80-89,186,195,167,166,58,54,197,198,18,22
C4920,28,16,District-Krishna,Rural,90+,37,48,33,43,14,11,44,53,4,7
C4920,28,16,District-Krishna,Rural,Age Not Stated,49,41,39,38,53,50,85,69,32,28
C4920,28,16,District-Krishna,Urban,0-4,138,123,146,168,49,24,78,69,61,45
C4920,28,16,District-Krishna,Urban,5-9,166,179,199,187,265,215,124,118,128,108
C4920,28,16,District-Krishna,Urban,10-19,516,501,645,688,799,612,495,367,409,367
C4920,28,16,District-Krishna,Urban,20-29,477,468,646,610,883,850,1094,829,386,373
C4920,28,16,District-Krishna,Urban,30-39,462,432,646,498,941,725,980,648,306,256
C4920,28,16,District-Krishna,Urban,40-49,501,394,522,446,813,533,962,503,244,173
C4920,28,16,District-Krishna,Urban,50-59,412,344,435,365,509,378,812,410,132,102
C4920,28,16,District-Krishna,Urban,60-69,356,472,346,362,336,248,641,430,77,68
C4920,28,16,District-Krishna,Urban,70-79,200,232,180,198,131,105,301,185,24,25
C4920,28,16,District-Krishna,Urban,80-89,48,65,51,75,29,29,77,84,8,8
C4920,28,16,District-Krishna,Urban,90+,13,18,8,16,16,18,6,18,3,5
C4920,28,16,District-Krishna,Urban,Age Not Stated,71,73,59,53,59,43,65,55,34,28
C4920,28,17,District-Guntur,Rural,0-4,81,91,104,84,41,28,135,107,67,39
C4920,28,17,District-Guntur,Rural,5-9,179,130,181,178,339,256,333,224,281,213
C4920,28,17,District-Guntur,Rural,10-19,503,376,545,407,772,601,1054,743,827,688
C4920,28,17,District-Guntur,Rural,20-29,471,415,481,456,561,464,2146,1552,735,670
C4920,28,17,District-Guntur,Rural,30-39,470,416,428,474,373,363,1768,1134,597,576
C4920,28,17,District-Guntur,Rural,40-49,582,565,412,418,322,255,1638,850,448,375
C4920,28,17,District-Guntur,Rural,50-59,690,806,399,424,207,194,1377,872,238,204
C4920,28,17,District-Guntur,Rural,60-69,986,1348,480,676,143,145,1486,1038,164,173
C4920,28,17,District-Guntur,Rural,70-79,789,932,443,508,80,59,837,622,59,67
C4920,28,17,District-Guntur,Rural,80-89,267,392,192,242,11,25,249,277,11,15
C4920,28,17,District-Guntur,Rural,90+,55,64,34,62,3,2,37,53,9,14
C4920,28,17,District-Guntur,Rural,Age Not Stated,7,5,4,6,3,2,11,7,1,5
C4920,28,17,District-Guntur,Urban,0-4,63,42,103,86,10,7,61,42,34,23
C4920,28,17,District-Guntur,Urban,5-9,104,79,129,145,101,80,121,94,102,66
C4920,28,17,District-Guntur,Urban,10-19,319,191,303,314,266,224,410,327,336,276
C4920,28,17,District-Guntur,Urban,20-29,247,238,302,351,240,208,905,750,288,261
C4920,28,17,District-Guntur,Urban,30-39,220,164,295,272,169,156,842,554,253,220
C4920,28,17,District-Guntur,Urban,40-49,250,191,230,225,155,108,676,413,187,146
C4920,28,17,District-Guntur,Urban,50-59,223,218,167,202,82,85,590,376,66,85
C4920,28,17,District-Guntur,Urban,60-69,247,310,155,215,55,47,513,315,45,45
C4920,28,17,District-Guntur,Urban,70-79,160,195,111,139,28,24,217,145,22,19
C4920,28,17,District-Guntur,Urban,80-89,41,63,26,69,3,9,41,60,3,4
C4920,28,17,District-Guntur,Urban,90+,5,7,9,10,1,1,12,12,3,5
C4920,28,17,District-Guntur,Urban,Age Not Stated,0,0,4,2,0,0,4,0,1,2
C4920,28,18,District-Prakasam,Rural,0-4,92,70,108,111,38,32,145,116,65,54
C4920,28,18,District-Prakasam,Rural,5-9,184,171,192,138,350,227,332,281,271,202
C4920,28,18,District-Prakasam,Rural,10-19,441,383,405,370,567,502,911,699,698,624
C4920,28,18,District-Prakasam,Rural,20-29,441,379,473,412,504,429,2062,1374,586,564
C4920,28,18,District-Prakasam,Rural,30-39,452,318,415,399,343,284,1649,895,454,440
C4920,28,18,District-Prakasam,Rural,40-49,489,376,356,347,266,229,1245,665,336,289
C4920,28,18,District-Prakasam,Rural,50-59,510,558,289,364,166,145,1025,636,200,185
C4920,28,18,District-Prakasam,Rural,60-69,921,1162,420,488,126,114,1164,753,125,130
C4920,28,18,District-Prakasam,Rural,70-79,721,724,320,330,51,51,676,534,33,39
C4920,28,18,District-Prakasam,Rural,80-89,215,270,135,156,14,12,187,199,11,15
C4920,28,18,District-Prakasam,Rural,90+,27,37,23,33,1,3,26,36,2,0
C4920,28,18,District-Prakasam,Rural,Age Not Stated,9,10,5,2,5,2,13,8,6,1
C4920,28,18,District-Prakasam,Urban,0-4,13,14,32,22,7,3,31,21,16,14
C4920,28,18,District-Prakasam,Urban,5-9,41,31,34,42,56,42,62,46,39,24
C4920,28,18,District-Prakasam,Urban,10-19,110,107,103,89,101,87,176,120,145,101
C4920,28,18,District-Prakasam,Urban,20-29,85,74,88,118,96,79,395,329,128,98
C4920,28,18,District-Prakasam,Urban,30-39,97,65,114,96,82,64,386,261,120,94
C4920,28,18,District-Prakasam,Urban,40-49,93,70,87,99,47,35,312,158,90,56
C4920,28,18,District-Prakasam,Urban,50-59,112,96,84,98,39,29,301,128,35,30
C4920,28,18,District-Prakasam,Urban,60-69,137,182,82,64,28,22,235,178,24,11
C4920,28,18,District-Prakasam,Urban,70-79,86,109,49,59,8,10,114,105,9,7
C4920,28,18,District-Prakasam,Urban,80-89,20,27,16,22,2,1,27,37,0,1
C4920,28,18,District-Prakasam,Urban,90+,5,9,2,7,0,0,4,4,1,0
C4920,28,18,District-Prakasam,Urban,Age Not Stated,4,2,0,1,1,0,2,0,0,3
C4920,28,19,District-Sri Potti Sriramulu Nellore,Rural,0-4,69,57,65,68,34,22,145,90,60,22
C4920,28,19,District-Sri Potti Sriramulu Nellore,Rural,5-9,143,120,138,126,285,157,270,162,269,196
C4920,28,19,District-Sri Potti Sriramulu Nellore,Rural,10-19,362,302,363,334,454,357,694,520,640,524
C4920,28,19,District-Sri Potti Sriramulu Nellore,Rural,20-29,345,290,432,472,367,314,1470,991,555,496
C4920,28,19,District-Sri Potti Sriramulu Nellore,Rural,30-39,361,353,468,620,312,254,1427,835,425,420
C4920,28,19,District-Sri Potti Sriramulu Nellore,Rural,40-49,621,578,482,565,242,169,1250,694,324,257
C4920,28,19,District-Sri Potti Sriramulu Nellore,Rural,50-59,720,871,437,540,176,127,997,627,148,155
C4920,28,19,District-Sri Potti Sriramulu Nellore,Rural,60-69,1346,1675,516,684,119,100,1170,743,87,104
C4920,28,19,District-Sri Potti Sriramulu Nellore,Rural,70-79,870,991,362,374,56,42,554,416,34,35
C4920,28,19,District-Sri Potti Sriramulu Nellore,Rural,80-89,242,296,114,127,7,10,142,145,10,11
C4920,28,19,District-Sri Potti Sriramulu Nellore,Rural,90+,34,34,16,24,3,5,15,28,0,3
C4920,28,19,District-Sri Potti Sriramulu Nellore,Rural,Age Not Stated,4,9,6,2,4,0,4,4,2,2
C4920,28,19,District-Sri Potti Sriramulu Nellore,Urban,0-4,24,27,23,29,5,1,24,25,14,11
C4920,28,19,District-Sri Potti Sriramulu Nellore,Urban,5-9,45,31,43,36,51,39,48,42,53,30
C4920,28,19,District-Sri Potti Sriramulu Nellore,Urban,10-19,335,229,127,135,147,105,217,134,295,137
C4920,28,19,District-Sri Potti Sriramulu Nellore,Urban,20-29,115,107,115,152,109,118,445,339,152,134
C4920,28,19,District-Sri Potti Sriramulu Nellore,Urban,30-39,136,108,142,148,100,70,454,283,134,101
C4920,28,19,District-Sri Potti Sriramulu Nellore,Urban,40-49,149,136,150,168,75,66,420,200,98,85
C4920,28,19,District-Sri Potti Sriramulu Nellore,Urban,50-59,176,156,140,129,48,38,367,204,43,55
C4920,28,19,District-Sri Potti Sriramulu Nellore,Urban,60-69,172,218,113,149,35,29,311,190,29,25
C4920,28,19,District-Sri Potti Sriramulu Nellore,Urban,70-79,124,136,87,73,15,19,138,105,15,11
C4920,28,19,District-Sri Potti Sriramulu Nellore,Urban,80-89,32,51,23,34,1,1,32,39,2,7
C4920,28,19,District-Sri Potti Sriramulu Nellore,Urban,90+,6,10,6,12,0,1,3,11,1,2
C4920,28,19,District-Sri Potti Sriramulu Nellore,Urban,Age Not Stated,6,4,2,0,1,3,2,0,3,1
C4920,28,20,District-Y.S.R.,Rural,0-4,65,62,83,81,26,22,131,92,55,40
C4920,28,20,District-Y.S.R.,Rural,5-9,104,121,184,176,238,190,263,172,284,217
C4920,28,20,District-Y.S.R.,Rural,10-19,308,280,476,396,383,302,652,498,576,471
C4920,28,20,District-Y.S.R.,Rural,20-29,317,264,467,498,307,261,1356,873,467,400
C4920,28,20,District-Y.S.R.,Rural,30-39,385,310,459,546,252,230,1175,598,388,369
C4920,28,20,District-Y.S.R.,Rural,40-49,475,379,485,570,220,169,1015,513,319,241
C4920,28,20,District-Y.S.R.,Rural,50-59,511,609,399,495,124,125,964,548,170,139
C4920,28,20,District-Y.S.R.,Rural,60-69,1071,1446,635,747,136,97,1287,826,92,126
C4920,28,20,District-Y.S.R.,Rural,70-79,700,928,399,444,47,27,584,462,38,45
C4920,28,20,District-Y.S.R.,Rural,80-89,183,264,128,199,7,4,160,194,9,14
C4920,28,20,District-Y.S.R.,Rural,90+,31,54,33,46,3,2,24,45,4,7
C4920,28,20,District-Y.S.R.,Rural,Age Not Stated,7,5,3,6,4,1,3,2,15,0
C4920,28,20,District-Y.S.R.,Urban,0-4,30,23,46,40,12,10,49,41,33,14
C4920,28,20,District-Y.S.R.,Urban,5-9,61,51,57,60,92,59,95,63,96,73
C4920,28,20,District-Y.S.R.,Urban,10-19,147,129,173,177,161,134,289,201,304,180
C4920,28,20,District-Y.S.R.,Urban,20-29,140,121,171,182,142,129,519,400,237,181
C4920,28,20,District-Y.S.R.,Urban,30-39,154,129,158,195,118,94,505,262,156,158
C4920,28,20,District-Y.S.R.,Urban,40-49,217,156,156,182,99,74,398,203,117,121
C4920,28,20,District-Y.S.R.,Urban,50-59,214,211,131,152,78,46,405,213,73,55
C4920,28,20,District-Y.S.R.,Urban,60-69,227,296,159,186,34,37,391,241,50,45
C4920,28,20,District-Y.S.R.,Urban,70-79,135,162,102,121,15,8,185,140,20,18
C4920,28,20,District-Y.S.R.,Urban,80-89,30,71,24,40,3,4,41,70,2,0
C4920,28,20,District-Y.S.R.,Urban,90+,9,17,6,16,1,2,7,12,2,0
C4920,28,20,District-Y.S.R.,Urban,Age Not Stated,2,3,4,5,0,1,3,1,1,2
C4920,28,21,District-Kurnool,Rural,0-4,171,167,214,221,60,42,193,152,115,91
C4920,28,21,District-Kurnool,Rural,5-9,281,274,338,356,427,330,391,285,350,267
C4920,28,21,District-Kurnool,Rural,10-19,731,574,800,889,757,613,1300,1003,792,747
C4920,28,21,District-Kurnool,Rural,20-29,557,483,701,747,585,521,2309,1424,564,589
C4920,28,21,District-Kurnool,Rural,30-39,568,484,608,675,603,454,1757,911,468,454
C4920,28,21,District-Kurnool,Rural,40-49,642,547,613,614,480,386,1502,753,327,332
C4920,28,21,District-Kurnool,Rural,50-59,664,870,449,540,318,219,1215,608,193,207
C4920,28,21,District-Kurnool,Rural,60-69,1116,1599,558,676,226,186,1215,830,104,117
C4920,28,21,District-Kurnool,Rural,70-79,771,1007,338,406,80,49,570,487,36,48
C4920,28,21,District-Kurnool,Rural,80-89,214,355,80,156,15,14,154,177,11,15
C4920,28,21,District-Kurnool,Rural,90+,30,77,16,34,6,6,26,34,2,4
C4920,28,21,District-Kurnool,Rural,Age Not Stated,14,46,24,46,27,14,44,27,8,23
C4920,28,21,District-Kurnool,Urban,0-4,98,81,177,179,20,13,54,53,38,34
C4920,28,21,District-Kurnool,Urban,5-9,145,113,279,235,109,104,111,66,107,81
C4920,28,21,District-Kurnool,Urban,10-19,343,339,585,513,284,223,404,291,259,228
C4920,28,21,District-Kurnool,Urban,20-29,291,297,483,498,227,210,737,502,229,210
C4920,28,21,District-Kurnool,Urban,30-39,266,245,422,378,219,158,557,361,201,152
C4920,28,21,District-Kurnool,Urban,40-49,281,244,320,299,151,131,432,233,157,118
C4920,28,21,District-Kurnool,Urban,50-59,267,265,212,233,105,87,372,227,67,61
C4920,28,21,District-Kurnool,Urban,60-69,275,341,177,245,78,60,320,206,55,44
C4920,28,21,District-Kurnool,Urban,70-79,127,199,89,92,21,21,156,96,11,11
C4920,28,21,District-Kurnool,Urban,80-89,35,61,20,56,3,6,21,45,4,3
C4920,28,21,District-Kurnool,Urban,90+,7,21,6,14,2,1,4,9,1,0
C4920,28,21,District-Kurnool,Urban,Age Not Stated,16,12,23,20,5,4,8,8,3,4
C4920,28,22,District-Anantapur,Rural,0-4,127,127,152,194,60,75,245,174,94,88
C4920,28,22,District-Anantapur,Rural,5-9,236,244,325,316,569,418,431,314,350,305
C4920,28,22,District-Anantapur,Rural,10-19,836,710,928,758,1119,825,1468,1044,1048,982
C4920,28,22,District-Anantapur,Rural,20-29,841,639,727,887,999,840,2604,1626,777,761
C4920,28,22,District-Anantapur,Rural,30-39,801,640,844,870,1065,850,2341,1277,663,642
C4920,28,22,District-Anantapur,Rural,40-49,826,662,853,792,906,598,2108,1114,469,401
C4920,28,22,District-Anantapur,Rural,50-59,823,954,673,775,574,402,1869,1165,279,265
C4920,28,22,District-Anantapur,Rural,60-69,1457,1782,967,1041,488,390,2383,1504,194,195
C4920,28,22,District-Anantapur,Rural,70-79,912,1059,602,567,195,157,1066,795,71,66
C4920,28,22,District-Anantapur,Rural,80-89,318,451,182,218,46,34,295,277,17,18
C4920,28,22,District-Anantapur,Rural,90+,61,120,41,73,10,13,43,84,5,7
C4920,28,22,District-Anantapur,Rural,Age Not Stated,69,64,78,100,69,49,145,101,32,50
C4920,28,22,District-Anantapur,Urban,0-4,32,41,49,50,27,25,57,36,29,30
C4920,28,22,District-Anantapur,Urban,5-9,51,55,69,72,168,155,99,99,89,76
C4920,28,22,District-Anantapur,Urban,10-19,184,163,213,207,382,307,376,279,308,262
C4920,28,22,District-Anantapur,Urban,20-29,196,169,204,218,386,408,675,532,230,235
C4920,28,22,District-Anantapur,Urban,30-39,203,158,256,222,443,274,622,424,229,153
C4920,28,22,District-Anantapur,Urban,40-49,302,242,221,199,384,253,535,254,156,123
C4920,28,22,District-Anantapur,Urban,50-59,270,302,155,164,234,177,523,279,76,78
C4920,28,22,District-Anantapur,Urban,60-69,332,401,183,199,167,139,449,328,51,56
C4920,28,22,District-Anantapur,Urban,70-79,158,201,113,107,71,46,229,211,30,17
C4920,28,22,District-Anantapur,Urban,80-89,57,89,36,50,11,11,62,69,4,5
C4920,28,22,District-Anantapur,Urban,90+,7,19,10,10,5,5,13,19,3,3
C4920,28,22,District-Anantapur,Urban,Age Not Stated,12,17,18,15,15,13,17,24,12,2
C4920,28,23,District-Chittoor,Rural,0-4,160,138,186,170,77,59,166,102,102,65
C4920,28,23,District-Chittoor,Rural,5-9,234,211,302,259,507,415,334,199,335,276
C4920,28,23,District-Chittoor,Rural,10-19,586,480,693,619,934,800,861,582,827,698
C4920,28,23,District-Chittoor,Rural,20-29,580,478,705,694,993,923,1517,1008,636,596
C4920,28,23,District-Chittoor,Rural,30-39,640,530,727,699,1071,885,1622,847,536,520
C4920,28,23,District-Chittoor,Rural,40-49,717,573,786,746,1060,725,1577,830,431,381
C4920,28,23,District-Chittoor,Rural,50-59,707,734,655,692,707,519,1494,855,221,243
C4920,28,23,District-Chittoor,Rural,60-69,1066,1279,853,863,589,464,1678,1167,170,176
C4920,28,23,District-Chittoor,Rural,70-79,772,902,565,527,261,172,934,667,58,75
C4920,28,23,District-Chittoor,Rural,80-89,238,343,182,178,50,66,257,239,22,22
C4920,28,23,District-Chittoor,Rural,90+,47,85,40,52,19,11,43,57,2,10
C4920,28,23,District-Chittoor,Rural,Age Not Stated,69,73,81,94,119,76,125,99,50,36
C4920,28,23,District-Chittoor,Urban,0-4,74,66,58,71,29,27,40,25,40,36
C4920,28,23,District-Chittoor,Urban,5-9,133,100,123,75,145,136,105,60,103,75
C4920,28,23,District-Chittoor,Urban,10-19,292,279,277,248,437,391,328,216,326,238
C4920,28,23,District-Chittoor,Urban,20-29,305,225,272,280,413,400,654,470,278,202
C4920,28,23,District-Chittoor,Urban,30-39,271,198,303,250,517,390,608,376,193,173
C4920,28,23,District-Chittoor,Urban,40-49,225,172,251,235,512,334,515,286,169,138
C4920,28,23,District-Chittoor,Urban,50-59,211,176,233,181,302,198,524,283,75,69
C4920,28,23,District-Chittoor,Urban,60-69,175,237,186,193,184,145,398,273,41,48
C4920,28,23,District-Chittoor,Urban,70-79,138,174,117,126,71,69,192,163,22,19
C4920,28,23,District-Chittoor,Urban,80-89,39,59,32,45,18,30,46,66,10,8
C4920,28,23,District-Chittoor,Urban,90+,5,17,8,5,4,10,6,7,6,0
C4920,28,23,District-Chittoor,Urban,Age Not Stated,17,15,17,19,38,31,41,30,4,8
