Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,8,6,District-Alwar,Rural,50-59,640,665,422,380,119,74,864,566,168,131
C4920,8,6,District-Alwar,Rural,60-69,1228,1603,626,794,115,89,1249,1300,126,105
C4920,8,6,District-Alwar,Rural,70-79,1251,1538,737,734,55,40,1451,1638,49,43
C4920,8,6,District-Alwar,Rural,80-89,570,623,372,320,25,13,777,788,17,13
C4920,8,6,District-Alwar,Rural,90+,111,155,93,91,8,4,201,211,5,2
C4920,8,6,District-Alwar,Rural,Age Not Stated,3,2,2,3,1,2,6,2,1,0
C4920,8,6,District-Alwar,Urban,0-4,78,57,56,47,10,10,24,18,15,9
C4920,8,6,District-Alwar,Urban,5-9,80,69,85,79,33,33,45,36,26,24
C4920,8,6,District-Alwar,Urban,10-19,192,152,181,135,108,63,220,93,159,92
C4920,8,6,District-Alwar,Urban,20-29,195,173,133,128,82,61,329,173,139,59
C4920,8,6,District-Alwar,Urban,30-39,164,144,155,113,66,65,350,201,121,63
C4920,8,6,District-Alwar,Urban,40-49,250,184,136,107,66,48,267,140,71,46
C4920,8,6,District-Alwar,Urban,50-59,254,196,106,100,32,16,212,156,43,22
C4920,8,6,District-Alwar,Urban,60-69,246,268,128,121,27,21,250,280,25,19
C4920,8,6,District-Alwar,Urban,70-79,165,207,112,105,12,6,237,269,5,8
C4920,8,6,District-Alwar,Urban,80-89,57,68,45,40,3,2,84,132,2,3
C4920,8,6,District-Alwar,Urban,90+,12,16,10,13,0,1,25,27,0,2
C4920,8,6,District-Alwar,Urban,Age Not Stated,2,2,0,0,0,0,1,0,0,0
C4920,8,7,District-Bharatpur,Rural,0-4,150,140,166,168,26,24,131,91,49,28
C4920,8,7,District-Bharatpur,Rural,5-9,191,188,221,203,168,105,269,161,144,94
C4920,8,7,District-Bharatpur,Rural,10-19,379,304,493,373,376,189,1069,551,585,278
C4920,8,7,District-Bharatpur,Rural,20-29,277,185,404,258,217,137,1368,545,375,142
C4920,8,7,District-Bharatpur,Rural,30-39,227,187,299,222,152,91,965,443,251,175
C4920,8,7,District-Bharatpur,Rural,40-49,253,199,262,167,123,88,603,269,203,116
C4920,8,7,District-Bharatpur,Rural,50-59,323,306,213,221,100,49,486,281,80,73
C4920,8,7,District-Bharatpur,Rural,60-69,540,744,362,403,58,46,628,686,58,48
C4920,8,7,District-Bharatpur,Rural,70-79,555,758,356,394,29,20,697,774,30,15
C4920,8,7,District-Bharatpur,Rural,80-89,248,300,158,151,13,3,432,383,12,7
C4920,8,7,District-Bharatpur,Rural,90+,52,77,55,40,4,3,101,105,2,0
C4920,8,7,District-Bharatpur,Rural,Age Not Stated,13,22,39,18,10,2,40,24,13,4
C4920,8,7,District-Bharatpur,Urban,0-4,12,10,44,41,2,2,23,18,15,4
C4920,8,7,District-Bharatpur,Urban,5-9,21,27,56,42,24,19,53,23,29,12
C4920,8,7,District-Bharatpur,Urban,10-19,90,53,143,116,59,39,235,132,142,66
C4920,8,7,District-Bharatpur,Urban,20-29,57,29,146,107,65,25,272,156,112,39
C4920,8,7,District-Bharatpur,Urban,30-39,50,54,116,63,31,23,254,148,98,32
C4920,8,7,District-Bharatpur,Urban,40-49,46,44,98,70,39,25,158,88,65,22
C4920,8,7,District-Bharatpur,Urban,50-59,50,41,74,67,24,11,116,66,32,15
C4920,8,7,District-Bharatpur,Urban,60-69,57,67,48,60,17,12,116,122,9,6
C4920,8,7,District-Bharatpur,Urban,70-79,46,71,59,74,9,6,113,115,6,4
C4920,8,7,District-Bharatpur,Urban,80-89,22,37,14,18,3,3,42,59,0,2
C4920,8,7,District-Bharatpur,Urban,90+,1,4,10,8,2,0,12,30,1,0
C4920,8,7,District-Bharatpur,Urban,Age Not Stated,0,0,3,2,0,0,3,1,2,0
C4920,8,8,District-Dhaulpur,Rural,0-4,35,37,51,48,14,9,73,50,24,8
C4920,8,8,District-Dhaulpur,Rural,5-9,57,43,70,51,68,56,144,83,88,44
C4920,8,8,District-Dhaulpur,Rural,10-19,148,86,182,111,156,77,716,311,341,142
C4920,8,8,District-Dhaulpur,Rural,20-29,113,54,129,79,86,42,822,313,178,68
C4920,8,8,District-Dhaulpur,Rural,30-39,116,61,103,69,46,33,518,240,116,61
C4920,8,8,District-Dhaulpur,Rural,40-49,128,97,107,58,45,27,333,134,89,52
C4920,8,8,District-Dhaulpur,Rural,50-59,149,189,85,67,20,16,245,127,39,24
C4920,8,8,District-Dhaulpur,Rural,60-69,266,415,135,155,22,16,298,281,21,25
C4920,8,8,District-Dhaulpur,Rural,70-79,300,422,127,159,8,2,316,318,9,9
C4920,8,8,District-Dhaulpur,Rural,80-89,133,139,54,50,5,8,142,131,2,5
C4920,8,8,District-Dhaulpur,Rural,90+,34,47,20,18,1,0,35,46,0,0
C4920,8,8,District-Dhaulpur,Rural,Age Not Stated,2,0,2,0,3,4,2,2,0,1
C4920,8,8,District-Dhaulpur,Urban,0-4,14,8,15,7,2,2,13,12,0,4
C4920,8,8,District-Dhaulpur,Urban,5-9,16,15,18,20,18,8,34,14,23,9
C4920,8,8,District-Dhaulpur,Urban,10-19,39,22,53,38,36,20,151,79,75,23
C4920,8,8,District-Dhaulpur,Urban,20-29,20,13,41,31,18,13,191,87,47,17
C4920,8,8,District-Dhaulpur,Urban,30-39,21,15,33,22,18,16,137,78,46,11
C4920,8,8,District-Dhaulpur,Urban,40-49,21,27,33,16,17,10,75,38,19,11
C4920,8,8,District-Dhaulpur,Urban,50-59,24,22,23,26,8,5,66,30,10,8
C4920,8,8,District-Dhaulpur,Urban,60-69,31,36,22,22,6,0,58,38,7,5
C4920,8,8,District-Dhaulpur,Urban,70-79,27,37,19,15,1,3,42,40,1,1
C4920,8,8,District-Dhaulpur,Urban,80-89,13,17,6,12,2,0,24,14,1,1
C4920,8,8,District-Dhaulpur,Urban,90+,1,7,3,5,0,0,4,7,0,0
C4920,8,8,District-Dhaulpur,Urban,Age Not Stated,2,0,0,1,0,0,0,0,0,0
C4920,8,9,District-Karauli,Rural,0-4,106,103,82,78,14,7,78,51,39,18
C4920,8,9,District-Karauli,Rural,5-9,133,98,107,107,93,54,161,109,99,53
C4920,8,9,District-Karauli,Rural,10-19,328,225,332,188,206,99,634,299,346,139
C4920,8,9,District-Karauli,Rural,20-29,233,133,264,154,116,50,760,304,244,70
C4920,8,9,District-Karauli,Rural,30-39,197,147,210,139,67,45,568,287,198,67
C4920,8,9,District-Karauli,Rural,40-49,210,140,163,134,56,40,461,228,122,86
C4920,8,9,District-Karauli,Rural,50-59,226,214,158,142,26,23,411,247,78,51
C4920,8,9,District-Karauli,Rural,60-69,456,665,275,324,24,20,562,570,46,31
C4920,8,9,District-Karauli,Rural,70-79,517,665,265,297,20,13,582,603,22,20
C4920,8,9,District-Karauli,Rural,80-89,189,221,121,100,4,3,222,255,5,6
C4920,8,9,District-Karauli,Rural,90+,42,47,26,26,2,2,52,68,2,2
C4920,8,9,District-Karauli,Rural,Age Not Stated,9,16,11,10,2,1,31,27,10,4
C4920,8,9,District-Karauli,Urban,0-4,26,24,8,14,2,2,21,14,7,5
C4920,8,9,District-Karauli,Urban,5-9,26,30,23,14,13,2,34,14,17,12
C4920,8,9,District-Karauli,Urban,10-19,60,48,57,43,22,15,92,56,56,32
C4920,8,9,District-Karauli,Urban,20-29,54,32,38,26,18,12,131,47,60,21
C4920,8,9,District-Karauli,Urban,30-39,45,25,33,24,15,4,107,46,44,13
C4920,8,9,District-Karauli,Urban,40-49,33,34,26,24,7,6,81,35,39,13
C4920,8,9,District-Karauli,Urban,50-59,43,42,29,24,6,4,77,48,12,12
