Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,12,2,District-West Kameng,Urban,90+,0,0,0,0,0,0,0,0,0,0
C4920,12,2,District-West Kameng,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,12,3,District-East Kameng,Rural,0-4,10,17,13,19,0,1,2,4,4,2
C4920,12,3,District-East Kameng,Rural,5-9,23,9,27,40,4,3,5,6,1,7
C4920,12,3,District-East Kameng,Rural,10-19,32,32,54,60,12,6,18,17,14,5
C4920,12,3,District-East Kameng,Rural,20-29,18,18,21,25,4,4,15,11,6,7
C4920,12,3,District-East Kameng,Rural,30-39,16,16,27,41,5,4,12,8,8,16
C4920,12,3,District-East Kameng,Rural,40-49,12,21,19,24,11,4,11,8,3,4
C4920,12,3,District-East Kameng,Rural,50-59,12,17,19,29,2,1,13,5,6,5
C4920,12,3,District-East Kameng,Rural,60-69,8,12,16,21,0,1,6,8,2,5
C4920,12,3,District-East Kameng,Rural,70-79,13,5,10,6,0,0,5,4,0,2
C4920,12,3,District-East Kameng,Rural,80-89,5,1,3,2,0,0,0,1,0,0
C4920,12,3,District-East Kameng,Rural,90+,0,1,2,0,0,0,1,0,0,1
C4920,12,3,District-East Kameng,Rural,Age Not Stated,0,0,2,0,0,0,0,0,0,0
C4920,12,3,District-East Kameng,Urban,0-4,4,1,0,1,0,0,1,0,0,1
C4920,12,3,District-East Kameng,Urban,5-9,5,3,1,2,2,4,1,1,3,3
C4920,12,3,District-East Kameng,Urban,10-19,9,5,11,4,1,1,5,8,4,6
C4920,12,3,District-East Kameng,Urban,20-29,2,10,11,3,3,2,3,5,3,4
C4920,12,3,District-East Kameng,Urban,30-39,9,5,3,3,2,0,6,3,2,0
C4920,12,3,District-East Kameng,Urban,40-49,5,2,2,3,0,0,4,3,1,1
C4920,12,3,District-East Kameng,Urban,50-59,4,3,1,2,1,0,2,4,1,0
C4920,12,3,District-East Kameng,Urban,60-69,2,1,0,0,0,0,0,2,0,0
C4920,12,3,District-East Kameng,Urban,70-79,0,0,0,0,0,0,1,1,0,0
C4920,12,3,District-East Kameng,Urban,80-89,0,0,1,0,0,0,0,0,0,0
C4920,12,3,District-East Kameng,Urban,90+,0,0,0,0,0,0,0,0,0,0
