Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,33,3,District-Kancheepuram,Rural,Age Not Stated,2,3,2,4,5,3,5,5,2,1
C4920,33,3,District-Kancheepuram,Urban,0-4,80,69,234,240,19,5,72,38,92,52
C4920,33,3,District-Kancheepuram,Urban,5-9,102,92,249,204,110,92,95,62,225,158
C4920,33,3,District-Kancheepuram,Urban,10-19,264,205,546,753,201,155,371,233,590,400
C4920,33,3,District-Kancheepuram,Urban,20-29,284,253,666,900,214,202,928,688,521,434
C4920,33,3,District-Kancheepuram,Urban,30-39,319,280,701,696,199,170,1214,800,476,365
C4920,33,3,District-Kancheepuram,Urban,40-49,340,237,685,517,154,107,950,483,339,288
C4920,33,3,District-Kancheepuram,Urban,50-59,286,221,462,499,89,70,825,414,179,161
C4920,33,3,District-Kancheepuram,Urban,60-69,209,170,385,370,66,47,576,289,87,66
C4920,33,3,District-Kancheepuram,Urban,70-79,124,105,249,224,31,21,260,137,41,40
C4920,33,3,District-Kancheepuram,Urban,80-89,50,66,102,118,8,10,63,76,5,16
C4920,33,3,District-Kancheepuram,Urban,90+,9,18,20,15,1,1,7,11,4,0
C4920,33,3,District-Kancheepuram,Urban,Age Not Stated,7,4,11,15,1,0,5,4,6,3
C4920,33,4,District-Vellore,Rural,0-4,67,52,104,150,28,16,99,78,82,50
C4920,33,4,District-Vellore,Rural,5-9,102,79,162,161,162,125,161,116,221,148
C4920,33,4,District-Vellore,Rural,10-19,282,207,407,347,363,273,520,325,516,432
C4920,33,4,District-Vellore,Rural,20-29,285,255,427,444,312,302,1087,731,464,444
C4920,33,4,District-Vellore,Rural,30-39,300,279,425,418,273,222,1068,615,358,316
C4920,33,4,District-Vellore,Rural,40-49,362,277,479,405,223,186,907,484,281,238
C4920,33,4,District-Vellore,Rural,50-59,316,217,367,333,136,116,874,440,150,123
C4920,33,4,District-Vellore,Rural,60-69,282,272,355,348,114,70,731,410,64,75
C4920,33,4,District-Vellore,Rural,70-79,149,198,231,226,36,31,337,204,19,37
C4920,33,4,District-Vellore,Rural,80-89,71,100,88,90,9,10,99,81,12,14
C4920,33,4,District-Vellore,Rural,90+,10,25,18,19,2,0,18,17,3,2
C4920,33,4,District-Vellore,Rural,Age Not Stated,2,4,0,4,4,0,1,4,4,2
C4920,33,4,District-Vellore,Urban,0-4,40,31,73,96,16,8,55,28,56,27
C4920,33,4,District-Vellore,Urban,5-9,66,41,88,112,86,69,96,66,136,111
C4920,33,4,District-Vellore,Urban,10-19,171,143,271,284,169,129,321,197,408,354
C4920,33,4,District-Vellore,Urban,20-29,162,130,318,396,181,144,743,532,377,308
C4920,33,4,District-Vellore,Urban,30-39,190,151,298,327,141,98,759,514,281,253
C4920,33,4,District-Vellore,Urban,40-49,189,151,306,289,115,106,630,366,224,155
C4920,33,4,District-Vellore,Urban,50-59,167,118,236,253,80,55,578,279,119,98
C4920,33,4,District-Vellore,Urban,60-69,126,112,181,204,59,36,425,203,55,56
C4920,33,4,District-Vellore,Urban,70-79,76,83,133,100,19,22,191,92,22,23
C4920,33,4,District-Vellore,Urban,80-89,23,36,36,50,4,7,40,39,4,7
C4920,33,4,District-Vellore,Urban,90+,1,7,6,11,2,2,6,15,1,0
C4920,33,4,District-Vellore,Urban,Age Not Stated,1,0,3,2,3,0,2,2,5,3
C4920,33,5,District-Tiruvannamalai,Rural,0-4,43,44,79,114,11,7,78,42,77,48
C4920,33,5,District-Tiruvannamalai,Rural,5-9,80,71,119,124,159,111,143,99,180,128
C4920,33,5,District-Tiruvannamalai,Rural,10-19,248,199,287,287,321,252,440,280,456,359
C4920,33,5,District-Tiruvannamalai,Rural,20-29,295,196,329,304,330,294,910,707,401,351
C4920,33,5,District-Tiruvannamalai,Rural,30-39,303,209,269,350,239,232,852,489,264,303
C4920,33,5,District-Tiruvannamalai,Rural,40-49,314,221,321,305,230,155,664,390,212,166
C4920,33,5,District-Tiruvannamalai,Rural,50-59,249,236,314,295,127,99,675,352,106,93
C4920,33,5,District-Tiruvannamalai,Rural,60-69,246,247,294,339,81,59,615,331,49,68
C4920,33,5,District-Tiruvannamalai,Rural,70-79,185,198,247,214,43,31,305,167,25,27
C4920,33,5,District-Tiruvannamalai,Rural,80-89,85,81,94,74,17,7,97,54,6,4
C4920,33,5,District-Tiruvannamalai,Rural,90+,16,17,11,10,0,1,17,15,2,0
C4920,33,5,District-Tiruvannamalai,Rural,Age Not Stated,1,3,2,1,0,0,1,0,4,2
C4920,33,5,District-Tiruvannamalai,Urban,0-4,15,7,28,23,5,3,13,16,15,11
C4920,33,5,District-Tiruvannamalai,Urban,5-9,20,12,42,25,31,19,31,14,30,27
C4920,33,5,District-Tiruvannamalai,Urban,10-19,56,51,81,78,69,70,99,51,111,86
C4920,33,5,District-Tiruvannamalai,Urban,20-29,71,46,96,107,64,48,291,204,117,94
C4920,33,5,District-Tiruvannamalai,Urban,30-39,65,55,75,85,31,43,241,176,94,88
C4920,33,5,District-Tiruvannamalai,Urban,40-49,66,43,97,95,48,33,196,119,82,61
C4920,33,5,District-Tiruvannamalai,Urban,50-59,56,32,82,91,20,24,171,101,27,30
C4920,33,5,District-Tiruvannamalai,Urban,60-69,37,36,62,81,20,18,132,80,10,8
C4920,33,5,District-Tiruvannamalai,Urban,70-79,21,27,47,41,6,5,66,31,3,4
C4920,33,5,District-Tiruvannamalai,Urban,80-89,8,9,26,27,5,3,17,15,2,2
C4920,33,5,District-Tiruvannamalai,Urban,90+,1,2,4,2,0,1,2,1,0,1
C4920,33,5,District-Tiruvannamalai,Urban,Age Not Stated,1,0,0,2,1,0,0,0,0,0
C4920,33,6,District-Viluppuram,Rural,0-4,77,72,217,179,26,23,122,98,127,98
C4920,33,6,District-Viluppuram,Rural,5-9,143,97,253,259,232,155,269,161,244,198
C4920,33,6,District-Viluppuram,Rural,10-19,392,345,625,595,504,369,758,541,612,506
C4920,33,6,District-Viluppuram,Rural,20-29,422,369,758,687,473,379,1798,1218,512,470
C4920,33,6,District-Viluppuram,Rural,30-39,425,342,630,595,296,245,1499,796,391,375
C4920,33,6,District-Viluppuram,Rural,40-49,421,325,618,611,235,192,1287,657,274,284
C4920,33,6,District-Viluppuram,Rural,50-59,385,325,510,528,129,111,1148,624,132,161
C4920,33,6,District-Viluppuram,Rural,60-69,411,362,461,483,118,83,1055,583,70,75
C4920,33,6,District-Viluppuram,Rural,70-79,261,234,355,263,39,24,520,279,24,32
C4920,33,6,District-Viluppuram,Rural,80-89,97,95,128,81,13,9,143,91,5,4
C4920,33,6,District-Viluppuram,Rural,90+,16,21,28,22,1,1,20,16,1,0
C4920,33,6,District-Viluppuram,Rural,Age Not Stated,5,3,5,5,2,5,8,6,1,2
C4920,33,6,District-Viluppuram,Urban,0-4,10,11,35,35,4,2,17,10,11,13
C4920,33,6,District-Viluppuram,Urban,5-9,12,12,48,46,22,22,40,22,42,27
C4920,33,6,District-Viluppuram,Urban,10-19,51,31,120,101,57,52,99,48,99,87
C4920,33,6,District-Viluppuram,Urban,20-29,70,43,124,154,69,52,299,212,111,88
C4920,33,6,District-Viluppuram,Urban,30-39,58,51,103,123,51,44,287,192,99,71
C4920,33,6,District-Viluppuram,Urban,40-49,59,42,119,117,33,31,254,142,57,41
C4920,33,6,District-Viluppuram,Urban,50-59,50,35,90,86,29,15,196,102,28,20
C4920,33,6,District-Viluppuram,Urban,60-69,53,28,62,95,19,11,144,82,13,17
C4920,33,6,District-Viluppuram,Urban,70-79,22,15,43,46,6,3,70,42,4,4
C4920,33,6,District-Viluppuram,Urban,80-89,10,13,19,23,3,5,11,20,1,0
C4920,33,6,District-Viluppuram,Urban,90+,1,1,6,4,0,2,1,6,0,0
C4920,33,6,District-Viluppuram,Urban,Age Not Stated,1,0,0,2,1,0,1,0,0,0
C4920,33,7,District-Salem,Rural,0-4,25,31,61,37,15,4,51,40,31,24
C4920,33,7,District-Salem,Rural,5-9,55,44,65,51,100,70,120,87,130,82
C4920,33,7,District-Salem,Rural,10-19,170,119,193,170,253,140,495,235,371,246
C4920,33,7,District-Salem,Rural,20-29,150,114,236,184,226,163,809,524,274,240
C4920,33,7,District-Salem,Rural,30-39,199,125,186,184,164,145,762,406,225,208
C4920,33,7,District-Salem,Rural,40-49,195,140,227,191,153,112,705,372,187,136
C4920,33,7,District-Salem,Rural,50-59,190,161,194,149,88,55,576,293,90,83
C4920,33,7,District-Salem,Rural,60-69,227,177,224,183,61,45,539,280,62,53
C4920,33,7,District-Salem,Rural,70-79,143,118,133,144,30,14,273,161,23,19
C4920,33,7,District-Salem,Rural,80-89,48,58,66,57,7,3,83,64,6,3
C4920,33,7,District-Salem,Rural,90+,12,13,11,14,0,0,20,17,3,1
C4920,33,7,District-Salem,Rural,Age Not Stated,1,0,0,0,0,0,3,1,1,0
