Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,9,5,District-Rampur,Rural,0-4,153,151,270,276,44,22,78,53,41,32
C4920,9,5,District-Rampur,Rural,5-9,237,149,364,398,173,147,199,127,147,78
C4920,9,5,District-Rampur,Rural,10-19,447,425,821,824,364,269,1269,781,458,319
C4920,9,5,District-Rampur,Rural,20-29,242,199,525,418,196,139,1042,437,314,162
C4920,9,5,District-Rampur,Rural,30-39,209,170,424,381,154,140,539,251,189,128
C4920,9,5,District-Rampur,Rural,40-49,179,163,322,255,111,77,380,138,139,93
C4920,9,5,District-Rampur,Rural,50-59,179,193,209,201,60,52,213,103,76,55
C4920,9,5,District-Rampur,Rural,60-69,321,309,251,230,48,59,237,136,59,36
C4920,9,5,District-Rampur,Rural,70-79,168,213,128,138,19,12,124,77,17,11
C4920,9,5,District-Rampur,Rural,80-89,76,88,52,55,7,8,38,34,4,12
C4920,9,5,District-Rampur,Rural,90+,34,29,18,34,6,2,15,23,4,2
C4920,9,5,District-Rampur,Rural,Age Not Stated,39,17,38,45,24,15,14,5,6,2
C4920,9,5,District-Rampur,Urban,0-4,29,21,51,53,5,6,21,13,4,9
C4920,9,5,District-Rampur,Urban,5-9,30,38,91,82,24,25,53,34,34,23
C4920,9,5,District-Rampur,Urban,10-19,91,92,182,180,82,72,213,143,129,93
C4920,9,5,District-Rampur,Urban,20-29,75,59,192,123,55,50,256,94,101,57
C4920,9,5,District-Rampur,Urban,30-39,64,46,102,87,49,28,117,48,80,39
C4920,9,5,District-Rampur,Urban,40-49,91,64,98,79,27,22,116,44,50,22
C4920,9,5,District-Rampur,Urban,50-59,76,74,71,54,22,10,96,42,29,19
C4920,9,5,District-Rampur,Urban,60-69,94,112,72,83,15,12,72,53,19,14
C4920,9,5,District-Rampur,Urban,70-79,57,62,46,49,7,8,44,39,5,7
C4920,9,5,District-Rampur,Urban,80-89,26,25,15,19,1,3,10,21,1,2
C4920,9,5,District-Rampur,Urban,90+,8,8,7,6,0,2,4,4,1,0
C4920,9,5,District-Rampur,Urban,Age Not Stated,4,3,5,7,3,1,1,1,1,1
C4920,9,6,District-Jyotiba Phule Nagar,Rural,0-4,63,60,186,147,18,15,81,47,24,22
C4920,9,6,District-Jyotiba Phule Nagar,Rural,5-9,86,59,223,201,127,86,169,85,100,50
C4920,9,6,District-Jyotiba Phule Nagar,Rural,10-19,196,166,510,433,236,178,843,457,303,192
C4920,9,6,District-Jyotiba Phule Nagar,Rural,20-29,112,84,303,212,157,96,810,336,163,85
C4920,9,6,District-Jyotiba Phule Nagar,Rural,30-39,127,81,244,222,91,76,440,170,118,75
C4920,9,6,District-Jyotiba Phule Nagar,Rural,40-49,121,85,194,148,72,55,259,118,70,26
C4920,9,6,District-Jyotiba Phule Nagar,Rural,50-59,139,130,148,141,42,39,183,82,36,24
C4920,9,6,District-Jyotiba Phule Nagar,Rural,60-69,231,234,198,182,23,31,183,105,23,22
C4920,9,6,District-Jyotiba Phule Nagar,Rural,70-79,163,166,96,112,14,8,109,74,13,11
C4920,9,6,District-Jyotiba Phule Nagar,Rural,80-89,84,113,54,56,5,4,44,33,4,4
C4920,9,6,District-Jyotiba Phule Nagar,Rural,90+,25,39,17,38,1,0,21,21,0,0
C4920,9,6,District-Jyotiba Phule Nagar,Rural,Age Not Stated,6,7,8,10,3,3,6,5,2,0
C4920,9,6,District-Jyotiba Phule Nagar,Urban,0-4,37,38,50,61,6,3,15,7,9,4
C4920,9,6,District-Jyotiba Phule Nagar,Urban,5-9,49,44,64,71,40,39,29,24,35,22
C4920,9,6,District-Jyotiba Phule Nagar,Urban,10-19,106,87,170,154,86,64,182,109,121,76
C4920,9,6,District-Jyotiba Phule Nagar,Urban,20-29,70,74,144,114,53,50,182,98,92,42
C4920,9,6,District-Jyotiba Phule Nagar,Urban,30-39,69,51,105,67,52,15,114,54,57,35
C4920,9,6,District-Jyotiba Phule Nagar,Urban,40-49,72,57,73,68,31,21,95,40,40,20
C4920,9,6,District-Jyotiba Phule Nagar,Urban,50-59,66,55,66,31,28,11,43,21,20,12
C4920,9,6,District-Jyotiba Phule Nagar,Urban,60-69,77,88,43,41,18,10,58,46,11,8
C4920,9,6,District-Jyotiba Phule Nagar,Urban,70-79,50,49,28,31,2,1,35,20,5,3
C4920,9,6,District-Jyotiba Phule Nagar,Urban,80-89,11,22,4,12,0,1,13,16,0,5
C4920,9,6,District-Jyotiba Phule Nagar,Urban,90+,0,9,8,5,0,0,5,5,1,1
C4920,9,6,District-Jyotiba Phule Nagar,Urban,Age Not Stated,4,4,0,1,1,2,0,4,0,0
C4920,9,7,District-Meerut,Rural,0-4,113,104,342,354,22,25,74,66,34,13
C4920,9,7,District-Meerut,Rural,5-9,141,85,421,341,172,114,188,98,100,62
C4920,9,7,District-Meerut,Rural,10-19,314,244,903,850,412,299,980,601,351,200
C4920,9,7,District-Meerut,Rural,20-29,249,149,662,573,218,177,1014,471,223,108
C4920,9,7,District-Meerut,Rural,30-39,189,150,435,395,164,149,658,297,157,81
C4920,9,7,District-Meerut,Rural,40-49,213,159,383,321,153,127,409,155,127,65
C4920,9,7,District-Meerut,Rural,50-59,212,195,305,258,104,84,320,140,59,44
C4920,9,7,District-Meerut,Rural,60-69,272,303,251,287,75,56,247,165,40,29
C4920,9,7,District-Meerut,Rural,70-79,221,214,215,193,40,33,147,118,16,22
C4920,9,7,District-Meerut,Rural,80-89,95,89,118,100,11,14,81,89,2,6
C4920,9,7,District-Meerut,Rural,90+,37,47,39,30,7,3,37,31,2,6
C4920,9,7,District-Meerut,Rural,Age Not Stated,79,81,106,89,42,38,52,30,19,11
C4920,9,7,District-Meerut,Urban,0-4,161,127,375,319,22,15,68,46,44,29
C4920,9,7,District-Meerut,Urban,5-9,191,155,439,388,122,97,102,50,101,45
C4920,9,7,District-Meerut,Urban,10-19,459,338,937,852,290,225,526,293,317,191
C4920,9,7,District-Meerut,Urban,20-29,370,331,1245,730,225,173,650,365,253,159
C4920,9,7,District-Meerut,Urban,30-39,247,220,825,591,174,145,423,205,217,99
C4920,9,7,District-Meerut,Urban,40-49,266,178,577,388,131,111,320,129,132,87
C4920,9,7,District-Meerut,Urban,50-59,194,187,344,294,91,86,256,129,92,60
C4920,9,7,District-Meerut,Urban,60-69,189,193,267,262,64,45,213,158,48,40
C4920,9,7,District-Meerut,Urban,70-79,124,131,145,169,29,15,113,133,17,14
C4920,9,7,District-Meerut,Urban,80-89,44,63,63,91,7,4,55,67,5,4
C4920,9,7,District-Meerut,Urban,90+,18,25,29,36,3,9,20,14,5,0
C4920,9,7,District-Meerut,Urban,Age Not Stated,39,24,124,83,27,22,34,14,10,3
C4920,9,8,District-Baghpat,Rural,0-4,48,21,126,112,15,9,52,32,14,6
C4920,9,8,District-Baghpat,Rural,5-9,73,37,178,149,99,63,92,57,49,29
C4920,9,8,District-Baghpat,Rural,10-19,159,102,421,337,193,129,620,398,209,119
C4920,9,8,District-Baghpat,Rural,20-29,109,59,299,207,111,72,701,266,167,57
C4920,9,8,District-Baghpat,Rural,30-39,108,58,198,164,99,63,390,191,121,67
C4920,9,8,District-Baghpat,Rural,40-49,120,107,188,149,78,56,241,109,64,28
C4920,9,8,District-Baghpat,Rural,50-59,175,158,133,155,47,46,190,110,34,22
C4920,9,8,District-Baghpat,Rural,60-69,236,243,200,160,37,32,197,141,25,25
C4920,9,8,District-Baghpat,Rural,70-79,209,210,193,166,30,25,184,113,12,8
C4920,9,8,District-Baghpat,Rural,80-89,84,63,88,51,9,5,81,58,5,6
C4920,9,8,District-Baghpat,Rural,90+,29,22,34,30,3,2,21,18,2,2
C4920,9,8,District-Baghpat,Rural,Age Not Stated,15,12,29,19,10,10,18,6,5,4
C4920,9,8,District-Baghpat,Urban,0-4,12,15,27,38,10,2,18,7,4,4
C4920,9,8,District-Baghpat,Urban,5-9,24,17,35,60,25,16,23,13,12,9
C4920,9,8,District-Baghpat,Urban,10-19,39,32,100,133,46,24,177,112,41,33
C4920,9,8,District-Baghpat,Urban,20-29,40,19,91,85,39,30,193,72,50,14
C4920,9,8,District-Baghpat,Urban,30-39,31,25,69,81,32,12,112,53,26,16
C4920,9,8,District-Baghpat,Urban,40-49,22,19,46,65,8,14,75,52,29,4
C4920,9,8,District-Baghpat,Urban,50-59,36,20,41,37,15,10,71,39,15,9
C4920,9,8,District-Baghpat,Urban,60-69,29,39,43,35,8,6,69,37,10,3
C4920,9,8,District-Baghpat,Urban,70-79,44,28,18,28,9,2,37,48,4,2
C4920,9,8,District-Baghpat,Urban,80-89,24,22,13,10,1,1,23,21,0,1
C4920,9,8,District-Baghpat,Urban,90+,2,6,5,1,0,0,5,6,0,0
C4920,9,8,District-Baghpat,Urban,Age Not Stated,2,1,5,4,1,0,2,2,0,0
C4920,9,9,District-Ghaziabad,Rural,0-4,442,371,561,528,35,12,91,65,69,37
C4920,9,9,District-Ghaziabad,Rural,5-9,462,396,586,589,157,116,188,110,124,69
C4920,9,9,District-Ghaziabad,Rural,10-19,985,740,1334,1093,340,246,1013,536,386,203
C4920,9,9,District-Ghaziabad,Rural,20-29,665,547,964,768,236,160,1031,465,261,122
C4920,9,9,District-Ghaziabad,Rural,30-39,489,378,715,577,151,107,575,302,190,89
C4920,9,9,District-Ghaziabad,Rural,40-49,469,339,564,406,121,84,358,149,128,81
C4920,9,9,District-Ghaziabad,Rural,50-59,361,347,392,291,77,60,243,150,50,51
C4920,9,9,District-Ghaziabad,Rural,60-69,423,408,325,293,53,35,203,184,36,33
C4920,9,9,District-Ghaziabad,Rural,70-79,242,267,228,226,28,23,144,134,17,30
C4920,9,9,District-Ghaziabad,Rural,80-89,102,127,95,96,8,6,86,80,6,6
C4920,9,9,District-Ghaziabad,Rural,90+,46,51,37,55,6,2,29,32,4,3
C4920,9,9,District-Ghaziabad,Rural,Age Not Stated,63,38,56,58,7,8,36,21,16,9
C4920,9,9,District-Ghaziabad,Urban,0-4,1064,842,1733,1587,52,41,128,84,116,73
C4920,9,9,District-Ghaziabad,Urban,5-9,1160,1026,1867,1827,291,216,218,141,204,133
C4920,9,9,District-Ghaziabad,Urban,10-19,2352,1958,3943,3635,552,465,860,551,588,359
C4920,9,9,District-Ghaziabad,Urban,20-29,2020,1872,3350,3425,492,428,1111,586,513,320
C4920,9,9,District-Ghaziabad,Urban,30-39,1760,1511,2919,2917,438,327,782,382,360,234
C4920,9,9,District-Ghaziabad,Urban,40-49,1458,1053,2276,1890,318,226,568,284,281,178
C4920,9,9,District-Ghaziabad,Urban,50-59,932,759,1326,1071,205,138,409,219,157,89
C4920,9,9,District-Ghaziabad,Urban,60-69,676,575,803,781,139,95,367,224,78,51
C4920,9,9,District-Ghaziabad,Urban,70-79,337,263,401,337,48,32,200,153,37,20
C4920,9,9,District-Ghaziabad,Urban,80-89,103,107,158,131,19,16,75,64,8,12
C4920,9,9,District-Ghaziabad,Urban,90+,48,59,89,97,14,11,21,18,17,11
C4920,9,9,District-Ghaziabad,Urban,Age Not Stated,232,207,511,474,42,40,88,47,52,33
C4920,9,10,District-Gautam Buddha Nagar,Rural,0-4,115,111,208,177,9,3,36,21,27,24
C4920,9,10,District-Gautam Buddha Nagar,Rural,5-9,138,129,267,224,59,41,68,21,41,39
C4920,9,10,District-Gautam Buddha Nagar,Rural,10-19,268,213,520,425,126,77,337,184,145,77
C4920,9,10,District-Gautam Buddha Nagar,Rural,20-29,200,146,401,349,77,57,414,175,127,58
C4920,9,10,District-Gautam Buddha Nagar,Rural,30-39,143,117,303,237,53,42,243,105,86,37
C4920,9,10,District-Gautam Buddha Nagar,Rural,40-49,139,89,234,168,41,31,174,67,52,30
C4920,9,10,District-Gautam Buddha Nagar,Rural,50-59,137,100,153,138,24,14,100,60,29,14
C4920,9,10,District-Gautam Buddha Nagar,Rural,60-69,125,133,142,143,12,14,100,50,15,16
C4920,9,10,District-Gautam Buddha Nagar,Rural,70-79,87,99,93,93,11,6,63,52,15,7
C4920,9,10,District-Gautam Buddha Nagar,Rural,80-89,45,53,38,45,9,2,32,31,3,2
C4920,9,10,District-Gautam Buddha Nagar,Rural,90+,11,16,18,20,4,0,9,3,1,3
C4920,9,10,District-Gautam Buddha Nagar,Rural,Age Not Stated,80,54,106,76,11,6,44,15,14,21
C4920,9,10,District-Gautam Buddha Nagar,Urban,0-4,117,92,285,203,16,11,39,28,13,16
C4920,9,10,District-Gautam Buddha Nagar,Urban,5-9,153,115,282,265,86,64,48,31,42,34
C4920,9,10,District-Gautam Buddha Nagar,Urban,10-19,252,222,602,468,164,114,208,121,122,83
C4920,9,10,District-Gautam Buddha Nagar,Urban,20-29,265,217,626,490,139,87,264,129,93,69
C4920,9,10,District-Gautam Buddha Nagar,Urban,30-39,231,170,453,423,124,103,195,82,77,55
C4920,9,10,District-Gautam Buddha Nagar,Urban,40-49,150,109,387,261,86,58,119,70,59,29
C4920,9,10,District-Gautam Buddha Nagar,Urban,50-59,134,102,190,130,42,37,103,39,34,31
C4920,9,10,District-Gautam Buddha Nagar,Urban,60-69,136,138,120,129,29,31,85,53,15,9
C4920,9,10,District-Gautam Buddha Nagar,Urban,70-79,80,71,78,85,19,15,50,66,8,5
C4920,9,10,District-Gautam Buddha Nagar,Urban,80-89,22,36,34,38,3,8,25,34,5,3
C4920,9,10,District-Gautam Buddha Nagar,Urban,90+,10,15,11,15,1,3,5,8,2,0
C4920,9,10,District-Gautam Buddha Nagar,Urban,Age Not Stated,55,47,78,70,6,10,17,7,22,15
C4920,9,11,District-Bulandshahr ,Rural,0-4,158,134,301,296,34,29,138,96,40,36
C4920,9,11,District-Bulandshahr ,Rural,5-9,195,149,389,301,218,127,278,179,152,88
C4920,9,11,District-Bulandshahr ,Rural,10-19,496,376,886,749,424,242,1823,992,693,406
C4920,9,11,District-Bulandshahr ,Rural,20-29,333,228,686,494,266,144,1870,820,512,182
C4920,9,11,District-Bulandshahr ,Rural,30-39,293,229,505,343,190,116,1112,479,361,162
C4920,9,11,District-Bulandshahr ,Rural,40-49,406,315,412,324,113,88,696,318,264,130
C4920,9,11,District-Bulandshahr ,Rural,50-59,480,414,353,306,75,79,528,317,130,93
C4920,9,11,District-Bulandshahr ,Rural,60-69,687,787,436,429,81,53,510,421,63,58
C4920,9,11,District-Bulandshahr ,Rural,70-79,510,617,293,347,27,36,334,329,27,32
C4920,9,11,District-Bulandshahr ,Rural,80-89,198,303,158,164,9,15,158,149,11,9
C4920,9,11,District-Bulandshahr ,Rural,90+,62,84,57,67,3,3,47,70,5,4
C4920,9,11,District-Bulandshahr ,Rural,Age Not Stated,21,29,40,50,15,11,38,18,13,3
C4920,9,11,District-Bulandshahr ,Urban,0-4,77,73,159,119,8,4,39,30,16,16
C4920,9,11,District-Bulandshahr ,Urban,5-9,91,68,158,130,65,37,77,52,39,23
C4920,9,11,District-Bulandshahr ,Urban,10-19,226,185,373,329,146,81,387,259,198,91
C4920,9,11,District-Bulandshahr ,Urban,20-29,144,120,281,238,79,64,419,210,145,81
C4920,9,11,District-Bulandshahr ,Urban,30-39,152,107,211,175,77,58,225,118,91,50
C4920,9,11,District-Bulandshahr ,Urban,40-49,160,131,195,138,47,41,176,86,84,48
C4920,9,11,District-Bulandshahr ,Urban,50-59,194,165,135,144,26,17,144,92,45,28
C4920,9,11,District-Bulandshahr ,Urban,60-69,215,233,118,131,22,28,146,113,13,10
C4920,9,11,District-Bulandshahr ,Urban,70-79,158,169,95,111,11,10,85,87,15,13
C4920,9,11,District-Bulandshahr ,Urban,80-89,57,64,43,44,5,2,35,35,3,1
C4920,9,11,District-Bulandshahr ,Urban,90+,12,17,16,18,0,3,11,16,2,1
C4920,9,11,District-Bulandshahr ,Urban,Age Not Stated,35,26,46,36,9,9,14,7,8,4
C4920,9,12,District-Aligarh,Rural,0-4,280,209,493,491,25,20,144,96,47,32
C4920,9,12,District-Aligarh,Rural,5-9,314,258,583,514,199,121,248,175,147,103
C4920,9,12,District-Aligarh,Rural,10-19,714,578,1263,1109,352,273,1604,891,503,307
C4920,9,12,District-Aligarh,Rural,20-29,475,378,894,701,265,159,1624,616,389,152
C4920,9,12,District-Aligarh,Rural,30-39,375,328,656,549,190,130,913,459,311,151
C4920,9,12,District-Aligarh,Rural,40-49,391,283,544,426,141,106,547,274,198,95
C4920,9,12,District-Aligarh,Rural,50-59,378,327,390,350,99,67,431,222,94,52
C4920,9,12,District-Aligarh,Rural,60-69,475,537,396,388,85,58,362,281,51,58
C4920,9,12,District-Aligarh,Rural,70-79,362,401,256,285,31,39,242,223,18,21
C4920,9,12,District-Aligarh,Rural,80-89,139,191,129,126,5,12,121,110,6,12
C4920,9,12,District-Aligarh,Rural,90+,51,56,43,46,6,5,43,41,4,6
C4920,9,12,District-Aligarh,Rural,Age Not Stated,30,34,67,48,12,11,31,30,9,7
C4920,9,12,District-Aligarh,Urban,0-4,119,134,329,297,13,17,49,28,36,19
C4920,9,12,District-Aligarh,Urban,5-9,162,152,468,457,113,86,109,49,61,50
C4920,9,12,District-Aligarh,Urban,10-19,392,346,1186,981,278,154,484,258,226,127
C4920,9,12,District-Aligarh,Urban,20-29,308,228,1171,752,208,162,487,232,191,83
C4920,9,12,District-Aligarh,Urban,30-39,206,158,579,516,146,124,306,158,130,58
C4920,9,12,District-Aligarh,Urban,40-49,225,182,481,375,116,83,206,79,101,56
C4920,9,12,District-Aligarh,Urban,50-59,262,189,329,314,80,47,146,84,47,33
C4920,9,12,District-Aligarh,Urban,60-69,207,198,255,238,53,40,148,132,21,21
C4920,9,12,District-Aligarh,Urban,70-79,132,153,156,134,24,17,103,97,12,6
C4920,9,12,District-Aligarh,Urban,80-89,48,50,55,58,6,3,42,40,3,4
C4920,9,12,District-Aligarh,Urban,90+,21,24,19,27,3,4,13,18,5,1
C4920,9,12,District-Aligarh,Urban,Age Not Stated,22,21,57,52,5,5,16,18,4,8
C4920,9,13,District-Mahamaya Nagar,Rural,0-4,97,72,226,175,8,3,44,41,23,9
C4920,9,13,District-Mahamaya Nagar,Rural,5-9,113,100,238,209,62,46,126,75,56,43
C4920,9,13,District-Mahamaya Nagar,Rural,10-19,241,218,520,429,179,132,770,411,251,125
C4920,9,13,District-Mahamaya Nagar,Rural,20-29,191,119,389,290,128,68,934,337,198,61
C4920,9,13,District-Mahamaya Nagar,Rural,30-39,152,107,269,196,52,78,520,220,169,65
