Table Name,State Code,Distt.Code,Area Name,Total/Rural/Urban,Age-group,In seeing - Males,In seeing - Females,In Hearing - Males,In Hearing - Females,In Speech - Males,In Speech - Females,In Movement - Males,In Movement - Females,Mental - Males,Mental - Females
C4920,14,2,District-Tamenglong ,Urban,5-9,4,6,5,1,1,0,0,0,3,0
C4920,14,2,District-Tamenglong ,Urban,10-19,8,12,6,7,2,0,1,1,8,4
C4920,14,2,District-Tamenglong ,Urban,20-29,5,7,6,5,1,0,1,6,5,4
C4920,14,2,District-Tamenglong ,Urban,30-39,6,8,5,5,0,1,4,1,2,2
C4920,14,2,District-Tamenglong ,Urban,40-49,12,19,4,3,0,1,2,2,2,1
C4920,14,2,District-Tamenglong ,Urban,50-59,17,17,3,2,0,1,8,1,2,1
C4920,14,2,District-Tamenglong ,Urban,60-69,7,9,6,6,1,0,1,0,0,0
C4920,14,2,District-Tamenglong ,Urban,70-79,6,6,4,3,0,0,2,1,0,1
C4920,14,2,District-Tamenglong ,Urban,80-89,1,0,3,2,0,0,5,1,0,0
C4920,14,2,District-Tamenglong ,Urban,90+,0,0,0,2,0,0,0,1,0,0
C4920,14,2,District-Tamenglong ,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,14,3,District-Churachandpur,Rural,0-4,33,26,43,37,1,0,4,6,12,9
C4920,14,3,District-Churachandpur,Rural,5-9,32,29,42,31,10,10,13,6,16,7
C4920,14,3,District-Churachandpur,Rural,10-19,57,63,81,88,22,12,25,21,25,36
C4920,14,3,District-Churachandpur,Rural,20-29,64,66,93,78,21,13,38,21,43,43
C4920,14,3,District-Churachandpur,Rural,30-39,39,32,80,51,15,14,33,18,53,26
C4920,14,3,District-Churachandpur,Rural,40-49,44,34,78,48,10,6,27,16,28,30
C4920,14,3,District-Churachandpur,Rural,50-59,35,32,74,51,10,3,26,17,12,27
C4920,14,3,District-Churachandpur,Rural,60-69,39,36,65,66,7,8,17,12,12,14
C4920,14,3,District-Churachandpur,Rural,70-79,23,27,48,35,3,1,7,13,6,4
C4920,14,3,District-Churachandpur,Rural,80-89,6,11,22,32,4,1,6,4,3,2
C4920,14,3,District-Churachandpur,Rural,90+,3,2,6,3,0,0,3,3,0,0
C4920,14,3,District-Churachandpur,Rural,Age Not Stated,1,2,5,0,0,1,0,0,0,1
C4920,14,3,District-Churachandpur,Urban,0-4,0,0,0,0,0,0,1,0,0,0
C4920,14,3,District-Churachandpur,Urban,5-9,1,4,0,1,1,0,1,0,1,1
C4920,14,3,District-Churachandpur,Urban,10-19,2,2,6,8,1,1,0,3,3,1
C4920,14,3,District-Churachandpur,Urban,20-29,7,0,3,2,1,1,0,2,3,3
C4920,14,3,District-Churachandpur,Urban,30-39,3,1,3,5,0,4,4,1,5,3
C4920,14,3,District-Churachandpur,Urban,40-49,3,2,8,5,2,0,1,1,1,1
C4920,14,3,District-Churachandpur,Urban,50-59,2,2,2,6,2,0,2,1,2,3
C4920,14,3,District-Churachandpur,Urban,60-69,1,0,3,2,0,0,2,1,0,1
C4920,14,3,District-Churachandpur,Urban,70-79,0,1,3,6,0,0,2,2,0,0
C4920,14,3,District-Churachandpur,Urban,80-89,1,0,3,1,0,0,1,0,0,0
C4920,14,3,District-Churachandpur,Urban,90+,0,0,0,1,0,0,0,0,0,0
C4920,14,3,District-Churachandpur,Urban,Age Not Stated,0,0,0,0,0,0,0,0,0,0
C4920,14,4,District-Bishnupur,Rural,0-4,12,24,19,16,2,0,8,3,3,6
C4920,14,4,District-Bishnupur,Rural,5-9,24,17,13,15,9,12,7,7,11,6
C4920,14,4,District-Bishnupur,Rural,10-19,47,44,40,37,20,28,25,12,26,34
C4920,14,4,District-Bishnupur,Rural,20-29,47,45,29,42,19,12,23,11,37,31
C4920,14,4,District-Bishnupur,Rural,30-39,43,35,51,38,28,19,29,23,43,24
C4920,14,4,District-Bishnupur,Rural,40-49,36,33,41,34,25,15,55,26,42,20
C4920,14,4,District-Bishnupur,Rural,50-59,35,25,36,27,21,8,38,32,17,17
C4920,14,4,District-Bishnupur,Rural,60-69,27,26,32,39,11,9,42,14,23,11
